"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years"
"Madagascar",42,"ornamentals",2003,0,0,0,0,9
"Madagascar",42,"ornamentals",2004,0,0,0,0,9
"Madagascar",42,"ornamentals",2005,0,0,0,0,9
"Madagascar",42,"ornamentals",2006,0,0,1,1,9
"Madagascar",42,"ornamentals",2007,0,0,0,0,9
"Madagascar",42,"ornamentals",2008,0,0,0,0,9
"Madagascar",42,"ornamentals",2009,0,0,0,0,9
"Madagascar",42,"seaweeds",1987,102,102,74,74,23
"Madagascar",42,"seaweeds",1988,156,156,88,88,23
"Madagascar",42,"seaweeds",1989,63,63,41,41,23
"Madagascar",42,"seaweeds",1990,166,166,109,109,23
"Madagascar",42,"seaweeds",1991,303,303,197,197,23
"Madagascar",42,"seaweeds",1992,743,743,494,494,23
"Madagascar",42,"seaweeds",1993,834,834,461,461,23
"Madagascar",42,"seaweeds",1994,1175,1175,901,901,23
"Madagascar",42,"seaweeds",1995,1810,1810,1083,1083,23
"Madagascar",42,"seaweeds",1996,786,786,422,422,23
"Madagascar",42,"seaweeds",1997,158,158,143,143,23
"Madagascar",42,"seaweeds",1998,341,341,159,159,23
"Madagascar",42,"seaweeds",1999,92,92,32,32,23
"Madagascar",42,"seaweeds",2000,363,363,99,99,23
"Madagascar",42,"seaweeds",2001,732,732,211,211,23
"Madagascar",42,"seaweeds",2002,486,486,94,94,23
"Madagascar",42,"seaweeds",2003,243,243,58,58,23
"Madagascar",42,"seaweeds",2004,304,304,50,50,23
"Madagascar",42,"seaweeds",2005,506,506,227,227,23
"Madagascar",42,"seaweeds",2006,1006,1006,496,496,23
"Madagascar",42,"seaweeds",2007,1286,1286,667,667,23
"Madagascar",42,"seaweeds",2008,1551,1551,893,893,23
"Madagascar",42,"seaweeds",2009,2190,2190,1578,1578,23
"Madagascar",42,"sponges",1990,19,19,145,145,20
"Madagascar",42,"sponges",1991,0,0,0,0,20
"Madagascar",42,"sponges",1992,0,0,0,0,20
"Madagascar",42,"sponges",1993,0,0,0,0,20
"Madagascar",42,"sponges",1994,0,0,3,3,20
"Madagascar",42,"sponges",1995,0,0,0,0,20
"Madagascar",42,"sponges",1996,0,0,0,0,20
"Madagascar",42,"sponges",1997,0,0,0,0,20
"Madagascar",42,"sponges",1998,0,0,0,0,20
"Madagascar",42,"sponges",1999,0,0,0,0,20
"Madagascar",42,"sponges",2000,0,0,0,0,20
"Madagascar",42,"sponges",2001,0,0,0,0,20
"Madagascar",42,"sponges",2002,0,0,0,0,20
"Madagascar",42,"sponges",2003,0,0,0,0,20
"Madagascar",42,"sponges",2004,0,0,0,0,20
"Madagascar",42,"sponges",2005,0,0,0,0,20
"Madagascar",42,"sponges",2006,0,0,0,0,20
"Madagascar",42,"sponges",2007,0,0,0,0,20
"Madagascar",42,"sponges",2008,0,0,0,0,20
"Madagascar",42,"sponges",2009,0,0,0,0,20
"Kenya",43,"corals",2002,204,204,68,68,8
"Kenya",43,"corals",2003,0,0,0,0,8
"Kenya",43,"corals",2004,0,0,0,0,8
"Kenya",43,"corals",2005,0,0,0,0,8
"Kenya",43,"corals",2006,0,0,0,0,8
"Kenya",43,"corals",2007,0,0,0,0,8
"Kenya",43,"corals",2008,0,0,0,0,8
"Kenya",43,"corals",2009,0,0,0,0,8
"Kenya",43,"fish_oil",1981,1,1,,,29
"Kenya",43,"fish_oil",1982,0,0,,,29
"Kenya",43,"fish_oil",1983,0,0,,,29
"Kenya",43,"fish_oil",1984,0,0,,,29
"Kenya",43,"fish_oil",1985,4,4,7,7,29
"Kenya",43,"fish_oil",1986,0,0,0,0,29
"Kenya",43,"fish_oil",1987,0,0,0,0,29
"Kenya",43,"fish_oil",1988,0,0,0,0,29
"Kenya",43,"fish_oil",1989,0,0,0,0,29
"Kenya",43,"fish_oil",1990,0,0,0,0,29
"Kenya",43,"fish_oil",1991,0,0,0,0,29
"Kenya",43,"fish_oil",1992,0,0,0,0,29
"Kenya",43,"fish_oil",1993,0,0,0,0,29
"Kenya",43,"fish_oil",1994,0,0,0,0,29
"Kenya",43,"fish_oil",1995,0,0,0,0,29
"Kenya",43,"fish_oil",1996,0,0,0,0,29
"Kenya",43,"fish_oil",1997,1,1,8,8,29
"Kenya",43,"fish_oil",1998,0,0,0,0,29
"Kenya",43,"fish_oil",1999,1,1,0,0,29
"Kenya",43,"fish_oil",2000,8,8,25,25,29
"Kenya",43,"fish_oil",2001,0,0,0,0,29
"Kenya",43,"fish_oil",2002,0,0,0,0,29
"Kenya",43,"fish_oil",2003,5,5,24,24,29
"Kenya",43,"fish_oil",2004,0,0,0,0,29
"Kenya",43,"fish_oil",2005,0,0,0,0,29
"Kenya",43,"fish_oil",2006,0,0,0,0,29
"Kenya",43,"fish_oil",2007,94,94,87,87,29
"Kenya",43,"fish_oil",2008,35,35,47,47,29
"Kenya",43,"fish_oil",2009,21,21,21,21,29
"Kenya",43,"ornamentals",2003,69,69,141,141,7
"Kenya",43,"ornamentals",2004,79,79,1106,1106,7
"Kenya",43,"ornamentals",2005,36,36,50,50,7
"Kenya",43,"ornamentals",2006,44,44,89,89,7
"Kenya",43,"ornamentals",2007,15,15,15,15,7
"Kenya",43,"ornamentals",2008,100,100,78,78,7
"Kenya",43,"ornamentals",2009,100,100,108,108,7
"Kenya",43,"seaweeds",2004,0,0,0,0,6
"Kenya",43,"seaweeds",2005,1200,1200,18,18,6
"Kenya",43,"seaweeds",2006,1,1,1,1,6
"Kenya",43,"seaweeds",2007,1,1,1,1,6
"Kenya",43,"seaweeds",2008,0,0,0,0,6
"Kenya",43,"seaweeds",2009,0,0,0,0,6
"Kenya",43,"shells",2003,452,452,115,115,7
"Kenya",43,"shells",2004,676,676,162,162,7
"Kenya",43,"shells",2005,370,370,108,108,7
"Kenya",43,"shells",2006,410,410,154,154,7
"Kenya",43,"shells",2007,530,530,166,166,7
"Kenya",43,"shells",2008,661,661,207,207,7
"Kenya",43,"shells",2009,712,712,195,195,7
"Kenya",43,"sponges",2005,2,2,8,8,5
"Kenya",43,"sponges",2006,0,0,0,0,5
"Kenya",43,"sponges",2007,0,0,0,0,5
"Kenya",43,"sponges",2008,0,0,0,0,5
"Kenya",43,"sponges",2009,0,0,0,0,5
"Somalia",44,"corals",2001,,,1,1,9
"Somalia",44,"corals",2002,,,0,0,9
"Somalia",44,"corals",2003,1,1,0,0,9
"Somalia",44,"corals",2004,0,0,0,0,9
"Somalia",44,"corals",2005,0,0,2,2,9
"Somalia",44,"corals",2006,0,0,0,0,9
"Somalia",44,"corals",2007,52,52,93,93,9
"Somalia",44,"corals",2008,13,13,43,43,9
"Somalia",44,"corals",2009,0,0,0,0,9
"Somalia",44,"ornamentals",2002,,,2,2,8
"Somalia",44,"ornamentals",2003,,,0,0,8
"Somalia",44,"ornamentals",2004,,,0,0,8
"Somalia",44,"ornamentals",2005,,,0,0,8
"Somalia",44,"ornamentals",2006,,,0,0,8
"Somalia",44,"ornamentals",2007,,,0,0,8
"Somalia",44,"ornamentals",2008,,,0,0,8
"Somalia",44,"ornamentals",2009,,,0,0,8
"Somalia",44,"shells",2003,2,2,1,1,7
"Somalia",44,"shells",2004,0,0,0,0,7
"Somalia",44,"shells",2005,5,5,5,5,7
"Somalia",44,"shells",2006,30,30,62,62,7
"Somalia",44,"shells",2007,14,14,61,61,7
"Somalia",44,"shells",2008,51,51,90,90,7
"Somalia",44,"shells",2009,2,2,2,2,7
"Eritrea",45,"corals",2000,11,11,14,14,10
"Eritrea",45,"corals",2001,0,0,0,0,10
"Eritrea",45,"corals",2002,0,0,0,0,10
"Eritrea",45,"corals",2003,0,0,0,0,10
"Eritrea",45,"corals",2004,0,0,0,0,10
"Eritrea",45,"corals",2005,139,139,51,51,10
"Eritrea",45,"corals",2006,0,0,0,0,10
"Eritrea",45,"corals",2007,36,36,22,22,10
"Eritrea",45,"corals",2008,0,0,0,0,10
"Eritrea",45,"corals",2009,0,0,0,0,10
"Eritrea",45,"ornamentals",1995,,,53,53,15
"Eritrea",45,"ornamentals",1996,1,1,119,119,15
"Eritrea",45,"ornamentals",1997,2,2,98,98,15
"Eritrea",45,"ornamentals",1998,0,0,14,14,15
"Eritrea",45,"ornamentals",1999,0,0,5,5,15
"Eritrea",45,"ornamentals",2000,0,0,0,0,15
"Eritrea",45,"ornamentals",2001,0,0,0,0,15
"Eritrea",45,"ornamentals",2002,0,0,0,0,15
"Eritrea",45,"ornamentals",2003,0,0,0,0,15
"Eritrea",45,"ornamentals",2004,0,0,0,0,15
"Eritrea",45,"ornamentals",2005,0,0,0,0,15
"Eritrea",45,"ornamentals",2006,0,0,0,0,15
"Eritrea",45,"ornamentals",2007,0,0,0,0,15
"Eritrea",45,"ornamentals",2008,5,5,183,183,15
"Eritrea",45,"ornamentals",2009,2,2,127,127,15
"Eritrea",45,"seaweeds",2003,13,13,45,45,7
"Eritrea",45,"seaweeds",2004,0,0,1,1,7
"Eritrea",45,"seaweeds",2005,5,5,21,21,7
"Eritrea",45,"seaweeds",2006,0,0,0,0,7
"Eritrea",45,"seaweeds",2007,0,0,0,0,7
"Eritrea",45,"seaweeds",2008,0,0,0,0,7
"Eritrea",45,"seaweeds",2009,0,0,0,0,7
"Eritrea",45,"shells",2003,143,143,574,574,7
"Eritrea",45,"shells",2004,147,147,62,62,7
"Eritrea",45,"shells",2005,0,0,0,0,7
"Eritrea",45,"shells",2006,0,0,0,0,7
"Eritrea",45,"shells",2007,0,0,0,0,7
"Eritrea",45,"shells",2008,0,0,0,0,7
"Eritrea",45,"shells",2009,0,0,0,0,7
"Djibouti",46,"ornamentals",1996,,,31,31,14
"Djibouti",46,"ornamentals",1997,0,0,0,0,14
"Djibouti",46,"ornamentals",1998,0,0,0,0,14
"Djibouti",46,"ornamentals",1999,0,0,0,0,14
"Djibouti",46,"ornamentals",2000,0,0,0,0,14
"Djibouti",46,"ornamentals",2001,0,0,0,0,14
"Djibouti",46,"ornamentals",2002,0,0,0,0,14
"Djibouti",46,"ornamentals",2003,0,0,0,0,14
"Djibouti",46,"ornamentals",2004,0,0,0,0,14
"Djibouti",46,"ornamentals",2005,0,0,0,0,14
"Djibouti",46,"ornamentals",2006,0,0,0,0,14
"Djibouti",46,"ornamentals",2007,0,0,0,0,14
"Djibouti",46,"ornamentals",2008,0,0,0,0,14
"Djibouti",46,"ornamentals",2009,0,0,0,0,14
"Djibouti",46,"seaweeds",2006,1,1,1,1,4
"Djibouti",46,"seaweeds",2007,0,0,0,0,4
"Djibouti",46,"seaweeds",2008,0,0,0,0,4
"Djibouti",46,"seaweeds",2009,0,0,0,0,4
"Djibouti",46,"shells",2006,2,2,8,8,4
"Djibouti",46,"shells",2007,0,0,0,0,4
"Djibouti",46,"shells",2008,0,0,1,1,4
"Djibouti",46,"shells",2009,0,0,0,0,4
"Yemen",47,"fish_oil",1980,254,254,72,72,30
"Yemen",47,"fish_oil",1981,482,482,148,148,30
"Yemen",47,"fish_oil",1982,119,119,55,55,30
"Yemen",47,"fish_oil",1983,2,2,3,3,30
"Yemen",47,"fish_oil",1984,0,0,0,0,30
"Yemen",47,"fish_oil",1985,0,0,0,0,30
"Yemen",47,"fish_oil",1986,0,0,0,0,30
"Yemen",47,"fish_oil",1987,0,0,0,0,30
"Yemen",47,"fish_oil",1988,0,0,0,0,30
"Yemen",47,"fish_oil",1989,0,0,0,0,30
"Yemen",47,"fish_oil",1990,0,0,0,0,30
"Yemen",47,"fish_oil",1991,0,0,0,0,30
"Yemen",47,"fish_oil",1992,0,0,0,0,30
"Yemen",47,"fish_oil",1993,0,0,0,0,30
"Yemen",47,"fish_oil",1994,0,0,0,0,30
"Yemen",47,"fish_oil",1995,0,0,0,0,30
"Yemen",47,"fish_oil",1996,0,0,0,0,30
"Yemen",47,"fish_oil",1997,0,0,0,0,30
"Yemen",47,"fish_oil",1998,0,0,0,0,30
"Yemen",47,"fish_oil",1999,0,0,0,0,30
"Yemen",47,"fish_oil",2000,0,0,0,0,30
"Yemen",47,"fish_oil",2001,0,0,0,0,30
"Yemen",47,"fish_oil",2002,0,0,0,0,30
"Yemen",47,"fish_oil",2003,0,0,0,0,30
"Yemen",47,"fish_oil",2004,3,3,0,0,30
"Yemen",47,"fish_oil",2005,20,20,5,5,30
"Yemen",47,"fish_oil",2006,0,0,0,0,30
"Yemen",47,"fish_oil",2007,20,20,1,1,30
"Yemen",47,"fish_oil",2008,86,86,23,23,30
"Yemen",47,"fish_oil",2009,20,20,9,9,30
"Yemen",47,"ornamentals",2004,6,6,8,8,6
"Yemen",47,"ornamentals",2005,24,24,27,27,6
"Yemen",47,"ornamentals",2006,4,4,13,13,6
"Yemen",47,"ornamentals",2007,2,2,9,9,6
"Yemen",47,"ornamentals",2008,18,18,84,84,6
"Yemen",47,"ornamentals",2009,3,3,17,17,6
"Yemen",47,"seaweeds",2004,2,2,8,8,6
"Yemen",47,"seaweeds",2005,0,0,0,0,6
"Yemen",47,"seaweeds",2006,0,0,0,0,6
"Yemen",47,"seaweeds",2007,0,0,0,0,6
"Yemen",47,"seaweeds",2008,0,0,0,0,6
"Yemen",47,"seaweeds",2009,0,0,0,0,6
"Yemen",47,"shells",2004,5,5,5,5,6
"Yemen",47,"shells",2005,0,0,0,0,6
"Yemen",47,"shells",2006,43,43,15,15,6
"Yemen",47,"shells",2007,38,38,19,19,6
"Yemen",47,"shells",2008,7,7,10,10,6
"Yemen",47,"shells",2009,0,0,0,0,6
"Oman",48,"corals",1995,13,13,3,3,15
"Oman",48,"corals",1996,20,20,8,8,15
"Oman",48,"corals",1997,0,0,0,0,15
"Oman",48,"corals",1998,9,9,4,4,15
"Oman",48,"corals",1999,0,0,0,0,15
"Oman",48,"corals",2000,42,42,10,10,15
"Oman",48,"corals",2001,30,30,5,5,15
"Oman",48,"corals",2002,0,0,0,0,15
"Oman",48,"corals",2003,15,15,0,0,15
"Oman",48,"corals",2004,0,0,0,0,15
"Oman",48,"corals",2005,0,0,0,0,15
"Oman",48,"corals",2006,30,30,8,8,15
"Oman",48,"corals",2007,56,56,13,13,15
"Oman",48,"corals",2008,0,0,0,0,15
"Oman",48,"corals",2009,0,0,0,0,15
"Oman",48,"fish_oil",1994,12,12,18,18,16
"Oman",48,"fish_oil",1995,20,20,23,23,16
"Oman",48,"fish_oil",1996,34,34,26,26,16
"Oman",48,"fish_oil",1997,40,40,36,36,16
"Oman",48,"fish_oil",1998,21,21,23,23,16
"Oman",48,"fish_oil",1999,0,0,0,0,16
"Oman",48,"fish_oil",2000,15,15,7,7,16
"Oman",48,"fish_oil",2001,0,0,0,0,16
"Oman",48,"fish_oil",2002,70,70,47,47,16
"Oman",48,"fish_oil",2003,0,0,0,0,16
"Oman",48,"fish_oil",2004,0,0,0,0,16
"Oman",48,"fish_oil",2005,40,40,36,36,16
"Oman",48,"fish_oil",2006,0,0,0,0,16
"Oman",48,"fish_oil",2007,121,121,140,140,16
"Oman",48,"fish_oil",2008,121,121,44,44,16
"Oman",48,"fish_oil",2009,175,175,39,39,16
"Oman",48,"ornamentals",1996,0,0,0,0,14
"Oman",48,"ornamentals",1997,3,3,8,8,14
"Oman",48,"ornamentals",1998,2,2,28,28,14
"Oman",48,"ornamentals",1999,1,1,4,4,14
"Oman",48,"ornamentals",2000,0,0,1,1,14
"Oman",48,"ornamentals",2001,3,3,31,31,14
"Oman",48,"ornamentals",2002,2,2,5,5,14
"Oman",48,"ornamentals",2003,18,18,10,10,14
"Oman",48,"ornamentals",2004,0,0,0,0,14
"Oman",48,"ornamentals",2005,0,0,0,0,14
"Oman",48,"ornamentals",2006,0,0,0,0,14
"Oman",48,"ornamentals",2007,0,0,0,0,14
"Oman",48,"ornamentals",2008,0,0,0,0,14
"Oman",48,"ornamentals",2009,0,0,0,0,14
"Oman",48,"shells",2004,59,59,5,5,6
"Oman",48,"shells",2005,0,0,0,0,6
"Oman",48,"shells",2006,0,0,0,0,6
"Oman",48,"shells",2007,0,0,0,0,6
"Oman",48,"shells",2008,19,19,3,3,6
"Oman",48,"shells",2009,0,0,0,0,6
"Oman",48,"sponges",2002,43,43,10,10,8
"Oman",48,"sponges",2003,0,0,0,0,8
"Oman",48,"sponges",2004,0,0,0,0,8
"Oman",48,"sponges",2005,0,0,0,0,8
"Oman",48,"sponges",2006,0,0,0,0,8
"Oman",48,"sponges",2007,0,0,0,0,8
"Oman",48,"sponges",2008,0,0,0,0,8
"Oman",48,"sponges",2009,0,0,0,0,8
"Sudan",49,"corals",1995,65,65,22,22,15
"Sudan",49,"corals",1996,216,216,70,70,15
"Sudan",49,"corals",1997,466,466,45,45,15
"Sudan",49,"corals",1998,412,412,70,70,15
"Sudan",49,"corals",1999,266,266,235,235,15
"Sudan",49,"corals",2000,406,406,366,366,15
"Sudan",49,"corals",2001,388,388,376,376,15
"Sudan",49,"corals",2002,345,345,332,332,15
"Sudan",49,"corals",2003,364,364,281,281,15
"Sudan",49,"corals",2004,365,365,271,271,15
"Sudan",49,"corals",2005,350,350,257,257,15
"Sudan",49,"corals",2006,322,322,255,255,15
"Sudan",49,"corals",2007,14,14,27,27,15
"Sudan",49,"corals",2008,364,364,344,344,15
"Sudan",49,"corals",2009,182,182,173,173,15
"Sudan",49,"ornamentals",1998,3,3,1,1,12
"Sudan",49,"ornamentals",1999,0,0,0,0,12
"Sudan",49,"ornamentals",2000,0,0,0,0,12
"Sudan",49,"ornamentals",2001,0,0,0,0,12
"Sudan",49,"ornamentals",2002,0,0,0,0,12
"Sudan",49,"ornamentals",2003,2,2,1,1,12
"Sudan",49,"ornamentals",2004,0,0,0,0,12
"Sudan",49,"ornamentals",2005,0,0,0,0,12
"Sudan",49,"ornamentals",2006,0,0,0,0,12
"Sudan",49,"ornamentals",2007,0,0,0,0,12
"Sudan",49,"ornamentals",2008,0,0,0,0,12
"Sudan",49,"ornamentals",2009,0,0,0,0,12
"Sudan",49,"seaweeds",2008,0,0,0,0,2
"Sudan",49,"seaweeds",2009,0,0,0,0,2
"Sudan",49,"shells",2007,196,196,450,450,3
"Sudan",49,"shells",2008,0,0,0,0,3
"Sudan",49,"shells",2009,0,0,0,0,3
"Sudan",49,"sponges",2000,60,60,6,6,10
"Sudan",49,"sponges",2001,0,0,0,0,10
"Sudan",49,"sponges",2002,0,0,0,0,10
"Sudan",49,"sponges",2003,0,0,0,0,10
"Sudan",49,"sponges",2004,0,0,0,0,10
"Sudan",49,"sponges",2005,0,0,0,0,10
"Sudan",49,"sponges",2006,0,0,0,0,10
"Sudan",49,"sponges",2007,0,0,0,0,10
"Sudan",49,"sponges",2008,0,0,0,0,10
"Sudan",49,"sponges",2009,0,0,0,0,10
"Saudi Arabia",50,"fish_oil",2004,229,229,151,151,6
"Saudi Arabia",50,"fish_oil",2005,0,0,0,0,6
"Saudi Arabia",50,"fish_oil",2006,14,14,17,17,6
"Saudi Arabia",50,"fish_oil",2007,42,42,60,60,6
"Saudi Arabia",50,"fish_oil",2008,26,26,49,49,6
"Saudi Arabia",50,"fish_oil",2009,16,16,28,28,6
"Saudi Arabia",50,"ornamentals",1993,9,9,92,92,17
"Saudi Arabia",50,"ornamentals",1994,0,0,0,0,17
"Saudi Arabia",50,"ornamentals",1995,3,3,628,628,17
"Saudi Arabia",50,"ornamentals",1996,0,0,0,0,17
"Saudi Arabia",50,"ornamentals",1997,0,0,0,0,17
"Saudi Arabia",50,"ornamentals",1998,55,55,428,428,17
"Saudi Arabia",50,"ornamentals",1999,104,104,654,654,17
"Saudi Arabia",50,"ornamentals",2000,8,8,25,25,17
"Saudi Arabia",50,"ornamentals",2001,78,78,261,261,17
"Saudi Arabia",50,"ornamentals",2002,79,79,268,268,17
"Saudi Arabia",50,"ornamentals",2003,100,100,270,270,17
"Saudi Arabia",50,"ornamentals",2004,209,209,787,787,17
"Saudi Arabia",50,"ornamentals",2005,158,158,761,761,17
"Saudi Arabia",50,"ornamentals",2006,200,200,1216,1216,17
"Saudi Arabia",50,"ornamentals",2007,35,35,145,145,17
"Saudi Arabia",50,"ornamentals",2008,46,46,130,130,17
"Saudi Arabia",50,"ornamentals",2009,38,38,109,109,17
"Saudi Arabia",50,"seaweeds",1977,0,0,,,33
"Saudi Arabia",50,"seaweeds",1978,0,0,,,33
"Saudi Arabia",50,"seaweeds",1979,0,0,,,33
"Saudi Arabia",50,"seaweeds",1980,0,0,,,33
"Saudi Arabia",50,"seaweeds",1981,0,0,,,33
"Saudi Arabia",50,"seaweeds",1982,0,0,,,33
"Saudi Arabia",50,"seaweeds",1983,0,0,,,33
"Saudi Arabia",50,"seaweeds",1984,0,0,,,33
"Saudi Arabia",50,"seaweeds",1985,0,0,,,33
"Saudi Arabia",50,"seaweeds",1986,0,0,,,33
"Saudi Arabia",50,"seaweeds",1987,0,0,,,33
"Saudi Arabia",50,"seaweeds",1988,0,0,,,33
"Saudi Arabia",50,"seaweeds",1989,0,0,,,33
"Saudi Arabia",50,"seaweeds",1990,0,0,,,33
"Saudi Arabia",50,"seaweeds",1991,0,0,,,33
"Saudi Arabia",50,"seaweeds",1992,0,0,,,33
"Saudi Arabia",50,"seaweeds",1993,0,0,,,33
"Saudi Arabia",50,"seaweeds",1994,0,0,,,33
"Saudi Arabia",50,"seaweeds",1995,0,0,,,33
"Saudi Arabia",50,"seaweeds",1996,0,0,,,33
"Saudi Arabia",50,"seaweeds",1997,0,0,,,33
"Saudi Arabia",50,"seaweeds",1998,8,8,34,34,33
"Saudi Arabia",50,"seaweeds",1999,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2000,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2001,22,22,17,17,33
"Saudi Arabia",50,"seaweeds",2002,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2003,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2004,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2005,20,20,17,17,33
"Saudi Arabia",50,"seaweeds",2006,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2007,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2008,0,0,0,0,33
"Saudi Arabia",50,"seaweeds",2009,1,1,10,10,33
"Saudi Arabia",50,"shells",2003,66,66,66,66,7
"Saudi Arabia",50,"shells",2004,1,1,4,4,7
"Saudi Arabia",50,"shells",2005,0,0,0,0,7
"Saudi Arabia",50,"shells",2006,32,32,80,80,7
"Saudi Arabia",50,"shells",2007,21,21,27,27,7
"Saudi Arabia",50,"shells",2008,6,6,26,26,7
"Saudi Arabia",50,"shells",2009,4,4,18,18,7
"Saudi Arabia",50,"sponges",1998,,,3,3,12
"Saudi Arabia",50,"sponges",1999,,,1,1,12
"Saudi Arabia",50,"sponges",2000,7,7,4,4,12
"Saudi Arabia",50,"sponges",2001,0,0,0,0,12
"Saudi Arabia",50,"sponges",2002,0,0,0,0,12
"Saudi Arabia",50,"sponges",2003,19,19,25,25,12
"Saudi Arabia",50,"sponges",2004,112,112,113,113,12
"Saudi Arabia",50,"sponges",2005,27,27,33,33,12
"Saudi Arabia",50,"sponges",2006,51,51,276,276,12
"Saudi Arabia",50,"sponges",2007,0,0,0,0,12
"Saudi Arabia",50,"sponges",2008,3,3,3,3,12
"Saudi Arabia",50,"sponges",2009,0,0,0,0,12
"Kuwait",51,"corals",1998,249,249,140,140,12
"Kuwait",51,"corals",1999,0,0,0,0,12
"Kuwait",51,"corals",2000,0,0,0,0,12
"Kuwait",51,"corals",2001,0,0,0,0,12
"Kuwait",51,"corals",2002,0,0,0,0,12
"Kuwait",51,"corals",2003,0,0,0,0,12
"Kuwait",51,"corals",2004,0,0,0,0,12
"Kuwait",51,"corals",2005,0,0,0,0,12
"Kuwait",51,"corals",2006,0,0,0,0,12
"Kuwait",51,"corals",2007,0,0,0,0,12
"Kuwait",51,"corals",2008,0,0,0,0,12
"Kuwait",51,"corals",2009,0,0,0,0,12
"Kuwait",51,"fish_oil",2002,0,0,0,0,8
"Kuwait",51,"fish_oil",2003,0,0,0,0,8
"Kuwait",51,"fish_oil",2004,0,0,0,0,8
"Kuwait",51,"fish_oil",2005,0,0,0,0,8
"Kuwait",51,"fish_oil",2006,0,0,0,0,8
"Kuwait",51,"fish_oil",2007,0,0,0,0,8
"Kuwait",51,"fish_oil",2008,0,0,0,0,8
"Kuwait",51,"fish_oil",2009,0,0,0,0,8
"Kuwait",51,"seaweeds",2007,1,1,4,4,3
"Kuwait",51,"seaweeds",2008,0,0,0,0,3
"Kuwait",51,"seaweeds",2009,0,0,0,0,3
"Kuwait",51,"shells",2000,100,100,13,13,10
"Kuwait",51,"shells",2001,0,0,0,0,10
"Kuwait",51,"shells",2002,0,0,0,0,10
"Kuwait",51,"shells",2003,0,0,0,0,10
"Kuwait",51,"shells",2004,0,0,0,0,10
"Kuwait",51,"shells",2005,0,0,0,0,10
"Kuwait",51,"shells",2006,45,45,9,9,10
"Kuwait",51,"shells",2007,0,0,0,0,10
"Kuwait",51,"shells",2008,0,0,0,0,10
"Kuwait",51,"shells",2009,0,0,0,0,10
"Kuwait",51,"sponges",2002,0,0,0,0,8
"Kuwait",51,"sponges",2003,0,0,0,0,8
"Kuwait",51,"sponges",2004,0,0,0,0,8
"Kuwait",51,"sponges",2005,0,0,1,1,8
"Kuwait",51,"sponges",2006,0,0,0,0,8
"Kuwait",51,"sponges",2007,0,0,0,0,8
"Kuwait",51,"sponges",2008,0,0,0,0,8
"Kuwait",51,"sponges",2009,0,0,0,0,8
"Bahrain",52,"fish_oil",1976,2,2,,,34
"Bahrain",52,"fish_oil",1977,0,0,,,34
"Bahrain",52,"fish_oil",1978,1,1,3,3,34
"Bahrain",52,"fish_oil",1979,0,0,0,0,34
"Bahrain",52,"fish_oil",1980,0,0,0,0,34
"Bahrain",52,"fish_oil",1981,0,0,0,0,34
"Bahrain",52,"fish_oil",1982,0,0,0,0,34
"Bahrain",52,"fish_oil",1983,0,0,0,0,34
"Bahrain",52,"fish_oil",1984,0,0,0,0,34
"Bahrain",52,"fish_oil",1985,0,0,0,0,34
"Bahrain",52,"fish_oil",1986,0,0,0,0,34
"Bahrain",52,"fish_oil",1987,0,0,0,0,34
"Bahrain",52,"fish_oil",1988,0,0,0,0,34
"Bahrain",52,"fish_oil",1989,0,0,0,0,34
"Bahrain",52,"fish_oil",1990,0,0,0,0,34
"Bahrain",52,"fish_oil",1991,0,0,0,0,34
"Bahrain",52,"fish_oil",1992,0,0,0,0,34
"Bahrain",52,"fish_oil",1993,0,0,0,0,34
"Bahrain",52,"fish_oil",1994,0,0,0,0,34
"Bahrain",52,"fish_oil",1995,0,0,0,0,34
"Bahrain",52,"fish_oil",1996,0,0,0,0,34
"Bahrain",52,"fish_oil",1997,282,282,77,77,34
"Bahrain",52,"fish_oil",1998,0,0,0,0,34
"Bahrain",52,"fish_oil",1999,0,0,0,0,34
"Bahrain",52,"fish_oil",2000,0,0,0,0,34
"Bahrain",52,"fish_oil",2001,0,0,0,0,34
"Bahrain",52,"fish_oil",2002,0,0,0,0,34
"Bahrain",52,"fish_oil",2003,0,0,0,0,34
"Bahrain",52,"fish_oil",2004,0,0,0,0,34
"Bahrain",52,"fish_oil",2005,0,0,0,0,34
"Bahrain",52,"fish_oil",2006,0,0,0,0,34
"Bahrain",52,"fish_oil",2007,0,0,0,0,34
"Bahrain",52,"fish_oil",2008,0,0,0,0,34
"Bahrain",52,"fish_oil",2009,0,0,0,0,34
"Bahrain",52,"ornamentals",1994,1,1,5,5,16
"Bahrain",52,"ornamentals",1995,4,4,56,56,16
"Bahrain",52,"ornamentals",1996,4,4,37,37,16
"Bahrain",52,"ornamentals",1997,1,1,8,8,16
"Bahrain",52,"ornamentals",1998,0,0,3,3,16
"Bahrain",52,"ornamentals",1999,1,1,11,11,16
"Bahrain",52,"ornamentals",2000,0,0,0,0,16
