"year","goal","dimension","region_id","region_name","score_new","score_old","score_dif"
2013,"AO","future",0,"GLOBAL",97.42,97.52,-0.0999999999999943
2013,"BD","status",0,"GLOBAL",85.81,85.62,0.189999999999998
2013,"BD","future",0,"GLOBAL",84.35,84.35,0
2013,"CP","status",0,"GLOBAL",78.27,69.12,9.14999999999999
2013,"CP","future",0,"GLOBAL",70.26,69.32,0.940000000000012
2013,"CS","status",0,"GLOBAL",79.69,79.7,-0.0100000000000051
2013,"CS","future",0,"GLOBAL",67.41,67.62,-0.210000000000008
2013,"CW","status",0,"GLOBAL",77.95,77.94,0.0100000000000051
2013,"CW","future",0,"GLOBAL",77.62,77.6,0.0200000000000102
2013,"ECO","status",0,"GLOBAL",87.68,88.08,-0.399999999999991
2013,"ECO","future",0,"GLOBAL",77.75,77.98,-0.230000000000004
2013,"FIS","status",0,"GLOBAL",28.25,28.33,-0.0799999999999983
2013,"FIS","future",0,"GLOBAL",32.8,33.01,-0.210000000000001
2013,"FP","status",0,"GLOBAL",27.64,30.37,-2.73
2013,"FP","future",0,"GLOBAL",31.98,34.92,-2.94
2013,"HAB","status",0,"GLOBAL",88.09,87.68,0.409999999999997
2013,"HAB","future",0,"GLOBAL",88.07,87.93,0.139999999999986
2013,"ICO","status",0,"GLOBAL",60.85,60.85,0
2013,"ICO","future",0,"GLOBAL",58.96,58.93,0.0300000000000011
2013,"LE","status",0,"GLOBAL",82.71,83.14,-0.430000000000007
2013,"LE","future",0,"GLOBAL",80.7,81.13,-0.429999999999993
2013,"LIV","status",0,"GLOBAL",77.75,78.2,-0.450000000000003
2013,"LIV","future",0,"GLOBAL",83.65,84.29,-0.640000000000001
2013,"LSP","status",0,"GLOBAL",57.97,57.92,0.0499999999999972
2013,"LSP","future",0,"GLOBAL",64.7,64.67,0.0300000000000011
2013,"MAR","status",0,"GLOBAL",11.39,25.07,-13.68
2013,"MAR","future",0,"GLOBAL",12.05,27.13,-15.08
2013,"NP","status",0,"GLOBAL",55.77,28.61,27.16
2013,"NP","future",0,"GLOBAL",62.11,33.21,28.9
2013,"SP","status",0,"GLOBAL",58.8,58.77,0.029999999999994
2013,"SP","future",0,"GLOBAL",61.28,61.24,0.0399999999999991
2013,"SPP","status",0,"GLOBAL",83.59,83.59,0
2013,"SPP","future",0,"GLOBAL",80.69,80.83,-0.140000000000001
2013,"TR","status",0,"GLOBAL",40.38,37.47,2.91
2013,"TR","future",0,"GLOBAL",42.74,40.22,2.52
2012,"Index","score",29,"Mayotte",77.92,59.78,18.14
2012,"Index","score",164,"Belize",76.07,62.33,13.74
2012,"Index","score",123,"Dominica",40.08,53.38,-13.3
2012,"Index","score",120,"Antigua and Barbuda",62.69,75.45,-12.76
2012,"Index","score",118,"Anguilla",53.74,66.47,-12.73
2012,"Index","score",245,"Bonaire",72.39,85.11,-12.72
2012,"Index","score",247,"Brunei",56.55,68.63,-12.08
2012,"Index","score",244,"Curacao",71.01,82.63,-11.62
2012,"Index","score",108,"Bermuda",58.62,69.83,-11.21
2012,"Index","score",54,"United Arab Emirates",74.89,63.86,11.03
2012,"Index","score",178,"Poland",69.26,58.25,11.01
2012,"Index","score",64,"Mauritania",68.7,57.87,10.83
2012,"Index","score",135,"Mexico",71,60.23,10.77
2012,"Index","score",204,"Bangladesh",73.39,62.66,10.73
2012,"Index","score",66,"Senegal",58.81,48.3,10.51
2012,"Index","score",248,"Saba",81.01,91.51,-10.5
2012,"Index","score",250,"Aruba",65.53,76.01,-10.48
2012,"Index","score",249,"Sint Eustatius",75.65,86.08,-10.43
2012,"Index","score",188,"Slovenia",73.28,63.07,10.21
2012,"Index","score",70,"Estonia",82.15,72,10.15
2012,"Index","score",131,"Nicaragua",55.47,45.44,10.03
2012,"Index","score",44,"Somalia",55.7,45.81,9.89
2012,"Index","score",191,"Iran",60.26,50.39,9.87
2012,"Index","score",74,"Georgia",68.07,58.25,9.81999999999999
2012,"Index","score",102,"South Africa",69.43,59.85,9.58000000000001
2012,"Index","score",119,"Saint Kitts and Nevis",54.88,64.41,-9.52999999999999
2012,"Index","score",76,"Turkey",64.13,54.66,9.47
2012,"Index","score",79,"Israel",73.79,64.38,9.41000000000001
2012,"Index","score",194,"Guinea",54.27,44.96,9.31
2012,"Index","score",53,"Pakistan",54.52,45.21,9.31
2012,"Index","score",43,"Kenya",63.99,54.76,9.23
2012,"Index","score",174,"Finland",79.27,70.16,9.11
2012,"Index","score",61,"Tunisia",69.75,60.64,9.11
2012,"Index","score",214,"Egypt",73.8,64.85,8.95
2012,"Index","score",47,"Yemen",58.27,49.36,8.91
2012,"Index","score",176,"Germany",76.44,67.79,8.64999999999999
2012,"Index","score",68,"Malta",81.38,72.79,8.58999999999999
2012,"Index","score",69,"Latvia",74.15,65.57,8.58000000000001
2012,"Index","score",205,"Myanmar",56.73,48.24,8.48999999999999
2012,"Index","score",175,"Denmark",76.61,68.21,8.40000000000001
2012,"Index","score",180,"United Kingdom",70.65,62.66,7.99000000000001
2012,"Index","score",105,"Bouvet Island",51.51,59.44,-7.93
2012,"Index","score",219,"Saint Pierre and Miquelon",68.19,60.29,7.9
2012,"Index","score",59,"Belgium",78.62,70.83,7.79000000000001
2012,"Index","score",114,"Haiti",50.51,42.75,7.76
2012,"Index","score",41,"Mozambique",66.34,58.61,7.73
2012,"Index","score",103,"Sao Tome and Principe",53.55,61.21,-7.66
2012,"Index","score",121,"Montserrat",62.81,69.98,-7.17
2012,"Index","score",48,"Oman",75.18,68.11,7.07000000000001
2012,"Index","score",116,"Puerto Rico and Virgin Islands of the United States",69.16,62.09,7.06999999999999
2012,"Index","score",62,"Morocco",74.78,67.84,6.94
2012,"Index","score",78,"Lebanon",66.45,59.53,6.92
2012,"Index","score",42,"Madagascar",61.2,54.31,6.89
2012,"Index","score",106,"Ghana",57.99,51.21,6.78
2012,"Index","score",38,"British Indian Ocean Territory",80.86,74.09,6.77
2012,"Index","score",143,"Iceland",66.57,59.81,6.75999999999999
2012,"Index","score",202,"Tanzania",61.1,54.37,6.73
2012,"Index","score",193,"Guinea Bissau",48.25,41.53,6.72
2012,"Index","score",220,"Sint Maarten",60.59,67.09,-6.5
2012,"Index","score",232,"Bosnia and Herzegovina",59.1,52.67,6.43
2012,"Index","score",215,"Jordan",61.26,54.88,6.38
2012,"Index","score",117,"British Virgin Islands",57.85,64.14,-6.29
2012,"Index","score",223,"Norway",76.58,70.31,6.27
2012,"Index","score",162,"New Zealand",78.93,72.67,6.26000000000001
2012,"Index","score",203,"India",64.24,58.03,6.20999999999999
2012,"Index","score",75,"Ukraine",73.02,66.82,6.2
2012,"Index","score",97,"Liberia",48.31,42.12,6.19
2012,"Index","score",172,"Argentina",67.58,61.46,6.12
2012,"Index","score",133,"Honduras",59.43,53.32,6.11
2012,"Index","score",110,"Bahamas",66.94,60.88,6.06
2012,"Index","score",184,"Italy",69.65,63.62,6.03000000000001
2012,"Index","score",197,"Cameroon",60.62,54.6,6.02
2012,"Index","score",218,"Canada",74.79,68.88,5.91000000000001
2012,"Index","score",100,"Republique du Congo",45.79,51.62,-5.83
2012,"Index","score",177,"Netherlands",79.56,73.74,5.82000000000001
2012,"Index","score",189,"Lithuania",67.89,62.08,5.81
2012,"Index","score",5,"New Caledonia",71.73,66.23,5.5
2012,"Index","score",16,"Australia",77.27,71.87,5.39999999999999
2012,"Index","score",196,"Nigeria",50.45,45.12,5.33000000000001
2012,"Index","score",77,"Syria",66.18,60.85,5.33000000000001
2012,"Index","score",181,"Ireland",70,64.82,5.18000000000001
2012,"Index","score",130,"Costa Rica",64.85,59.72,5.13
2012,"Index","score",222,"Sweden",72.16,67.08,5.08
2012,"Index","score",51,"Kuwait",63.18,58.12,5.06
2012,"Index","score",221,"Northern Saint-Martin",77.07,82.04,-4.97000000000001
2012,"Index","score",67,"Libya",46.6,51.54,-4.94
2012,"Index","score",186,"Montenegro",49.22,54.12,-4.9
2012,"Index","score",71,"Bulgaria",66.77,61.88,4.88999999999999
2012,"Index","score",208,"Singapore",61.1,56.31,4.79
2012,"Index","score",122,"Saint Lucia",55.14,59.92,-4.78
2012,"Index","score",6,"Vanuatu",69.56,74.33,-4.77
2012,"Index","score",50,"Saudi Arabia",60.86,56.21,4.65
2012,"Index","score",145,"Greenland",70.19,65.55,4.64
2012,"Index","score",85,"Ascension",57.11,52.63,4.48
2012,"Index","score",88,"Tristan da Cunha",56.57,52.1,4.47
2012,"Index","score",129,"Panama",59.87,55.45,4.41999999999999
2012,"Index","score",136,"Guatemala",72.56,68.17,4.39
2012,"Index","score",49,"Sudan",53.71,49.37,4.34
2012,"Index","score",134,"El Salvador",55.56,51.24,4.32
2012,"Index","score",154,"Niue",59.89,64.16,-4.27
2012,"Index","score",140,"Guadeloupe and Martinique",60.94,65.1,-4.16
2012,"Index","score",210,"Japan",69.92,65.78,4.14
2012,"Index","score",169,"French Guiana",69.97,65.88,4.09
2012,"Index","score",132,"Colombia",57.7,61.75,-4.05
2012,"Index","score",101,"Namibia",62.34,58.43,3.91
2012,"Index","score",195,"Ivory Coast",48.18,44.29,3.89
2012,"Index","score",155,"Tonga",58.18,54.34,3.84
2012,"Index","score",138,"Peru",60.05,56.31,3.73999999999999
2012,"Index","score",99,"Benin",58.13,61.78,-3.65
2012,"Index","score",167,"Guyana",56.15,52.54,3.61
2012,"Index","score",98,"Togo",62.85,59.3,3.55
2012,"Index","score",125,"Grenada",50.68,54.22,-3.54
2012,"Index","score",163,"United States",69.97,66.43,3.53999999999999
2012,"Index","score",32,"R_union",69.88,73.39,-3.51000000000001
2012,"Index","score",84,"Algeria",53.55,50.06,3.48999999999999
2012,"Index","score",137,"Ecuador",64.82,61.49,3.32999999999999
2012,"Index","score",224,"Chile",72.25,68.96,3.29000000000001
2012,"Index","score",33,"Juan de Nova Island",70.55,67.32,3.23
2012,"Index","score",15,"Philippines",53.84,57.07,-3.23
2012,"Index","score",30,"Glorioso Islands",70.41,67.19,3.22
2012,"Index","score",190,"Qatar",65.57,62.35,3.21999999999999
2012,"Index","score",209,"China",60.26,57.06,3.2
2012,"Index","score",207,"Vietnam",58.23,55.03,3.2
2012,"Index","score",28,"Comoro Islands",55.93,59.04,-3.11
2012,"Index","score",3,"Norfolk Island",75.25,72.16,3.09
2012,"Index","score",144,"Jan Mayen",64.42,67.44,-3.02
2012,"Index","score",153,"Cook Islands",60.74,57.74,3
2012,"Index","score",80,"Greece",73.68,70.68,3
2012,"Index","score",65,"Gambia",63.78,66.76,-2.98
2012,"Index","score",11,"Marshall Islands",73.91,70.93,2.97999999999999
2012,"Index","score",26,"Andaman and Nicobar",59.34,56.45,2.89
2012,"Index","score",39,"Maldives",67.43,70.29,-2.86
2012,"Index","score",187,"Croatia",77.27,74.44,2.83
2012,"Index","score",113,"Cayman Islands",69.65,66.87,2.78
2012,"Index","score",156,"Tokelau",66.37,69.12,-2.75
2012,"Index","score",7,"Solomon Islands",64.47,61.75,2.72
2012,"Index","score",199,"Democratic Republic of the Congo",43.95,41.27,2.68
2012,"Index","score",200,"Angola",46.58,43.92,2.66
2012,"Index","score",166,"Jamaica",61.47,58.81,2.66
2012,"Index","score",231,"East Timor",51.3,53.93,-2.63
2012,"Index","score",82,"Albania",62.2,59.59,2.61
2012,"Index","score",8,"Palau",71.37,68.86,2.51000000000001
2012,"Index","score",139,"Venezuela",51.93,49.42,2.51
2012,"Index","score",45,"Eritrea",57.34,59.78,-2.44
2012,"Index","score",126,"Trinidad and Tobago",70.04,72.48,-2.44
2012,"Index","score",206,"Malaysia",66.44,64.07,2.37
2012,"Index","score",182,"Spain",69.04,66.69,2.35000000000001
2012,"Index","score",9,"Micronesia",58.3,56.02,2.27999999999999
2012,"Index","score",17,"Papua New Guinea",63.13,60.86,2.27
2012,"Index","score",86,"Saint Helena",63.26,65.43,-2.17000000000001
2012,"Index","score",14,"Taiwan",57.02,59.16,-2.13999999999999
2012,"Index","score",115,"Dominican Republic",63.66,65.79,-2.13000000000001
2012,"Index","score",228,"Guernsey",61.45,59.33,2.12
2012,"Index","score",227,"Jersey",66.35,64.27,2.08
2012,"Index","score",237,"Oecussi Ambeno",55.48,53.4,2.08
2012,"Index","score",58,"Canary Islands",64.95,66.99,-2.03999999999999
2012,"Index","score",216,"Indonesia",59.36,57.34,2.02
2012,"Index","score",21,"North Korea",53.78,51.89,1.89
2012,"Index","score",31,"Seychelles",76.14,77.99,-1.84999999999999
2012,"Index","score",20,"South Korea",63.19,61.37,1.82
2012,"Index","score",183,"Portugal",73.77,71.97,1.8
2012,"Index","score",147,"French Polynesia",70.26,68.5,1.76000000000001
2012,"Index","score",63,"Western Sahara",67.86,66.14,1.72
2012,"Index","score",151,"American Samoa",61.63,60.04,1.59
2012,"Index","score",161,"Wallis and Futuna",74.79,73.21,1.58000000000001
2012,"Index","score",72,"Romania",64.36,65.88,-1.52
2012,"Index","score",179,"France",73.4,71.9,1.5
2012,"Index","score",19,"Tuvalu",73.75,75.15,-1.40000000000001
2012,"Index","score",111,"Turks and Caicos Islands",64.88,66.26,-1.38000000000001
2012,"Index","score",95,"Falkland Islands",62.09,60.77,1.32
2012,"Index","score",198,"Gabon",53.16,51.88,1.27999999999999
2012,"Index","score",35,"Ile Europa",74.18,72.91,1.27000000000001
2012,"Index","score",171,"Brazil",67.35,66.1,1.25
2012,"Index","score",168,"Suriname",72.06,70.82,1.24000000000001
2012,"Index","score",192,"Iraq",56.51,55.35,1.16
2012,"Index","score",148,"Line Group",68.03,69.17,-1.14
2012,"Index","score",157,"Phoenix Group",82.93,84.07,-1.13999999999999
2012,"Index","score",24,"Cambodia",52.79,53.78,-0.990000000000002
2012,"Index","score",60,"Gibraltar",71.89,70.92,0.969999999999999
2012,"Index","score",40,"Sri Lanka",58.73,59.62,-0.890000000000001
2012,"Index","score",1,"Cocos Islands",69.11,68.24,0.870000000000005
2012,"Index","score",2,"Christmas Island",68.51,67.65,0.859999999999999
2012,"Index","score",124,"Barbados",53.2,54.03,-0.829999999999998
2012,"Index","score",127,"Saint Vincent and the Grenadines",48.83,49.66,-0.829999999999998
2012,"Index","score",37,"Mauritius",70.19,69.41,0.780000000000001
2012,"Index","score",12,"Wake Island",65.07,64.3,0.769999999999996
2012,"Index","score",141,"Faeroe Islands",60.72,59.97,0.75
2012,"Index","score",96,"Sierra Leone",48.52,47.77,0.75
2012,"Index","score",104,"Equatorial Guinea",61.24,60.56,0.68
2012,"Index","score",152,"Samoa",51.44,50.76,0.68
2012,"Index","score",25,"Thailand",65.91,65.25,0.659999999999997
2012,"Index","score",18,"Fiji",67.37,68,-0.629999999999995
2012,"Index","score",81,"Cyprus",58.63,59.24,-0.609999999999999
2012,"Index","score",112,"Cuba",66.19,66.72,-0.530000000000001
2012,"Index","score",10,"Nauru",71.94,71.41,0.530000000000001
2012,"Index","score",13,"Northern Mariana Islands and Guam",60.95,60.44,0.510000000000005
2012,"Index","score",73,"Russia",67.82,67.39,0.429999999999993
2012,"Index","score",55,"Azores",70.8,70.44,0.359999999999999
2012,"Index","score",212,"Kiribati",61.23,60.89,0.339999999999996
2012,"Index","score",146,"Pitcairn",66.47,66.21,0.260000000000005
2012,"Index","score",185,"Monaco",68.61,68.38,0.230000000000004
2012,"Index","score",89,"South Georgia and the South Sandwich Islands",71.1,71.31,-0.210000000000008
2012,"Index","score",46,"Djibouti",65.74,65.67,0.0699999999999932
2012,"Index","score",159,"Johnston Atoll",65.98,65.92,0.0600000000000023
2012,"Index","score",173,"Uruguay",63.19,63.13,0.0599999999999952
2012,"Index","score",52,"Bahrain",57.34,57.29,0.0500000000000043
2012,"Index","score",56,"Cape Verde",73.07,73.04,0.0299999999999869
2012,"Index","score",57,"Madeira",71.08,71.1,-0.019999999999996
2012,"Index","score",158,"Howland Island and Baker Island",85.89,85.9,-0.0100000000000051
2012,"Index","score",4,"Macquarie Island",75.1,75.11,-0.0100000000000051
2012,"Index","score",36,"Ile Tromelin",60.36,60.37,-0.00999999999999801
2012,"Index","score",149,"Jarvis Island",70.06,70.07,-0.00999999999999091
2012,"Index","score",93,"Kerguelen Islands",87.2,87.21,-0.00999999999999091
2012,"Index","score",150,"Palmyra Atoll",65.99,65.98,0.00999999999999091
2012,"Index","score",92,"Amsterdam Island and Saint Paul Island",73.62,73.62,0
2012,"Index","score",34,"Bassas da India",67.38,67.38,0
2012,"Index","score",107,"Clipperton Island",46.85,46.85,0
2012,"Index","score",91,"Crozet Islands",73.93,73.93,0
2012,"Index","score",94,"Heard and McDonald Islands",94.49,94.49,0
2012,"Index","score",90,"Prince Edward Islands",84.32,84.32,0
2012,"Index","score",213,"Antarctica",,,
2013,"Index","score",245,"Bonaire",65,83.93,-18.93
2013,"Index","score",248,"Saba",73.56,90.24,-16.68
2013,"Index","score",249,"Sint Eustatius",68.28,84.9,-16.62
2013,"Index","score",54,"United Arab Emirates",78.59,64.47,14.12
2013,"Index","score",29,"Mayotte",73.42,60.16,13.26
2013,"Index","score",123,"Dominica",40.13,53.39,-13.26
2013,"Index","score",118,"Anguilla",53.16,66.33,-13.17
2013,"Index","score",120,"Antigua and Barbuda",60.39,73.33,-12.94
2013,"Index","score",247,"Brunei",55.09,67.21,-12.12
2013,"Index","score",220,"Sint Maarten",55.56,67.42,-11.86
2013,"Index","score",108,"Bermuda",57.74,69.35,-11.61
2013,"Index","score",64,"Mauritania",69.68,58.08,11.6
2013,"Index","score",204,"Bangladesh",74.46,62.89,11.57
2013,"Index","score",74,"Georgia",69.71,58.5,11.21
2013,"Index","score",244,"Curacao",69.69,80.72,-11.03
2013,"Index","score",250,"Aruba",64.59,75.59,-11
2013,"Index","score",143,"Iceland",69.08,58.16,10.92
2013,"Index","score",119,"Saint Kitts and Nevis",55.99,66.58,-10.59
2013,"Index","score",164,"Belize",73.27,62.87,10.4
2013,"Index","score",41,"Mozambique",68.11,57.72,10.39
2013,"Index","score",180,"United Kingdom",73.86,63.52,10.34
2013,"Index","score",66,"Senegal",59.11,48.98,10.13
2013,"Index","score",76,"Turkey",65.94,55.84,10.1
2013,"Index","score",188,"Slovenia",75.01,64.98,10.03
2013,"Index","score",191,"Iran",60.51,50.61,9.9
2013,"Index","score",194,"Guinea",54.07,44.4,9.67
2013,"Index","score",135,"Mexico",71.31,61.73,9.58000000000001
2013,"Index","score",193,"Guinea Bissau",50.77,41.23,9.54000000000001
2013,"Index","score",43,"Kenya",63.9,54.64,9.26
2013,"Index","score",53,"Pakistan",53.81,44.6,9.21
2013,"Index","score",70,"Estonia",81.72,72.58,9.14
2013,"Index","score",79,"Israel",72.93,63.84,9.09
2013,"Index","score",214,"Egypt",76.21,67.13,9.08
2013,"Index","score",114,"Haiti",51.73,42.87,8.86
2013,"Index","score",174,"Finland",79.23,70.44,8.79000000000001
2013,"Index","score",205,"Myanmar",57.69,49.03,8.66
2013,"Index","score",68,"Malta",81.26,72.62,8.64
2013,"Index","score",102,"South Africa",69.36,60.79,8.57
2013,"Index","score",103,"Sao Tome and Principe",52.43,60.96,-8.53
2013,"Index","score",176,"Germany",76.73,68.28,8.45
2013,"Index","score",44,"Somalia",54.1,45.66,8.44
2013,"Index","score",175,"Denmark",77.39,69.12,8.27
2013,"Index","score",105,"Bouvet Island",50.97,59,-8.03
2013,"Index","score",69,"Latvia",73.28,65.31,7.97
2013,"Index","score",232,"Bosnia and Herzegovina",60.11,52.24,7.87
2013,"Index","score",219,"Saint Pierre and Miquelon",68.26,60.42,7.84
2013,"Index","score",106,"Ghana",57.38,49.58,7.8
2013,"Index","score",59,"Belgium",79.37,71.61,7.76000000000001
2013,"Index","score",178,"Poland",66.1,58.36,7.73999999999999
2013,"Index","score",168,"Suriname",72.23,64.8,7.43000000000001
2013,"Index","score",212,"Kiribati",68.41,60.98,7.43
2013,"Index","score",49,"Sudan",56.77,49.4,7.37
2013,"Index","score",116,"Puerto Rico and Virgin Islands of the United States",69.23,61.9,7.33000000000001
2013,"Index","score",71,"Bulgaria",65.06,57.75,7.31
2013,"Index","score",117,"British Virgin Islands",58.23,65.49,-7.26
2013,"Index","score",184,"Italy",70.81,63.67,7.14
2013,"Index","score",47,"Yemen",56.45,49.33,7.12
2013,"Index","score",42,"Madagascar",61.19,54.14,7.05
2013,"Index","score",202,"Tanzania",61.97,54.95,7.02
2013,"Index","score",75,"Ukraine",71.9,64.92,6.98
2013,"Index","score",121,"Montserrat",62,68.88,-6.88
2013,"Index","score",62,"Morocco",75.64,68.86,6.78
2013,"Index","score",97,"Liberia",48.28,41.65,6.63
2013,"Index","score",203,"India",64.2,57.88,6.32
2013,"Index","score",67,"Libya",47.53,53.84,-6.31
2013,"Index","score",162,"New Zealand",79.26,73.02,6.24000000000001
2013,"Index","score",222,"Sweden",72.09,66.03,6.06
2013,"Index","score",133,"Honduras",60.08,54.05,6.03
2013,"Index","score",197,"Cameroon",61.03,55.02,6.01
2013,"Index","score",48,"Oman",72.44,66.51,5.92999999999999
2013,"Index","score",78,"Lebanon",65.69,59.83,5.86
2013,"Index","score",172,"Argentina",67.58,61.82,5.76
2013,"Index","score",100,"Republique du Congo",47.24,52.95,-5.71
2013,"Index","score",196,"Nigeria",52.3,46.65,5.65
2013,"Index","score",169,"French Guiana",69.96,64.37,5.58999999999999
2013,"Index","score",186,"Montenegro",48.98,54.5,-5.52
2013,"Index","score",208,"Singapore",60.34,54.84,5.5
2013,"Index","score",77,"Syria",66.27,60.82,5.45
2013,"Index","score",45,"Eritrea",58.03,52.61,5.42
2013,"Index","score",181,"Ireland",70.06,64.77,5.29000000000001
2013,"Index","score",177,"Netherlands",80.2,74.91,5.29000000000001
2013,"Index","score",5,"New Caledonia",72.38,67.09,5.28999999999999
2013,"Index","score",153,"Cook Islands",62.73,57.64,5.09
2013,"Index","score",85,"Ascension",56.43,51.36,5.07
2013,"Index","score",88,"Tristan da Cunha",55.73,50.68,5.05
2013,"Index","score",140,"Guadeloupe and Martinique",60.66,65.61,-4.95
2013,"Index","score",221,"Northern Saint-Martin",76.67,81.53,-4.86
2013,"Index","score",189,"Lithuania",67.24,62.44,4.8
2013,"Index","score",154,"Niue",59.32,63.84,-4.52
2013,"Index","score",190,"Qatar",67.11,62.62,4.49
2013,"Index","score",16,"Australia",74.8,70.32,4.48
2013,"Index","score",110,"Bahamas",65.61,61.13,4.48
2013,"Index","score",61,"Tunisia",67.13,62.66,4.47
