loiczid,weighted_mean_cat,weighted_mean_trend
16982,0,NaN
16983,0,NaN
16984,0,NaN
16985,0,NaN
16986,0,NaN
16987,0,NaN
16988,0,NaN
16989,0,NaN
16990,0,NaN
16991,0,NaN
16992,0,NaN
16993,0,NaN
16994,0,NaN
16995,0,NaN
16996,0,NaN
16997,0,NaN
16998,0,NaN
16999,0,NaN
17004,0,NaN
17005,0,NaN
17006,0,NaN
17007,0,NaN
17021,0,NaN
17022,0,NaN
17031,0,NaN
17032,0,NaN
17033,0,NaN
17034,0,NaN
17035,0,NaN
17036,0,NaN
17037,0,NaN
17038,0,NaN
17039,0,NaN
17597,0,0
17598,0,0
17599,0,0
17600,0,0
17601,0,0
17602,0,0
17603,0,0
17604,0,0
17605,0,0
17606,0,0
17607,0,0
17608,0,0
17616,0,NaN
17617,0,NaN
17618,0,NaN
17623,0,NaN
17624,0,NaN
17625,0,NaN
17626,0,NaN
17627,0,NaN
17628,0,NaN
17629,0,NaN
17660,0,NaN
17661,0,NaN
17662,0,NaN
17663,0,NaN
17664,0,NaN
17665,0,NaN
17666,0,NaN
17667,0,NaN
17668,0,NaN
17669,0,NaN
17670,0,NaN
17671,0,NaN
17672,0,NaN
17673,0,NaN
17674,0,NaN
17677,0,NaN
17678,0,NaN
17679,0,NaN
17680,0,NaN
17681,0,NaN
17682,0,NaN
17683,0,NaN
17684,0,NaN
17685,0,NaN
17686,0,NaN
17687,0,NaN
17688,0,NaN
17689,0,NaN
17690,0,NaN
17691,0,NaN
17692,0,NaN
17693,0,NaN
17694,0,NaN
17695,0,NaN
17696,0,NaN
17697,0,NaN
17698,0,NaN
17699,0,NaN
17700,0,NaN
17701,0,NaN
17702,0,NaN
17703,0,NaN
17704,0,NaN
17705,0,NaN
17706,0,NaN
17707,0,NaN
17708,0,NaN
17709,0,NaN
17710,0,NaN
17711,0,NaN
17712,0,NaN
17713,0,NaN
17714,0,NaN
17715,0,NaN
17716,0,NaN
17717,0,NaN
17720,0,NaN
17721,0,NaN
17722,0,NaN
17723,0,NaN
17742,0,NaN
17743,0,NaN
17746,0,NaN
17747,0,NaN
17748,0,NaN
17749,0,NaN
17750,0,NaN
17753,0,NaN
17754,0,NaN
17755,0,NaN
17756,0,NaN
17757,0,NaN
17758,0,NaN
18319,0,0
18320,0,0
18321,0,0
18322,0,0
18323,0,0
18324,0,0
18325,0,0
18326,0,0
18327,0,0
18328,0,0
18329,0,0
18330,0,NaN
18331,0,NaN
18332,0,NaN
18333,0,NaN
18338,0,NaN
18341,0,NaN
18342,0,NaN
18343,0,NaN
18344,0,NaN
18345,0,NaN
18346,0,NaN
18347,0,NaN
18348,0,NaN
18383,0,NaN
18384,0,NaN
18385,0,NaN
18386,0,NaN
18387,0,NaN
18388,0,NaN
18389,0,NaN
18390,0,NaN
18391,0,NaN
18392,0,NaN
18393,0,NaN
18395,0,NaN
18396,0,NaN
18397,0,NaN
18398,0,NaN
18399,0,NaN
18400,0,NaN
18401,0,NaN
18402,0,NaN
18403,0,NaN
18404,0,NaN
18405,0,NaN
18406,0,NaN
18407,0,NaN
18408,0,NaN
18409,0,NaN
18410,0,NaN
18411,0,NaN
18412,0,NaN
18413,0,NaN
18414,0,NaN
18415,0,NaN
18416,0,NaN
18417,0,NaN
18418,0,NaN
18419,0,NaN
18420,0,NaN
18421,0,NaN
18422,0,NaN
18423,0,NaN
18424,0,NaN
18425,0,NaN
18426,0,NaN
18427,0,NaN
18428,0,NaN
18429,0,NaN
18430,0,NaN
18431,0,NaN
18432,0,NaN
18433,0,NaN
18434,0,NaN
18435,0,NaN
18436,0,NaN
18437,0,NaN
18438,0,NaN
18439,0,NaN
18440,0,NaN
18441,0,NaN
18442,0,NaN
18443,0,NaN
18444,0,NaN
18453,0,NaN
18457,0,NaN
18470,0,NaN
18471,0,NaN
18472,0,NaN
18473,0,NaN
18474,0,NaN
18475,0,NaN
18476,0,NaN
18477,0,NaN
18478,0,NaN
18479,0,NaN
18480,0,NaN
18481,0,NaN
18482,0,NaN
18936,0,0
18937,0,0
18938,0,0
18939,0,0
18940,0,0
18941,0,0
18942,0,0
18943,0,0
18944,0,0
19035,0,0
19036,0,0
19037,0,0
19038,0,0
19039,0,0
19040,0,0
19041,0,0
19042,0,0
19043,0,0
19044,0,0
19045,0,0
19046,0,0
19047,0,0
19048,0,0
19049,0,0
19050,0,NaN
19051,0,NaN
19052,0,NaN
19053,0,NaN
19054,0,NaN
19055,0,NaN
19063,0,NaN
19064,0,NaN
19065,0,NaN
19066,0,NaN
19107,0,NaN
19108,0,NaN
19109,0,NaN
19110,0,NaN
19111,0,NaN
19112,0,NaN
19113,0,NaN
19114,0,NaN
19115,0,NaN
19116,0,NaN
19117,0,NaN
19118,0,NaN
19119,0,NaN
19120,0,NaN
19121,0,NaN
19122,0,NaN
19123,0,NaN
19124,0,NaN
19125,0,NaN
19126,0,NaN
19127,0,NaN
19128,0,NaN
19129,0,NaN
19130,0,NaN
19131,0,NaN
19132,0,NaN
19133,0,NaN
19134,0,NaN
19135,0,NaN
19136,0,NaN
19137,0,NaN
19138,0,NaN
19139,0,NaN
19140,0,NaN
19143,0,NaN
19144,0,NaN
19145,0,NaN
19146,0,NaN
19147,0,NaN
19148,0,NaN
19149,0,NaN
19150,0,NaN
19151,0,NaN
19152,0,NaN
19153,0,NaN
19154,0,NaN
19155,0,NaN
19156,0,NaN
19157,0,NaN
19158,0,NaN
19159,0,NaN
19160,0,NaN
19161,0,NaN
19162,0,NaN
19163,0,NaN
19164,0,NaN
19165,0,NaN
19166,0,NaN
19167,0,NaN
19169,0,NaN
19173,0,NaN
19174,0,NaN
19175,0,NaN
19176,0,NaN
19177,0,NaN
19179,0,NaN
19187,0,NaN
19188,0,NaN
19189,0,NaN
19190,0,NaN
19191,0,NaN
19192,0,NaN
19193,0,NaN
19194,0,NaN
19195,0,NaN
19196,0,NaN
19197,0,NaN
19198,0,NaN
19199,0,NaN
19200,0,NaN
19201,0,NaN
19202,0,NaN
19652,0,0
19653,0,0
19654,0,0
19655,0,0
19656,0,0
19657,0,0
19658,0,0
19659,0,0
19660,0,0
19661,0,0
19662,0,0
19663,0,0
19664,0,0
19665,0,0
19666,0,0
19667,0,0
19668,0,0
19669,0,0
19670,0,0
19671,0,0
19672,0,0
19673,0,0
19674,0,0
19675,0,0
19676,0,0
19677,0,0
19678,0,0
19679,0,0
19680,0,0
19756,0,0
19757,0,0
19758,0,0
19759,0,0
19760,0,0
19761,0,0
19762,0,0
19763,0,0
19764,0,0
19765,0,0
19766,0,0
19767,0,0
19768,0,0
19769,0,0
19773,0,NaN
19774,0,NaN
19775,0,NaN
19776,0,NaN
19777,0,NaN
19782,0,NaN
19828,0,NaN
19829,0,NaN
19830,0,NaN
19831,0,NaN
19832,0,NaN
19833,0,NaN
19834,0,NaN
19835,0,NaN
19836,0,NaN
19837,0,NaN
19838,0,NaN
19839,0,NaN
19840,0,NaN
19841,0,NaN
19842,0,NaN
19843,0,NaN
19844,0,NaN
19845,0,NaN
19846,0,NaN
19847,0,NaN
19848,0,NaN
19849,0,NaN
19850,0,NaN
19851,0,NaN
19852,0,NaN
19853,0,NaN
19854,0,NaN
19855,0,NaN
19856,0,NaN
19857,0,NaN
19858,0,NaN
19859,0,NaN
19868,0,NaN
19873,0,NaN
19874,0,NaN
19877,0,NaN
19878,0,NaN
19879,0,NaN
19894,0,NaN
19895,0,NaN
19896,0,NaN
19897,0,NaN
19898,0,NaN
19899,0,NaN
19900,0,NaN
19904,0,NaN
19905,0,NaN
19906,0,NaN
19907,0,NaN
19908,0,NaN
19909,0,NaN
19910,0,NaN
19911,0,NaN
19912,0,NaN
19913,0,NaN
19914,0,NaN
19915,0,NaN
19916,0,NaN
19917,0,NaN
19918,0,NaN
19919,0,NaN
19920,0,NaN
19921,0,NaN
19922,0,NaN
19923,0,NaN
20369,0,0
20370,0,0
20371,0,0
20372,0,0
20373,0,0
20374,0,0
20375,0,0
20376,0,0
20377,0,0
20378,0,0
20379,0,0
20380,0,0
20381,0,0
20382,0,0
20383,0,0
20384,0,0
20385,0,0
20386,0,0
20387,0,0
20388,0,0
20389,0,0
20390,0,0
20391,0,0
20392,0,0
20393,0,0
20394,0,0
20395,0,0
20396,0,0
20397,0,0
20398,0,0
20399,0,0
20400,0,0
20401,0,0
20402,0,0
20403,0,0
20404,0,0
20476,0,0
20477,0,0
20478,0,0
20479,0,0
20480,0,0
20481,0,0
20482,0,0
20483,0,0
20484,0,0
20485,0,0
20486,0,0
20487,0,0
20488,0,0
20489,0,0
20490,0,0
20491,0,NaN
20492,0,NaN
20493,0,NaN
20494,0,NaN
20495,0,NaN
20496,0,NaN
20551,0,NaN
20552,0,NaN
20553,0,NaN
20554,0,NaN
20555,0,NaN
20556,0,NaN
20557,0,NaN
20558,0,NaN
20559,0,NaN
20560,0,NaN
20561,0,NaN
20562,0,NaN
20563,0,NaN
20564,0,NaN
20565,0,NaN
20566,0,NaN
20567,0,NaN
20568,0,NaN
20569,0,NaN
20570,0,NaN
20571,0,NaN
20572,0,NaN
20573,0,NaN
20574,0,NaN
20575,0,NaN
20577,0,NaN
20578,0,NaN
20588,0,NaN
20589,0,NaN
20590,0,NaN
20591,0,NaN
20592,0,NaN
20593,0,NaN
20594,0,NaN
20595,0,NaN
20596,0,NaN
20597,0,NaN
20610,0,NaN
20611,0,NaN
20617,0,NaN
20618,0,NaN
20619,0,NaN
20620,0,NaN
20623,0,NaN
20624,0,NaN
20625,0,NaN
20626,0,NaN
20627,0,NaN
20628,0,NaN
20629,0,NaN
20630,0,NaN
20631,0,NaN
20632,0,NaN
20633,0,NaN
20634,0,NaN
20635,0,NaN
20636,0,NaN
20637,0,NaN
20638,0,NaN
20639,0,NaN
20640,0,NaN
20641,0,NaN
20642,0,NaN
21087,0,0
21088,0,0
21089,0,0
21090,0,0
21091,0,0
21092,0,0
21093,0,0
21094,0,0
21095,0,0
21096,0,0
21097,0,0
21098,0,0
21099,0,0
21100,0,0
21101,0,0
21102,0,0
21103,0,0
21104,0,0
21105,0,0
21106,0,0
21107,0,0
21108,0,0
21109,0,0
21110,0,0
21111,0,0
21112,0,0
21113,0,0
21114,0,0
21115,0,0
21116,0,0
21117,0,0
21118,0,0
21119,0,0
21120,0,0
21121,0,0
21122,0,0
21123,0,0
21124,0,0
21125,0,0
21196,0,0
21197,0,0
21198,0,0
21199,0,0
21200,0,0
21201,0,0
21202,0,0
21203,0,0
21204,0,0
21205,0,0
21206,0,0
21207,0,0
21208,0,0
21209,0,0
21210,0,0
21211,0,NaN
21212,0,NaN
21213,0,NaN
21214,0,NaN
21215,0,NaN
21216,0,NaN
21272,0,NaN
21273,0,NaN
21274,0,NaN
21275,0,NaN
21276,0,NaN
21277,0,NaN
21278,0,NaN
21279,0,NaN
21280,0,NaN
21281,0,NaN
21282,0,NaN
21283,0,NaN
21284,0,NaN
21285,0,NaN
21286,0,NaN
21287,0,NaN
21288,0,NaN
21289,0,NaN
21290,0,NaN
21291,0,NaN
21292,0,0
21293,0,0
21294,0,0
21295,0,0
21296,0,0
21297,0,0
21298,0,0
21299,0,0
21300,0,0
21305,0,NaN
21306,0,NaN
21307,0,NaN
21308,0,NaN
21309,0,NaN
21310,0,NaN
21311,0,NaN
21312,0,NaN
21313,0,NaN
21314,0,NaN
21315,0,NaN
21316,0,NaN
21317,0,NaN
21318,0,NaN
21319,0,NaN
21320,0,NaN
21321,0,NaN
21322,0,NaN
21323,0,NaN
21324,0,NaN
21325,0,NaN
21340,0,NaN
21341,0,NaN
21342,0,NaN
21343,0,NaN
21344,0,NaN
21345,0,NaN
21346,0,NaN
21347,0,NaN
21348,0,NaN
21349,0,NaN
21350,0,NaN
21351,0,NaN
21352,0,NaN
21353,0,NaN
21354,0,NaN
21355,0,NaN
21356,0,NaN
21805,0,0
21806,0,0
21807,0,0
21808,0,0
21809,0,0
21810,0,0
21811,0,0
21812,0,0
21813,0,0
21814,0,0
21815,0,0
21816,0,0
21817,0,0
21818,0,0
21819,0,0
21820,0,0
21821,0,0
21822,0,0
21825,0,0
21826,0,0
21827,0,0
21828,0,0
21829,0,0
21830,0,0
21831,0,0
21832,0,0
21833,0,0
21834,0,0
21835,0,0
21836,0,0
21837,0,0
21838,0,0
21839,0,0
21840,0,0
21841,0,0
21842,0,0
21843,0,0
21844,0,0
21845,0,0
21846,0,0
21847,0,0
21848,0,0
21916,0,0
21917,0,0
21919,0,0
21920,0,0
21921,0,0
21922,0,0
21923,0,0
21924,0,0
21925,0,0
21926,0,0
21927,0,0
21928,0,0
21929,0,0
21930,0,0
21931,0,NaN
21932,0,NaN
21933,0,NaN
21994,0,NaN
21995,0,NaN
21996,0,NaN
21997,0,NaN
21998,0,NaN
21999,0,NaN
22000,0,NaN
22001,0,NaN
22002,0,NaN
22003,0,NaN
22004,0,NaN
22005,0,NaN
22006,0,NaN
22007,0,NaN
22008,0,0
22009,0,0
22010,0,0
22011,0,0
22012,0,0
22013,0,0
22014,0,0
22015,0,0
22016,0,0
22017,0,0
22018,0,0
22019,0,0
22020,0,0
22021,0,0
22022,0,0
22024,0,NaN
22025,0,NaN
22026,0,NaN
22027,0,NaN
22028,0,NaN
22029,0,NaN
22030,0,NaN
22031,0,NaN
22032,0,NaN
22033,0,NaN
22034,0,NaN
22035,0,NaN
22036,0,NaN
22037,0,NaN
22038,0,NaN
22039,0,NaN
22040,0,NaN
22041,0,NaN
22042,0,NaN
22043,0,NaN
22044,0,NaN
22045,0,NaN
22053,0,NaN
22054,0,NaN
22055,0,NaN
22056,0,NaN
22057,0,NaN
22058,0,NaN
22059,0,NaN
22060,0,NaN
22061,0,NaN
22062,0,NaN
22063,0,NaN
22064,0,NaN
22065,0,NaN
22066,0,NaN
22067,0,NaN
22068,0,NaN
22069,0,NaN
22070,0,NaN
22071,0,NaN
22072,0,NaN
22073,0,NaN
22074,0,NaN
22523,0,0
22524,0,0
22525,0,0
22526,0,0
22527,0,0
22528,0,0
22529,0,0
22530,0,0
22531,0,0
22532,0,0
22533,0,0
22534,0,0
22535,0,0
22536,0,0
22550,0,0
22551,0,0
22552,0,0
22553,0,0
22554,0,0
22555,0,0
22556,0,0
22557,0,0
22558,0,0
22559,0,0
22560,0,0
22561,0,0
22562,0,0
22563,0,0
22564,0,0
22565,0,0
22566,0,0
22567,0,0
22568,0,0
22636,0,0
22637,0,0
22638,0,0
22639,0,0
22640,0,0
22641,0,0
22642,0,0
22643,0,0
22644,0,0
22645,0,0
22646,0,0
22647,0,0
22648,0,0
22649,0,0
22650,0,0
22714,0,NaN
22715,0,NaN
22716,0,NaN
22717,0,NaN
22718,0,NaN
22719,0,NaN
22720,0,NaN
22721,0,NaN
22722,0,0
22723,0,0
22724,0,0
22725,0,0
22726,0,0
22727,0,0
22728,0,0
22729,0,0
22730,0,0
22731,0,0
22732,0,0
22733,0,0
22734,0,0
22735,0,0
22736,0,0
22737,0,0
22738,0,0
22739,0,0
22740,0,0
22741,0,0
22742,0,0
22743,0,0
22744,0,NaN
22745,0,NaN
22746,0,NaN
22755,0,NaN
22756,0,NaN
22757,0,NaN
22758,0,NaN
22759,0,NaN
22760,0,NaN
22761,0,NaN
22762,0,NaN
22763,0,NaN
22764,0,NaN
22765,0,NaN
22774,0,NaN
22775,0,NaN
22776,0,NaN
22777,0,NaN
22778,0,NaN
22779,0,NaN
22780,0,NaN
22781,0,NaN
22782,0,NaN
22783,0,NaN
22784,0,NaN
22785,0,NaN
22786,0,NaN
22787,0,NaN
22788,0,NaN
22789,0,NaN
22790,0,NaN
22791,0,NaN
22792,0,NaN
22793,0,NaN
23241,0,0
23242,0,0
23243,0,0
23244,0,0
23245,0,0
23246,0,0
23247,0,0
23248,0,0
23249,0,0
23250,0,0
23251,0,0
23252,0,0
23253,0,0
23254,0,0
23255,0,0
23256,0,0
23272,0,0
23273,0,0
23274,0,0
23275,0,0
23276,0,0
23277,0,0
23278,0,0
23279,0,0
23280,0,0
23281,0,0
23282,0,0
23283,0,0
23284,0,0
23285,0,0
23286,0,0
23287,0,0
23288,0,0
23289,0,0
23349,0,0
23350,0,0
23351,0,0
23352,0,0
23353,0,0
23354,0,0
23355,0,0
23356,0,0
23357,0,0
23358,0,0
23359,0,0
23360,0,0
23361,0,0
23362,0,0
23363,0,0
23364,0,0
23365,0,0
23366,0,0
23367,0,0
23368,0,0
23369,0,0
23370,0,0
23436,0,NaN
23437,0,0
23438,0,0
23439,0,0
23440,0,0
23441,0,0
23442,0,0
23443,0,0
23444,0,0
23445,0,0
23446,0,0
23447,0,0
23448,0,0
23449,0,0
23450,0,0
23451,0,0
23452,0,0
23453,0,0
23454,0,0
23455,0,0
23456,0,0
