"rgn_id","habitat","variable","gap_fill"
196,"mangrove","extent","0"
197,"mangrove","extent","0"
198,"mangrove","extent","0"
199,"mangrove","extent","0"
200,"mangrove","extent","0"
202,"mangrove","extent","0"
203,"mangrove","extent","0"
204,"mangrove","extent","0"
205,"mangrove","extent","0"
206,"mangrove","extent","0"
207,"mangrove","extent","0"
208,"mangrove","extent","0"
209,"mangrove","extent","0"
210,"mangrove","extent","0"
212,"mangrove","extent",NA
214,"mangrove","extent","0"
215,"mangrove","extent",NA
216,"mangrove","extent","0"
220,"mangrove","extent",NA
221,"mangrove","extent","0"
224,"mangrove","extent",NA
231,"mangrove","extent","0"
237,"mangrove","extent","0"
244,"mangrove","extent","0"
245,"mangrove","extent","0"
247,"mangrove","extent","0"
248,"mangrove","extent",NA
249,"mangrove","extent",NA
250,"mangrove","extent","0"
255,"mangrove","extent","0"
263,"mangrove","extent",NA
264,"mangrove","extent",NA
266,"mangrove","extent",NA
267,"mangrove","extent",NA
269,"mangrove","extent",NA
270,"mangrove","extent",NA
272,"mangrove","extent",NA
274,"mangrove","extent",NA
275,"mangrove","extent",NA
276,"mangrove","extent",NA
277,"mangrove","extent",NA
301,"mangrove","extent",NA
306,"mangrove","extent",NA
307,"mangrove","extent",NA
308,"mangrove","extent",NA
309,"mangrove","extent",NA
310,"mangrove","extent",NA
311,"mangrove","extent",NA
312,"mangrove","extent",NA
314,"mangrove","extent",NA
317,"mangrove","extent",NA
321,"mangrove","extent",NA
322,"mangrove","extent",NA
325,"mangrove","extent",NA
326,"mangrove","extent",NA
327,"mangrove","extent",NA
328,"mangrove","extent",NA
334,"mangrove","extent",NA
336,"mangrove","extent",NA
337,"mangrove","extent",NA
21,"seaice_edge","extent","0"
69,"seaice_edge","extent","0"
70,"seaice_edge","extent","0"
73,"seaice_edge","extent","0"
143,"seaice_edge","extent","0"
144,"seaice_edge","extent","0"
145,"seaice_edge","extent","0"
163,"seaice_edge","extent","0"
174,"seaice_edge","extent","0"
175,"seaice_edge","extent","0"
176,"seaice_edge","extent","0"
177,"seaice_edge","extent","0"
178,"seaice_edge","extent","0"
179,"seaice_edge","extent","0"
180,"seaice_edge","extent","0"
189,"seaice_edge","extent","0"
209,"seaice_edge","extent","0"
210,"seaice_edge","extent","0"
218,"seaice_edge","extent","0"
222,"seaice_edge","extent","0"
223,"seaice_edge","extent","0"
89,"seaice_edge","extent","0"
21,"seaice_shoreline","extent","0"
69,"seaice_shoreline","extent","0"
70,"seaice_shoreline","extent","0"
73,"seaice_shoreline","extent","0"
143,"seaice_shoreline","extent","0"
145,"seaice_shoreline","extent","0"
163,"seaice_shoreline","extent","0"
174,"seaice_shoreline","extent","0"
175,"seaice_shoreline","extent","0"
176,"seaice_shoreline","extent","0"
179,"seaice_shoreline","extent","0"
180,"seaice_shoreline","extent","0"
189,"seaice_shoreline","extent","0"
209,"seaice_shoreline","extent","0"
210,"seaice_shoreline","extent","0"
218,"seaice_shoreline","extent","0"
222,"seaice_shoreline","extent","0"
223,"seaice_shoreline","extent","0"
1,"coral","extent","disagg2012_gap_fill"
2,"coral","extent","disagg2012_gap_fill"
3,"coral","extent",NA
4,"coral","extent",NA
5,"coral","extent","0"
6,"coral","extent","0"
7,"coral","extent","0"
8,"coral","extent","0"
9,"coral","extent","0"
10,"coral","extent","0"
11,"coral","extent","0"
12,"coral","extent","disagg2012_gap_fill"
13,"coral","extent","disagg2012_gap_fill"
14,"coral","extent","0"
15,"coral","extent","0"
16,"coral","extent","0"
17,"coral","extent","0"
18,"coral","extent","0"
19,"coral","extent","0"
20,"coral","extent",NA
21,"coral","extent",NA
24,"coral","extent","0"
25,"coral","extent","0"
26,"coral","extent","disagg2012_gap_fill"
28,"coral","extent","0"
29,"coral","extent","disagg2012_gap_fill"
30,"coral","extent","disagg2012_gap_fill"
31,"coral","extent","0"
32,"coral","extent","disagg2012_gap_fill"
33,"coral","extent","disagg2012_gap_fill"
34,"coral","extent","disagg2012_gap_fill"
35,"coral","extent","disagg2012_gap_fill"
36,"coral","extent","disagg2012_gap_fill"
37,"coral","extent","0"
38,"coral","extent","0"
39,"coral","extent","0"
40,"coral","extent","0"
41,"coral","extent","0"
42,"coral","extent","0"
43,"coral","extent","0"
44,"coral","extent","0"
45,"coral","extent","0"
46,"coral","extent","0"
47,"coral","extent","0"
48,"coral","extent","0"
49,"coral","extent","0"
50,"coral","extent","0"
51,"coral","extent","0"
52,"coral","extent","0"
53,"coral","extent",NA
54,"coral","extent","0"
55,"coral","extent",NA
56,"coral","extent",NA
57,"coral","extent",NA
58,"coral","extent",NA
59,"coral","extent",NA
60,"coral","extent",NA
61,"coral","extent",NA
62,"coral","extent",NA
63,"coral","extent",NA
64,"coral","extent",NA
65,"coral","extent",NA
66,"coral","extent",NA
67,"coral","extent",NA
68,"coral","extent",NA
69,"coral","extent",NA
70,"coral","extent",NA
71,"coral","extent",NA
72,"coral","extent",NA
73,"coral","extent",NA
74,"coral","extent",NA
75,"coral","extent",NA
76,"coral","extent",NA
77,"coral","extent",NA
78,"coral","extent",NA
79,"coral","extent","0"
80,"coral","extent",NA
81,"coral","extent",NA
82,"coral","extent",NA
84,"coral","extent",NA
85,"coral","extent",NA
86,"coral","extent",NA
88,"coral","extent",NA
89,"coral","extent",NA
90,"coral","extent",NA
91,"coral","extent",NA
92,"coral","extent",NA
93,"coral","extent",NA
94,"coral","extent",NA
95,"coral","extent",NA
96,"coral","extent",NA
97,"coral","extent",NA
98,"coral","extent",NA
99,"coral","extent",NA
100,"coral","extent",NA
101,"coral","extent",NA
102,"coral","extent","0"
103,"coral","extent",NA
104,"coral","extent",NA
105,"coral","extent",NA
106,"coral","extent",NA
107,"coral","extent",NA
108,"coral","extent","disagg2012_gap_fill"
110,"coral","extent","0"
111,"coral","extent","disagg2012_gap_fill"
112,"coral","extent","0"
113,"coral","extent","disagg2012_gap_fill"
114,"coral","extent","0"
115,"coral","extent","0"
116,"coral","extent","0"
117,"coral","extent","disagg2012_gap_fill"
118,"coral","extent","disagg2012_gap_fill"
119,"coral","extent","0"
120,"coral","extent","0"
121,"coral","extent",NA
122,"coral","extent","0"
123,"coral","extent","0"
124,"coral","extent","0"
125,"coral","extent","0"
126,"coral","extent","0"
127,"coral","extent","0"
129,"coral","extent","0"
130,"coral","extent","0"
131,"coral","extent","0"
132,"coral","extent","0"
133,"coral","extent","0"
134,"coral","extent",NA
135,"coral","extent","0"
136,"coral","extent",NA
137,"coral","extent","0"
138,"coral","extent",NA
139,"coral","extent","0"
140,"coral","extent","disagg2012_gap_fill"
141,"coral","extent",NA
143,"coral","extent",NA
144,"coral","extent",NA
145,"coral","extent",NA
146,"coral","extent","0"
147,"coral","extent","disagg2012_gap_fill"
148,"coral","extent","disagg2012_gap_fill"
149,"coral","extent",NA
150,"coral","extent","disagg2012_gap_fill"
151,"coral","extent","disagg2012_gap_fill"
152,"coral","extent","0"
153,"coral","extent","disagg2012_gap_fill"
154,"coral","extent","disagg2012_gap_fill"
155,"coral","extent","0"
156,"coral","extent","disagg2012_gap_fill"
157,"coral","extent","disagg2012_gap_fill"
158,"coral","extent","disagg2012_gap_fill"
159,"coral","extent","disagg2012_gap_fill"
161,"coral","extent","disagg2012_gap_fill"
162,"coral","extent",NA
163,"coral","extent","0"
164,"coral","extent","0"
166,"coral","extent","0"
167,"coral","extent",NA
168,"coral","extent",NA
169,"coral","extent",NA
171,"coral","extent","0"
172,"coral","extent",NA
173,"coral","extent",NA
174,"coral","extent",NA
175,"coral","extent",NA
176,"coral","extent",NA
177,"coral","extent",NA
178,"coral","extent",NA
179,"coral","extent",NA
180,"coral","extent",NA
181,"coral","extent",NA
182,"coral","extent",NA
183,"coral","extent",NA
184,"coral","extent",NA
186,"coral","extent",NA
187,"coral","extent",NA
188,"coral","extent",NA
189,"coral","extent",NA
190,"coral","extent","0"
191,"coral","extent","0"
192,"coral","extent",NA
193,"coral","extent",NA
194,"coral","extent",NA
195,"coral","extent",NA
196,"coral","extent",NA
197,"coral","extent",NA
198,"coral","extent",NA
199,"coral","extent",NA
200,"coral","extent",NA
202,"coral","extent","0"
203,"coral","extent","0"
204,"coral","extent","0"
205,"coral","extent","0"
206,"coral","extent","0"
207,"coral","extent","0"
208,"coral","extent","0"
209,"coral","extent","0"
210,"coral","extent","0"
212,"coral","extent","0"
213,"coral","extent",NA
214,"coral","extent","0"
215,"coral","extent","0"
216,"coral","extent","0"
218,"coral","extent",NA
219,"coral","extent",NA
220,"coral","extent","disagg2012_gap_fill"
221,"coral","extent","disagg2012_gap_fill"
222,"coral","extent",NA
223,"coral","extent",NA
224,"coral","extent",NA
227,"coral","extent",NA
228,"coral","extent",NA
231,"coral","extent","0"
232,"coral","extent",NA
237,"coral","extent","disagg2012_gap_fill"
244,"coral","extent","disagg2012_gap_fill"
245,"coral","extent","disagg2012_gap_fill"
247,"coral","extent","0"
248,"coral","extent","disagg2012_gap_fill"
249,"coral","extent","disagg2012_gap_fill"
250,"coral","extent","disagg2012_gap_fill"
1,"salt_marsh","extent",NA
2,"salt_marsh","extent",NA
3,"salt_marsh","extent",NA
4,"salt_marsh","extent",NA
5,"salt_marsh","extent",NA
6,"salt_marsh","extent",NA
7,"salt_marsh","extent",NA
8,"salt_marsh","extent",NA
9,"salt_marsh","extent",NA
10,"salt_marsh","extent",NA
11,"salt_marsh","extent",NA
12,"salt_marsh","extent",NA
13,"salt_marsh","extent",NA
14,"salt_marsh","extent",NA
15,"salt_marsh","extent",NA
16,"salt_marsh","extent","0"
17,"salt_marsh","extent",NA
18,"salt_marsh","extent",NA
19,"salt_marsh","extent",NA
20,"salt_marsh","extent",NA
21,"salt_marsh","extent",NA
24,"salt_marsh","extent",NA
25,"salt_marsh","extent",NA
26,"salt_marsh","extent",NA
28,"salt_marsh","extent",NA
29,"salt_marsh","extent",NA
30,"salt_marsh","extent",NA
31,"salt_marsh","extent",NA
32,"salt_marsh","extent",NA
33,"salt_marsh","extent",NA
34,"salt_marsh","extent",NA
35,"salt_marsh","extent",NA
36,"salt_marsh","extent",NA
37,"salt_marsh","extent",NA
38,"salt_marsh","extent",NA
39,"salt_marsh","extent",NA
40,"salt_marsh","extent",NA
41,"salt_marsh","extent",NA
42,"salt_marsh","extent",NA
43,"salt_marsh","extent",NA
44,"salt_marsh","extent",NA
45,"salt_marsh","extent",NA
46,"salt_marsh","extent",NA
47,"salt_marsh","extent",NA
48,"salt_marsh","extent",NA
49,"salt_marsh","extent",NA
50,"salt_marsh","extent",NA
51,"salt_marsh","extent",NA
52,"salt_marsh","extent",NA
53,"salt_marsh","extent",NA
54,"salt_marsh","extent",NA
55,"salt_marsh","extent",NA
56,"salt_marsh","extent",NA
57,"salt_marsh","extent",NA
58,"salt_marsh","extent",NA
59,"salt_marsh","extent","0"
60,"salt_marsh","extent",NA
61,"salt_marsh","extent",NA
62,"salt_marsh","extent",NA
63,"salt_marsh","extent",NA
64,"salt_marsh","extent",NA
65,"salt_marsh","extent",NA
66,"salt_marsh","extent",NA
67,"salt_marsh","extent",NA
68,"salt_marsh","extent",NA
69,"salt_marsh","extent","0"
70,"salt_marsh","extent","0"
71,"salt_marsh","extent",NA
72,"salt_marsh","extent",NA
73,"salt_marsh","extent",NA
74,"salt_marsh","extent",NA
75,"salt_marsh","extent",NA
76,"salt_marsh","extent",NA
77,"salt_marsh","extent",NA
78,"salt_marsh","extent",NA
79,"salt_marsh","extent",NA
80,"salt_marsh","extent",NA
81,"salt_marsh","extent",NA
82,"salt_marsh","extent",NA
84,"salt_marsh","extent",NA
85,"salt_marsh","extent",NA
86,"salt_marsh","extent",NA
88,"salt_marsh","extent",NA
89,"salt_marsh","extent",NA
90,"salt_marsh","extent",NA
91,"salt_marsh","extent",NA
92,"salt_marsh","extent",NA
93,"salt_marsh","extent",NA
94,"salt_marsh","extent",NA
95,"salt_marsh","extent",NA
96,"salt_marsh","extent",NA
97,"salt_marsh","extent",NA
98,"salt_marsh","extent",NA
99,"salt_marsh","extent",NA
100,"salt_marsh","extent",NA
101,"salt_marsh","extent",NA
102,"salt_marsh","extent",NA
103,"salt_marsh","extent",NA
104,"salt_marsh","extent",NA
105,"salt_marsh","extent",NA
106,"salt_marsh","extent",NA
107,"salt_marsh","extent",NA
108,"salt_marsh","extent",NA
110,"salt_marsh","extent",NA
111,"salt_marsh","extent",NA
112,"salt_marsh","extent",NA
113,"salt_marsh","extent",NA
114,"salt_marsh","extent",NA
115,"salt_marsh","extent",NA
116,"salt_marsh","extent",NA
117,"salt_marsh","extent",NA
118,"salt_marsh","extent",NA
119,"salt_marsh","extent",NA
120,"salt_marsh","extent",NA
121,"salt_marsh","extent",NA
122,"salt_marsh","extent",NA
123,"salt_marsh","extent",NA
124,"salt_marsh","extent",NA
125,"salt_marsh","extent",NA
126,"salt_marsh","extent",NA
127,"salt_marsh","extent",NA
129,"salt_marsh","extent",NA
130,"salt_marsh","extent",NA
131,"salt_marsh","extent",NA
132,"salt_marsh","extent",NA
133,"salt_marsh","extent",NA
134,"salt_marsh","extent",NA
135,"salt_marsh","extent",NA
136,"salt_marsh","extent",NA
137,"salt_marsh","extent",NA
138,"salt_marsh","extent",NA
139,"salt_marsh","extent",NA
140,"salt_marsh","extent",NA
141,"salt_marsh","extent",NA
143,"salt_marsh","extent",NA
144,"salt_marsh","extent",NA
145,"salt_marsh","extent",NA
146,"salt_marsh","extent",NA
147,"salt_marsh","extent",NA
148,"salt_marsh","extent",NA
149,"salt_marsh","extent",NA
150,"salt_marsh","extent",NA
151,"salt_marsh","extent",NA
152,"salt_marsh","extent",NA
153,"salt_marsh","extent","disagg2012_gap_fill"
154,"salt_marsh","extent","disagg2012_gap_fill"
155,"salt_marsh","extent",NA
156,"salt_marsh","extent","disagg2012_gap_fill"
157,"salt_marsh","extent",NA
158,"salt_marsh","extent",NA
159,"salt_marsh","extent",NA
161,"salt_marsh","extent",NA
162,"salt_marsh","extent","0"
163,"salt_marsh","extent","0"
164,"salt_marsh","extent",NA
166,"salt_marsh","extent",NA
167,"salt_marsh","extent",NA
168,"salt_marsh","extent",NA
169,"salt_marsh","extent",NA
171,"salt_marsh","extent",NA
172,"salt_marsh","extent",NA
173,"salt_marsh","extent",NA
174,"salt_marsh","extent",NA
175,"salt_marsh","extent",NA
176,"salt_marsh","extent","0"
177,"salt_marsh","extent","0"
178,"salt_marsh","extent","0"
179,"salt_marsh","extent","0"
180,"salt_marsh","extent","0"
181,"salt_marsh","extent","0"
182,"salt_marsh","extent",NA
183,"salt_marsh","extent",NA
184,"salt_marsh","extent","0"
186,"salt_marsh","extent",NA
187,"salt_marsh","extent",NA
188,"salt_marsh","extent",NA
189,"salt_marsh","extent",NA
190,"salt_marsh","extent",NA
191,"salt_marsh","extent",NA
192,"salt_marsh","extent",NA
193,"salt_marsh","extent",NA
194,"salt_marsh","extent",NA
195,"salt_marsh","extent",NA
196,"salt_marsh","extent",NA
197,"salt_marsh","extent",NA
198,"salt_marsh","extent",NA
199,"salt_marsh","extent",NA
200,"salt_marsh","extent",NA
202,"salt_marsh","extent",NA
203,"salt_marsh","extent",NA
204,"salt_marsh","extent",NA
205,"salt_marsh","extent",NA
206,"salt_marsh","extent",NA
207,"salt_marsh","extent",NA
208,"salt_marsh","extent",NA
209,"salt_marsh","extent","0"
210,"salt_marsh","extent",NA
212,"salt_marsh","extent",NA
213,"salt_marsh","extent",NA
214,"salt_marsh","extent",NA
215,"salt_marsh","extent",NA
216,"salt_marsh","extent",NA
218,"salt_marsh","extent","0"
219,"salt_marsh","extent",NA
220,"salt_marsh","extent",NA
221,"salt_marsh","extent",NA
222,"salt_marsh","extent","0"
223,"salt_marsh","extent",NA
224,"salt_marsh","extent",NA
227,"salt_marsh","extent","disagg2012_gap_fill"
228,"salt_marsh","extent","disagg2012_gap_fill"
231,"salt_marsh","extent",NA
232,"salt_marsh","extent",NA
237,"salt_marsh","extent",NA
244,"salt_marsh","extent",NA
245,"salt_marsh","extent",NA
247,"salt_marsh","extent",NA
248,"salt_marsh","extent",NA
249,"salt_marsh","extent",NA
250,"salt_marsh","extent",NA
1,"seagrasses","extent","disagg2012_gap_fill"
2,"seagrasses","extent","disagg2012_gap_fill"
3,"seagrasses","extent",NA
4,"seagrasses","extent",NA
5,"seagrasses","extent","0"
6,"seagrasses","extent","0"
7,"seagrasses","extent","0"
8,"seagrasses","extent","0"
9,"seagrasses","extent","0"
10,"seagrasses","extent",NA
11,"seagrasses","extent","0"
12,"seagrasses","extent",NA
13,"seagrasses","extent","disagg2012_gap_fill"
14,"seagrasses","extent","0"
15,"seagrasses","extent","0"
16,"seagrasses","extent","0"
17,"seagrasses","extent","0"
18,"seagrasses","extent","0"
19,"seagrasses","extent",NA
20,"seagrasses","extent",NA
21,"seagrasses","extent",NA
24,"seagrasses","extent",NA
25,"seagrasses","extent","0"
26,"seagrasses","extent","disagg2012_gap_fill"
28,"seagrasses","extent","0"
29,"seagrasses","extent","disagg2012_gap_fill"
30,"seagrasses","extent",NA
31,"seagrasses","extent",NA
32,"seagrasses","extent",NA
33,"seagrasses","extent",NA
34,"seagrasses","extent",NA
35,"seagrasses","extent",NA
36,"seagrasses","extent",NA
37,"seagrasses","extent","0"
38,"seagrasses","extent",NA
39,"seagrasses","extent","0"
40,"seagrasses","extent","0"
41,"seagrasses","extent","0"
42,"seagrasses","extent","0"
43,"seagrasses","extent","0"
44,"seagrasses","extent",NA
45,"seagrasses","extent","0"
46,"seagrasses","extent",NA
47,"seagrasses","extent","0"
48,"seagrasses","extent",NA
49,"seagrasses","extent","0"
50,"seagrasses","extent","0"
51,"seagrasses","extent","0"
52,"seagrasses","extent","0"
53,"seagrasses","extent",NA
54,"seagrasses","extent","0"
55,"seagrasses","extent",NA
56,"seagrasses","extent",NA
57,"seagrasses","extent",NA
58,"seagrasses","extent","disagg2012_gap_fill"
59,"seagrasses","extent",NA
60,"seagrasses","extent",NA
61,"seagrasses","extent",NA
62,"seagrasses","extent",NA
63,"seagrasses","extent",NA
64,"seagrasses","extent",NA
65,"seagrasses","extent",NA
66,"seagrasses","extent","0"
67,"seagrasses","extent",NA
68,"seagrasses","extent","0"
69,"seagrasses","extent",NA
70,"seagrasses","extent",NA
71,"seagrasses","extent",NA
72,"seagrasses","extent",NA
73,"seagrasses","extent","0"
74,"seagrasses","extent",NA
75,"seagrasses","extent","0"
76,"seagrasses","extent",NA
77,"seagrasses","extent",NA
78,"seagrasses","extent",NA
79,"seagrasses","extent","0"
80,"seagrasses","extent",NA
81,"seagrasses","extent",NA
82,"seagrasses","extent",NA
84,"seagrasses","extent",NA
85,"seagrasses","extent",NA
86,"seagrasses","extent",NA
88,"seagrasses","extent",NA
89,"seagrasses","extent",NA
90,"seagrasses","extent",NA
91,"seagrasses","extent",NA
92,"seagrasses","extent",NA
93,"seagrasses","extent",NA
94,"seagrasses","extent",NA
95,"seagrasses","extent",NA
96,"seagrasses","extent","0"
97,"seagrasses","extent",NA
98,"seagrasses","extent","0"
99,"seagrasses","extent","0"
100,"seagrasses","extent",NA
101,"seagrasses","extent",NA
102,"seagrasses","extent","0"
103,"seagrasses","extent",NA
104,"seagrasses","extent",NA
105,"seagrasses","extent",NA
106,"seagrasses","extent","0"
107,"seagrasses","extent",NA
108,"seagrasses","extent",NA
110,"seagrasses","extent","0"
111,"seagrasses","extent","disagg2012_gap_fill"
112,"seagrasses","extent","0"
113,"seagrasses","extent","disagg2012_gap_fill"
114,"seagrasses","extent","0"
115,"seagrasses","extent","0"
116,"seagrasses","extent","0"
117,"seagrasses","extent","disagg2012_gap_fill"
118,"seagrasses","extent","disagg2012_gap_fill"
119,"seagrasses","extent","0"
120,"seagrasses","extent","0"
121,"seagrasses","extent","disagg2012_gap_fill"
122,"seagrasses","extent","0"
123,"seagrasses","extent","0"
124,"seagrasses","extent","0"
125,"seagrasses","extent","0"
126,"seagrasses","extent",NA
127,"seagrasses","extent",NA
129,"seagrasses","extent","0"
130,"seagrasses","extent",NA
131,"seagrasses","extent","0"
132,"seagrasses","extent","0"
133,"seagrasses","extent","0"
134,"seagrasses","extent",NA
135,"seagrasses","extent","0"
136,"seagrasses","extent",NA
137,"seagrasses","extent",NA
138,"seagrasses","extent",NA
139,"seagrasses","extent","0"
140,"seagrasses","extent","disagg2012_gap_fill"
141,"seagrasses","extent",NA
143,"seagrasses","extent",NA
144,"seagrasses","extent",NA
145,"seagrasses","extent",NA
146,"seagrasses","extent",NA
147,"seagrasses","extent","disagg2012_gap_fill"
148,"seagrasses","extent",NA
149,"seagrasses","extent",NA
150,"seagrasses","extent",NA
151,"seagrasses","extent","disagg2012_gap_fill"
152,"seagrasses","extent","0"
153,"seagrasses","extent",NA
154,"seagrasses","extent",NA
155,"seagrasses","extent","0"
156,"seagrasses","extent",NA
157,"seagrasses","extent",NA
158,"seagrasses","extent",NA
159,"seagrasses","extent",NA
161,"seagrasses","extent",NA
162,"seagrasses","extent",NA
163,"seagrasses","extent","0"
164,"seagrasses","extent","0"
166,"seagrasses","extent","0"
167,"seagrasses","extent",NA
168,"seagrasses","extent",NA
169,"seagrasses","extent",NA
171,"seagrasses","extent","0"
172,"seagrasses","extent",NA
173,"seagrasses","extent",NA
174,"seagrasses","extent",NA
175,"seagrasses","extent","0"
176,"seagrasses","extent",NA
177,"seagrasses","extent",NA
178,"seagrasses","extent","0"
179,"seagrasses","extent","0"
180,"seagrasses","extent",NA
181,"seagrasses","extent",NA
182,"seagrasses","extent","0"
183,"seagrasses","extent",NA
184,"seagrasses","extent","0"
186,"seagrasses","extent",NA
187,"seagrasses","extent",NA
188,"seagrasses","extent",NA
189,"seagrasses","extent",NA
190,"seagrasses","extent","0"
191,"seagrasses","extent","0"
192,"seagrasses","extent","0"
193,"seagrasses","extent","0"
194,"seagrasses","extent","0"
195,"seagrasses","extent",NA
196,"seagrasses","extent","0"
197,"seagrasses","extent",NA
198,"seagrasses","extent",NA
199,"seagrasses","extent",NA
200,"seagrasses","extent","0"
202,"seagrasses","extent","0"
203,"seagrasses","extent","0"
204,"seagrasses","extent",NA
205,"seagrasses","extent","0"
206,"seagrasses","extent","0"
207,"seagrasses","extent","0"
208,"seagrasses","extent","0"
209,"seagrasses","extent","0"
210,"seagrasses","extent","0"
212,"seagrasses","extent","0"
213,"seagrasses","extent",NA
214,"seagrasses","extent","0"
215,"seagrasses","extent","0"
216,"seagrasses","extent","0"
218,"seagrasses","extent","0"
219,"seagrasses","extent",NA
220,"seagrasses","extent","disagg2012_gap_fill"
221,"seagrasses","extent","disagg2012_gap_fill"
222,"seagrasses","extent","0"
223,"seagrasses","extent",NA
224,"seagrasses","extent",NA
227,"seagrasses","extent",NA
228,"seagrasses","extent",NA
231,"seagrasses","extent","0"
232,"seagrasses","extent",NA
237,"seagrasses","extent",NA
244,"seagrasses","extent",NA
245,"seagrasses","extent","disagg2012_gap_fill"
247,"seagrasses","extent",NA
248,"seagrasses","extent","disagg2012_gap_fill"
249,"seagrasses","extent","disagg2012_gap_fill"
250,"seagrasses","extent","disagg2012_gap_fill"
1,"soft_bottom","extent","disagg2012_gap_fill"
2,"soft_bottom","extent","disagg2012_gap_fill"
3,"soft_bottom","extent","disagg2012_gap_fill"
4,"soft_bottom","extent","disagg2012_gap_fill"
5,"soft_bottom","extent","0"
6,"soft_bottom","extent","0"
7,"soft_bottom","extent","0"
8,"soft_bottom","extent","0"
9,"soft_bottom","extent","0"
10,"soft_bottom","extent","0"
11,"soft_bottom","extent","0"
12,"soft_bottom","extent",NA
13,"soft_bottom","extent","disagg2012_gap_fill"
14,"soft_bottom","extent","0"
15,"soft_bottom","extent","0"
16,"soft_bottom","extent","0"
17,"soft_bottom","extent","0"
18,"soft_bottom","extent","0"
19,"soft_bottom","extent","0"
20,"soft_bottom","extent","0"
21,"soft_bottom","extent","0"
24,"soft_bottom","extent","0"
