"rgn_id","habitat","variable","gap_fill"
1,"coral","health","adjacent and disagg2012_gap_fill"
2,"coral","health","adjacent and disagg2012_gap_fill"
3,"coral","health",NA
4,"coral","health",NA
5,"coral","health","adjacent"
6,"coral","health","georegion"
7,"coral","health","adjacent"
8,"coral","health","adjacent"
9,"coral","health","georegion"
10,"coral","health","georegion"
11,"coral","health","georegion"
12,"coral","health","georegion and disagg2012_gap_fill"
13,"coral","health","adjacent and disagg2012_gap_fill"
14,"coral","health","adjacent"
15,"coral","health","0"
16,"coral","health","0"
17,"coral","health","adjacent"
18,"coral","health","adjacent"
19,"coral","health","adjacent"
20,"coral","health",NA
21,"coral","health",NA
24,"coral","health","adjacent"
25,"coral","health","0"
26,"coral","health","adjacent and disagg2012_gap_fill"
28,"coral","health","georegion"
29,"coral","health","adjacent and disagg2012_gap_fill"
30,"coral","health","adjacent and disagg2012_gap_fill"
31,"coral","health","adjacent"
32,"coral","health","adjacent and disagg2012_gap_fill"
33,"coral","health","adjacent and disagg2012_gap_fill"
34,"coral","health","adjacent and disagg2012_gap_fill"
35,"coral","health","adjacent and disagg2012_gap_fill"
36,"coral","health","adjacent and disagg2012_gap_fill"
37,"coral","health","0"
38,"coral","health","georegion"
39,"coral","health","georegion"
40,"coral","health","georegion"
41,"coral","health","georegion"
42,"coral","health","georegion"
43,"coral","health","0"
44,"coral","health","adjacent"
45,"coral","health","georegion"
46,"coral","health","georegion"
47,"coral","health","georegion"
48,"coral","health","georegion"
49,"coral","health","adjacent"
50,"coral","health","adjacent"
51,"coral","health","georegion"
52,"coral","health","georegion"
53,"coral","health",NA
54,"coral","health","georegion"
55,"coral","health",NA
56,"coral","health",NA
57,"coral","health",NA
58,"coral","health",NA
59,"coral","health",NA
60,"coral","health",NA
61,"coral","health",NA
62,"coral","health",NA
63,"coral","health",NA
64,"coral","health",NA
65,"coral","health",NA
66,"coral","health",NA
67,"coral","health",NA
68,"coral","health",NA
69,"coral","health",NA
70,"coral","health",NA
71,"coral","health",NA
72,"coral","health",NA
73,"coral","health",NA
74,"coral","health",NA
75,"coral","health",NA
76,"coral","health",NA
77,"coral","health",NA
78,"coral","health",NA
79,"coral","health","mean of other habitats"
80,"coral","health",NA
81,"coral","health",NA
82,"coral","health",NA
84,"coral","health",NA
85,"coral","health",NA
86,"coral","health",NA
88,"coral","health",NA
89,"coral","health",NA
90,"coral","health",NA
91,"coral","health",NA
92,"coral","health",NA
93,"coral","health",NA
94,"coral","health",NA
95,"coral","health",NA
96,"coral","health",NA
97,"coral","health",NA
98,"coral","health",NA
99,"coral","health",NA
100,"coral","health",NA
101,"coral","health",NA
102,"coral","health","georegion"
103,"coral","health",NA
104,"coral","health",NA
105,"coral","health",NA
106,"coral","health",NA
107,"coral","health",NA
108,"coral","health","disagg2012_gap_fill"
110,"coral","health","0"
111,"coral","health","disagg2012_gap_fill"
112,"coral","health","0"
113,"coral","health","disagg2012_gap_fill"
114,"coral","health","adjacent"
115,"coral","health","0"
116,"coral","health","0"
117,"coral","health","disagg2012_gap_fill"
118,"coral","health","disagg2012_gap_fill"
119,"coral","health","adjacent"
120,"coral","health","adjacent"
121,"coral","health",NA
122,"coral","health","adjacent"
123,"coral","health","adjacent"
124,"coral","health","0"
125,"coral","health","adjacent"
126,"coral","health","adjacent"
127,"coral","health","adjacent"
129,"coral","health","0"
130,"coral","health","0"
131,"coral","health","adjacent"
132,"coral","health","0"
133,"coral","health","adjacent"
134,"coral","health",NA
135,"coral","health","0"
136,"coral","health",NA
137,"coral","health","adjacent"
138,"coral","health",NA
139,"coral","health","0"
140,"coral","health","adjacent and disagg2012_gap_fill"
141,"coral","health",NA
143,"coral","health",NA
144,"coral","health",NA
145,"coral","health",NA
146,"coral","health","adjacent"
147,"coral","health","disagg2012_gap_fill"
148,"coral","health","adjacent and disagg2012_gap_fill"
149,"coral","health",NA
150,"coral","health","georegion and disagg2012_gap_fill"
151,"coral","health","adjacent and disagg2012_gap_fill"
152,"coral","health","adjacent"
153,"coral","health","adjacent and disagg2012_gap_fill"
154,"coral","health","adjacent and disagg2012_gap_fill"
155,"coral","health","adjacent"
156,"coral","health","adjacent and disagg2012_gap_fill"
157,"coral","health","adjacent and disagg2012_gap_fill"
158,"coral","health","adjacent and disagg2012_gap_fill"
159,"coral","health","georegion and disagg2012_gap_fill"
161,"coral","health","disagg2012_gap_fill"
162,"coral","health",NA
163,"coral","health","0"
164,"coral","health","0"
166,"coral","health","0"
167,"coral","health",NA
168,"coral","health",NA
169,"coral","health",NA
171,"coral","health","georegion"
172,"coral","health",NA
173,"coral","health",NA
174,"coral","health",NA
175,"coral","health",NA
176,"coral","health",NA
177,"coral","health",NA
178,"coral","health",NA
179,"coral","health",NA
180,"coral","health",NA
181,"coral","health",NA
182,"coral","health",NA
183,"coral","health",NA
184,"coral","health",NA
186,"coral","health",NA
187,"coral","health",NA
188,"coral","health",NA
189,"coral","health",NA
190,"coral","health","georegion"
191,"coral","health","georegion"
192,"coral","health",NA
193,"coral","health",NA
194,"coral","health",NA
195,"coral","health",NA
196,"coral","health",NA
197,"coral","health",NA
198,"coral","health",NA
199,"coral","health",NA
200,"coral","health",NA
202,"coral","health","adjacent"
203,"coral","health","adjacent"
204,"coral","health","adjacent"
205,"coral","health","0"
206,"coral","health","0"
207,"coral","health","adjacent"
208,"coral","health","adjacent"
209,"coral","health","0"
210,"coral","health","0"
212,"coral","health","adjacent"
213,"coral","health",NA
214,"coral","health","0"
215,"coral","health","adjacent"
216,"coral","health","0"
218,"coral","health",NA
219,"coral","health",NA
220,"coral","health","disagg2012_gap_fill"
221,"coral","health","adjacent and disagg2012_gap_fill"
222,"coral","health",NA
223,"coral","health",NA
224,"coral","health",NA
227,"coral","health",NA
228,"coral","health",NA
231,"coral","health","adjacent"
232,"coral","health",NA
237,"coral","health","adjacent and disagg2012_gap_fill"
244,"coral","health","disagg2012_gap_fill"
245,"coral","health","disagg2012_gap_fill"
247,"coral","health","0"
248,"coral","health","disagg2012_gap_fill"
249,"coral","health","disagg2012_gap_fill"
250,"coral","health","disagg2012_gap_fill"
1,"salt_marsh","health",NA
2,"salt_marsh","health",NA
3,"salt_marsh","health",NA
4,"salt_marsh","health",NA
5,"salt_marsh","health",NA
6,"salt_marsh","health",NA
7,"salt_marsh","health",NA
8,"salt_marsh","health",NA
9,"salt_marsh","health",NA
10,"salt_marsh","health",NA
11,"salt_marsh","health",NA
12,"salt_marsh","health",NA
13,"salt_marsh","health",NA
14,"salt_marsh","health",NA
15,"salt_marsh","health",NA
16,"salt_marsh","health","0"
17,"salt_marsh","health",NA
18,"salt_marsh","health",NA
19,"salt_marsh","health",NA
20,"salt_marsh","health",NA
21,"salt_marsh","health",NA
24,"salt_marsh","health",NA
25,"salt_marsh","health",NA
26,"salt_marsh","health",NA
28,"salt_marsh","health",NA
29,"salt_marsh","health",NA
30,"salt_marsh","health",NA
31,"salt_marsh","health",NA
32,"salt_marsh","health",NA
33,"salt_marsh","health",NA
34,"salt_marsh","health",NA
35,"salt_marsh","health",NA
36,"salt_marsh","health",NA
37,"salt_marsh","health",NA
38,"salt_marsh","health",NA
39,"salt_marsh","health",NA
40,"salt_marsh","health",NA
41,"salt_marsh","health",NA
42,"salt_marsh","health",NA
43,"salt_marsh","health",NA
44,"salt_marsh","health",NA
45,"salt_marsh","health",NA
46,"salt_marsh","health",NA
47,"salt_marsh","health",NA
48,"salt_marsh","health",NA
49,"salt_marsh","health",NA
50,"salt_marsh","health",NA
51,"salt_marsh","health",NA
52,"salt_marsh","health",NA
53,"salt_marsh","health",NA
54,"salt_marsh","health",NA
55,"salt_marsh","health",NA
56,"salt_marsh","health",NA
57,"salt_marsh","health",NA
58,"salt_marsh","health",NA
59,"salt_marsh","health","0"
60,"salt_marsh","health",NA
61,"salt_marsh","health",NA
62,"salt_marsh","health",NA
63,"salt_marsh","health",NA
64,"salt_marsh","health",NA
65,"salt_marsh","health",NA
66,"salt_marsh","health",NA
67,"salt_marsh","health",NA
68,"salt_marsh","health",NA
69,"salt_marsh","health","0"
70,"salt_marsh","health","0"
71,"salt_marsh","health",NA
72,"salt_marsh","health",NA
73,"salt_marsh","health",NA
74,"salt_marsh","health",NA
75,"salt_marsh","health",NA
76,"salt_marsh","health",NA
77,"salt_marsh","health",NA
78,"salt_marsh","health",NA
79,"salt_marsh","health",NA
80,"salt_marsh","health",NA
81,"salt_marsh","health",NA
82,"salt_marsh","health",NA
84,"salt_marsh","health",NA
85,"salt_marsh","health",NA
86,"salt_marsh","health",NA
88,"salt_marsh","health",NA
89,"salt_marsh","health",NA
90,"salt_marsh","health",NA
91,"salt_marsh","health",NA
92,"salt_marsh","health",NA
93,"salt_marsh","health",NA
94,"salt_marsh","health",NA
95,"salt_marsh","health",NA
96,"salt_marsh","health",NA
97,"salt_marsh","health",NA
98,"salt_marsh","health",NA
99,"salt_marsh","health",NA
100,"salt_marsh","health",NA
101,"salt_marsh","health",NA
102,"salt_marsh","health",NA
103,"salt_marsh","health",NA
104,"salt_marsh","health",NA
105,"salt_marsh","health",NA
106,"salt_marsh","health",NA
107,"salt_marsh","health",NA
108,"salt_marsh","health",NA
110,"salt_marsh","health",NA
111,"salt_marsh","health",NA
112,"salt_marsh","health",NA
113,"salt_marsh","health",NA
114,"salt_marsh","health",NA
115,"salt_marsh","health",NA
116,"salt_marsh","health",NA
117,"salt_marsh","health",NA
118,"salt_marsh","health",NA
119,"salt_marsh","health",NA
120,"salt_marsh","health",NA
121,"salt_marsh","health",NA
122,"salt_marsh","health",NA
123,"salt_marsh","health",NA
124,"salt_marsh","health",NA
125,"salt_marsh","health",NA
126,"salt_marsh","health",NA
127,"salt_marsh","health",NA
129,"salt_marsh","health",NA
130,"salt_marsh","health",NA
131,"salt_marsh","health",NA
132,"salt_marsh","health",NA
133,"salt_marsh","health",NA
134,"salt_marsh","health",NA
135,"salt_marsh","health",NA
136,"salt_marsh","health",NA
137,"salt_marsh","health",NA
138,"salt_marsh","health",NA
139,"salt_marsh","health",NA
140,"salt_marsh","health",NA
141,"salt_marsh","health",NA
143,"salt_marsh","health",NA
144,"salt_marsh","health",NA
145,"salt_marsh","health",NA
146,"salt_marsh","health",NA
147,"salt_marsh","health",NA
148,"salt_marsh","health",NA
149,"salt_marsh","health",NA
150,"salt_marsh","health",NA
151,"salt_marsh","health",NA
152,"salt_marsh","health",NA
153,"salt_marsh","health","disagg2012_gap_fill"
154,"salt_marsh","health","disagg2012_gap_fill"
155,"salt_marsh","health",NA
156,"salt_marsh","health","disagg2012_gap_fill"
157,"salt_marsh","health",NA
158,"salt_marsh","health",NA
159,"salt_marsh","health",NA
161,"salt_marsh","health",NA
162,"salt_marsh","health","0"
163,"salt_marsh","health","0"
164,"salt_marsh","health",NA
166,"salt_marsh","health",NA
167,"salt_marsh","health",NA
168,"salt_marsh","health",NA
169,"salt_marsh","health",NA
171,"salt_marsh","health",NA
172,"salt_marsh","health",NA
173,"salt_marsh","health",NA
174,"salt_marsh","health",NA
175,"salt_marsh","health",NA
176,"salt_marsh","health","0"
177,"salt_marsh","health","0"
178,"salt_marsh","health","0"
179,"salt_marsh","health","0"
180,"salt_marsh","health","0"
181,"salt_marsh","health","0"
182,"salt_marsh","health",NA
183,"salt_marsh","health",NA
184,"salt_marsh","health","0"
186,"salt_marsh","health",NA
187,"salt_marsh","health",NA
188,"salt_marsh","health",NA
189,"salt_marsh","health",NA
190,"salt_marsh","health",NA
191,"salt_marsh","health",NA
192,"salt_marsh","health",NA
193,"salt_marsh","health",NA
194,"salt_marsh","health",NA
195,"salt_marsh","health",NA
196,"salt_marsh","health",NA
197,"salt_marsh","health",NA
198,"salt_marsh","health",NA
199,"salt_marsh","health",NA
200,"salt_marsh","health",NA
202,"salt_marsh","health",NA
203,"salt_marsh","health",NA
204,"salt_marsh","health",NA
205,"salt_marsh","health",NA
206,"salt_marsh","health",NA
207,"salt_marsh","health",NA
208,"salt_marsh","health",NA
209,"salt_marsh","health","0"
210,"salt_marsh","health",NA
212,"salt_marsh","health",NA
213,"salt_marsh","health",NA
214,"salt_marsh","health",NA
215,"salt_marsh","health",NA
216,"salt_marsh","health",NA
218,"salt_marsh","health","0"
219,"salt_marsh","health",NA
220,"salt_marsh","health",NA
221,"salt_marsh","health",NA
222,"salt_marsh","health","0"
223,"salt_marsh","health",NA
224,"salt_marsh","health",NA
227,"salt_marsh","health","disagg2012_gap_fill"
228,"salt_marsh","health","disagg2012_gap_fill"
231,"salt_marsh","health",NA
232,"salt_marsh","health",NA
237,"salt_marsh","health",NA
244,"salt_marsh","health",NA
245,"salt_marsh","health",NA
247,"salt_marsh","health",NA
248,"salt_marsh","health",NA
249,"salt_marsh","health",NA
250,"salt_marsh","health",NA
1,"seagrasses","health","georegion and disagg2012_gap_fill"
2,"seagrasses","health","georegion and disagg2012_gap_fill"
3,"seagrasses","health",NA
4,"seagrasses","health",NA
5,"seagrasses","health","adjacent"
6,"seagrasses","health","georegion"
7,"seagrasses","health","adjacent"
8,"seagrasses","health","georegion"
9,"seagrasses","health","georegion"
10,"seagrasses","health",NA
11,"seagrasses","health","georegion"
12,"seagrasses","health",NA
13,"seagrasses","health","adjacent and disagg2012_gap_fill"
14,"seagrasses","health","adjacent"
15,"seagrasses","health","adjacent"
16,"seagrasses","health","0"
17,"seagrasses","health","adjacent"
18,"seagrasses","health","georegion"
19,"seagrasses","health",NA
20,"seagrasses","health",NA
21,"seagrasses","health",NA
24,"seagrasses","health",NA
25,"seagrasses","health","georegion"
26,"seagrasses","health","georegion and disagg2012_gap_fill"
28,"seagrasses","health","georegion"
29,"seagrasses","health","georegion and disagg2012_gap_fill"
30,"seagrasses","health",NA
31,"seagrasses","health",NA
32,"seagrasses","health",NA
33,"seagrasses","health",NA
34,"seagrasses","health",NA
35,"seagrasses","health",NA
36,"seagrasses","health",NA
37,"seagrasses","health","georegion"
38,"seagrasses","health",NA
39,"seagrasses","health","georegion"
40,"seagrasses","health","georegion"
41,"seagrasses","health","adjacent"
42,"seagrasses","health","georegion"
43,"seagrasses","health","georegion"
44,"seagrasses","health",NA
45,"seagrasses","health","georegion"
46,"seagrasses","health",NA
47,"seagrasses","health","georegion"
48,"seagrasses","health",NA
49,"seagrasses","health","georegion"
50,"seagrasses","health","georegion"
51,"seagrasses","health","georegion"
52,"seagrasses","health","georegion"
53,"seagrasses","health",NA
54,"seagrasses","health","georegion"
55,"seagrasses","health",NA
56,"seagrasses","health",NA
57,"seagrasses","health",NA
58,"seagrasses","health","disagg2012_gap_fill"
59,"seagrasses","health",NA
60,"seagrasses","health",NA
61,"seagrasses","health",NA
62,"seagrasses","health",NA
63,"seagrasses","health",NA
64,"seagrasses","health",NA
65,"seagrasses","health",NA
66,"seagrasses","health","georegion"
67,"seagrasses","health",NA
68,"seagrasses","health","georegion"
69,"seagrasses","health",NA
70,"seagrasses","health",NA
71,"seagrasses","health",NA
72,"seagrasses","health",NA
73,"seagrasses","health","adjacent"
74,"seagrasses","health",NA
75,"seagrasses","health","georegion"
76,"seagrasses","health",NA
77,"seagrasses","health",NA
78,"seagrasses","health",NA
79,"seagrasses","health","georegion"
80,"seagrasses","health",NA
81,"seagrasses","health",NA
82,"seagrasses","health",NA
84,"seagrasses","health",NA
85,"seagrasses","health",NA
86,"seagrasses","health",NA
88,"seagrasses","health",NA
89,"seagrasses","health",NA
90,"seagrasses","health",NA
91,"seagrasses","health",NA
92,"seagrasses","health",NA
93,"seagrasses","health",NA
94,"seagrasses","health",NA
95,"seagrasses","health",NA
96,"seagrasses","health","georegion"
97,"seagrasses","health",NA
98,"seagrasses","health","georegion"
99,"seagrasses","health","georegion"
100,"seagrasses","health",NA
101,"seagrasses","health",NA
102,"seagrasses","health","0"
103,"seagrasses","health",NA
104,"seagrasses","health",NA
105,"seagrasses","health",NA
106,"seagrasses","health","georegion"
107,"seagrasses","health",NA
108,"seagrasses","health",NA
110,"seagrasses","health","adjacent"
111,"seagrasses","health","disagg2012_gap_fill"
112,"seagrasses","health","adjacent"
113,"seagrasses","health","disagg2012_gap_fill"
114,"seagrasses","health","adjacent"
115,"seagrasses","health","adjacent"
116,"seagrasses","health","0"
117,"seagrasses","health","disagg2012_gap_fill"
118,"seagrasses","health","disagg2012_gap_fill"
119,"seagrasses","health","adjacent"
120,"seagrasses","health","adjacent"
121,"seagrasses","health","disagg2012_gap_fill"
122,"seagrasses","health","georegion"
123,"seagrasses","health","georegion"
124,"seagrasses","health","georegion"
125,"seagrasses","health","georegion"
126,"seagrasses","health",NA
127,"seagrasses","health",NA
129,"seagrasses","health","adjacent"
130,"seagrasses","health",NA
131,"seagrasses","health","adjacent"
132,"seagrasses","health","0"
133,"seagrasses","health","adjacent"
134,"seagrasses","health",NA
135,"seagrasses","health","adjacent"
136,"seagrasses","health",NA
137,"seagrasses","health",NA
138,"seagrasses","health",NA
139,"seagrasses","health","adjacent"
140,"seagrasses","health","adjacent and disagg2012_gap_fill"
141,"seagrasses","health",NA
143,"seagrasses","health",NA
144,"seagrasses","health",NA
145,"seagrasses","health",NA
146,"seagrasses","health",NA
147,"seagrasses","health","georegion and disagg2012_gap_fill"
148,"seagrasses","health",NA
149,"seagrasses","health",NA
150,"seagrasses","health",NA
151,"seagrasses","health","adjacent and disagg2012_gap_fill"
152,"seagrasses","health","georegion"
153,"seagrasses","health",NA
154,"seagrasses","health",NA
155,"seagrasses","health","georegion"
156,"seagrasses","health",NA
157,"seagrasses","health",NA
158,"seagrasses","health",NA
159,"seagrasses","health",NA
161,"seagrasses","health",NA
162,"seagrasses","health",NA
163,"seagrasses","health","0"
164,"seagrasses","health","adjacent-georegion"
166,"seagrasses","health","adjacent"
167,"seagrasses","health",NA
168,"seagrasses","health",NA
169,"seagrasses","health",NA
171,"seagrasses","health","georegion"
172,"seagrasses","health",NA
173,"seagrasses","health",NA
174,"seagrasses","health",NA
175,"seagrasses","health","0"
176,"seagrasses","health",NA
177,"seagrasses","health",NA
178,"seagrasses","health","adjacent"
179,"seagrasses","health","0"
180,"seagrasses","health",NA
181,"seagrasses","health",NA
182,"seagrasses","health","0"
183,"seagrasses","health",NA
184,"seagrasses","health","adjacent"
186,"seagrasses","health",NA
187,"seagrasses","health",NA
188,"seagrasses","health",NA
189,"seagrasses","health",NA
190,"seagrasses","health","georegion"
191,"seagrasses","health","georegion"
192,"seagrasses","health","georegion"
193,"seagrasses","health","georegion"
194,"seagrasses","health","georegion"
195,"seagrasses","health",NA
196,"seagrasses","health","georegion"
197,"seagrasses","health",NA
198,"seagrasses","health",NA
199,"seagrasses","health",NA
200,"seagrasses","health","georegion"
202,"seagrasses","health","georegion"
203,"seagrasses","health","georegion"
204,"seagrasses","health",NA
205,"seagrasses","health","georegion"
206,"seagrasses","health","georegion"
207,"seagrasses","health","georegion"
208,"seagrasses","health","georegion"
209,"seagrasses","health","adjacent"
210,"seagrasses","health","0"
212,"seagrasses","health","georegion"
213,"seagrasses","health",NA
214,"seagrasses","health","georegion"
215,"seagrasses","health","georegion"
216,"seagrasses","health","adjacent"
218,"seagrasses","health","adjacent"
219,"seagrasses","health",NA
220,"seagrasses","health","adjacent and disagg2012_gap_fill"
221,"seagrasses","health","adjacent and disagg2012_gap_fill"
222,"seagrasses","health","adjacent"
223,"seagrasses","health",NA
224,"seagrasses","health",NA
227,"seagrasses","health",NA
228,"seagrasses","health",NA
231,"seagrasses","health","georegion"
232,"seagrasses","health",NA
237,"seagrasses","health",NA
244,"seagrasses","health",NA
245,"seagrasses","health","adjacent and disagg2012_gap_fill"
247,"seagrasses","health",NA
248,"seagrasses","health","adjacent and disagg2012_gap_fill"
249,"seagrasses","health","adjacent and disagg2012_gap_fill"
250,"seagrasses","health","adjacent and disagg2012_gap_fill"
1,"soft_bottom","health","disagg2012_gap_fill"
2,"soft_bottom","health","disagg2012_gap_fill"
3,"soft_bottom","health","disagg2012_gap_fill"
4,"soft_bottom","health","disagg2012_gap_fill"
5,"soft_bottom","health","0"
6,"soft_bottom","health","0"
7,"soft_bottom","health","0"
8,"soft_bottom","health","0"
9,"soft_bottom","health","0"
10,"soft_bottom","health","0"
11,"soft_bottom","health","0"
12,"soft_bottom","health",NA
13,"soft_bottom","health","disagg2012_gap_fill"
14,"soft_bottom","health","0"
15,"soft_bottom","health","0"
16,"soft_bottom","health","0"
17,"soft_bottom","health","0"
18,"soft_bottom","health","0"
19,"soft_bottom","health","0"
20,"soft_bottom","health","0"
21,"soft_bottom","health","0"
24,"soft_bottom","health","0"
25,"soft_bottom","health","0"
26,"soft_bottom","health","disagg2012_gap_fill"
28,"soft_bottom","health","0"
29,"soft_bottom","health","disagg2012_gap_fill"
30,"soft_bottom","health","disagg2012_gap_fill"
31,"soft_bottom","health","0"
32,"soft_bottom","health","disagg2012_gap_fill"
33,"soft_bottom","health","disagg2012_gap_fill"
34,"soft_bottom","health","disagg2012_gap_fill"
35,"soft_bottom","health",NA
36,"soft_bottom","health",NA
37,"soft_bottom","health","0"
38,"soft_bottom","health","0"
39,"soft_bottom","health","0"
40,"soft_bottom","health","0"
41,"soft_bottom","health","0"
42,"soft_bottom","health","0"
43,"soft_bottom","health","0"
44,"soft_bottom","health","0"
45,"soft_bottom","health","0"
46,"soft_bottom","health","0"
47,"soft_bottom","health","0"
48,"soft_bottom","health","0"
49,"soft_bottom","health","0"
50,"soft_bottom","health","0"
51,"soft_bottom","health","0"
52,"soft_bottom","health","0"
53,"soft_bottom","health","0"
54,"soft_bottom","health","0"
55,"soft_bottom","health","disagg2012_gap_fill"
56,"soft_bottom","health","0"
57,"soft_bottom","health","disagg2012_gap_fill"
58,"soft_bottom","health","disagg2012_gap_fill"
59,"soft_bottom","health","0"
60,"soft_bottom","health","0"
61,"soft_bottom","health","0"
62,"soft_bottom","health","0"
63,"soft_bottom","health","0"
64,"soft_bottom","health","0"
65,"soft_bottom","health","0"
66,"soft_bottom","health","0"
67,"soft_bottom","health","0"
68,"soft_bottom","health","0"
69,"soft_bottom","health","0"
70,"soft_bottom","health","0"
71,"soft_bottom","health","0"
72,"soft_bottom","health","0"
73,"soft_bottom","health","0"
74,"soft_bottom","health","0"
75,"soft_bottom","health","0"
76,"soft_bottom","health","0"
77,"soft_bottom","health","0"
78,"soft_bottom","health","0"
79,"soft_bottom","health","0"
80,"soft_bottom","health","0"
81,"soft_bottom","health","0"
82,"soft_bottom","health","0"
84,"soft_bottom","health","0"
85,"soft_bottom","health","disagg2012_gap_fill"
86,"soft_bottom","health","disagg2012_gap_fill"
88,"soft_bottom","health","disagg2012_gap_fill"
89,"soft_bottom","health","disagg2012_gap_fill"
90,"soft_bottom","health","disagg2012_gap_fill"
91,"soft_bottom","health",NA
92,"soft_bottom","health","disagg2012_gap_fill"
93,"soft_bottom","health","disagg2012_gap_fill"
94,"soft_bottom","health","disagg2012_gap_fill"
95,"soft_bottom","health","disagg2012_gap_fill"
96,"soft_bottom","health","0"
97,"soft_bottom","health","0"
98,"soft_bottom","health","0"
99,"soft_bottom","health",NA
100,"soft_bottom","health","0"
101,"soft_bottom","health","0"
102,"soft_bottom","health","0"
103,"soft_bottom","health","0"
104,"soft_bottom","health","0"
105,"soft_bottom","health",NA
106,"soft_bottom","health","0"
107,"soft_bottom","health","0"
