"rgn_id","rgn_nam","value_num","year","layer","units"
5,"New Caledonia",,"2007","GDP","USD"
5,"New Caledonia",,"2008","GDP","USD"
5,"New Caledonia",,"2009","GDP","USD"
5,"New Caledonia",,"2010","GDP","USD"
5,"New Caledonia",,"2011","GDP","USD"
5,"New Caledonia",,"1960","LAB","count"
5,"New Caledonia",,"1961","LAB","count"
5,"New Caledonia",,"1962","LAB","count"
5,"New Caledonia",,"1963","LAB","count"
5,"New Caledonia",,"1964","LAB","count"
5,"New Caledonia",,"1965","LAB","count"
5,"New Caledonia",,"1966","LAB","count"
5,"New Caledonia",,"1967","LAB","count"
5,"New Caledonia",,"1968","LAB","count"
5,"New Caledonia",,"1969","LAB","count"
5,"New Caledonia",,"1970","LAB","count"
5,"New Caledonia",,"1971","LAB","count"
5,"New Caledonia",,"1972","LAB","count"
5,"New Caledonia",,"1973","LAB","count"
5,"New Caledonia",,"1974","LAB","count"
5,"New Caledonia",,"1975","LAB","count"
5,"New Caledonia",,"1976","LAB","count"
5,"New Caledonia",,"1977","LAB","count"
5,"New Caledonia",,"1978","LAB","count"
5,"New Caledonia",,"1979","LAB","count"
5,"New Caledonia",,"1980","LAB","count"
5,"New Caledonia",,"1981","LAB","count"
5,"New Caledonia",,"1982","LAB","count"
5,"New Caledonia",,"1983","LAB","count"
5,"New Caledonia",,"1984","LAB","count"
5,"New Caledonia",,"1985","LAB","count"
5,"New Caledonia",,"1986","LAB","count"
5,"New Caledonia",,"1987","LAB","count"
5,"New Caledonia",,"1988","LAB","count"
5,"New Caledonia",,"1989","LAB","count"
5,"New Caledonia",67577.73814,"1990","LAB","count"
5,"New Caledonia",70008.42863,"1991","LAB","count"
5,"New Caledonia",72549.11376,"1992","LAB","count"
5,"New Caledonia",75356.07081,"1993","LAB","count"
5,"New Caledonia",78094.30109,"1994","LAB","count"
5,"New Caledonia",81045.43261,"1995","LAB","count"
5,"New Caledonia",82941.16088,"1996","LAB","count"
5,"New Caledonia",85099.23257,"1997","LAB","count"
5,"New Caledonia",86720.52781,"1998","LAB","count"
5,"New Caledonia",88577.18502,"1999","LAB","count"
5,"New Caledonia",90376.60644,"2000","LAB","count"
5,"New Caledonia",92398.37597,"2001","LAB","count"
5,"New Caledonia",94490.29807,"2002","LAB","count"
5,"New Caledonia",96645.93808,"2003","LAB","count"
5,"New Caledonia",98693.2867,"2004","LAB","count"
5,"New Caledonia",100735.1212,"2005","LAB","count"
5,"New Caledonia",102660.6058,"2006","LAB","count"
5,"New Caledonia",104349.5574,"2007","LAB","count"
5,"New Caledonia",105011.3255,"2008","LAB","count"
5,"New Caledonia",105845.0614,"2009","LAB","count"
5,"New Caledonia",107697.7824,"2010","LAB","count"
5,"New Caledonia",109753.7759,"2011","LAB","count"
5,"New Caledonia",79000,"1960","POP","count"
5,"New Caledonia",82656,"1961","POP","count"
5,"New Caledonia",85472,"1962","POP","count"
5,"New Caledonia",87784,"1963","POP","count"
5,"New Caledonia",89880,"1964","POP","count"
5,"New Caledonia",92000,"1965","POP","count"
5,"New Caledonia",94336,"1966","POP","count"
5,"New Caledonia",97032,"1967","POP","count"
5,"New Caledonia",100184,"1968","POP","count"
5,"New Caledonia",103840,"1969","POP","count"
5,"New Caledonia",108000,"1970","POP","count"
5,"New Caledonia",113610,"1971","POP","count"
5,"New Caledonia",119138,"1972","POP","count"
5,"New Caledonia",124330,"1973","POP","count"
5,"New Caledonia",128994,"1974","POP","count"
5,"New Caledonia",133000,"1975","POP","count"
5,"New Caledonia",136203,"1976","POP","count"
5,"New Caledonia",138442,"1977","POP","count"
5,"New Caledonia",140008,"1978","POP","count"
5,"New Caledonia",141414,"1979","POP","count"
5,"New Caledonia",143000,"1980","POP","count"
5,"New Caledonia",144000,"1981","POP","count"
5,"New Caledonia",144500,"1982","POP","count"
5,"New Caledonia",145400,"1983","POP","count"
5,"New Caledonia",150616,"1984","POP","count"
5,"New Caledonia",153000,"1985","POP","count"
5,"New Caledonia",154000,"1986","POP","count"
5,"New Caledonia",156751,"1987","POP","count"
5,"New Caledonia",159710,"1988","POP","count"
5,"New Caledonia",164200,"1989","POP","count"
5,"New Caledonia",168000,"1990","POP","count"
5,"New Caledonia",172167,"1991","POP","count"
5,"New Caledonia",176724,"1992","POP","count"
5,"New Caledonia",181696,"1993","POP","count"
5,"New Caledonia",187111,"1994","POP","count"
5,"New Caledonia",193000,"1995","POP","count"
5,"New Caledonia",197000,"1996","POP","count"
5,"New Caledonia",201642,"1997","POP","count"
5,"New Caledonia",205000,"1998","POP","count"
5,"New Caledonia",209214,"1999","POP","count"
5,"New Caledonia",213230,"2000","POP","count"
5,"New Caledonia",217324,"2001","POP","count"
5,"New Caledonia",221490,"2002","POP","count"
5,"New Caledonia",225735,"2003","POP","count"
5,"New Caledonia",230068,"2004","POP","count"
5,"New Caledonia",234393,"2005","POP","count"
5,"New Caledonia",238459,"2006","POP","count"
5,"New Caledonia",242400,"2007","POP","count"
5,"New Caledonia",243985,"2008","POP","count"
5,"New Caledonia",245580,"2009","POP","count"
5,"New Caledonia",249992,"2010","POP","count"
5,"New Caledonia",254024,"2011","POP","count"
5,"New Caledonia",258121,"2012","POP","count"
5,"New Caledonia",,"1960","UEM","percent"
5,"New Caledonia",,"1961","UEM","percent"
5,"New Caledonia",,"1962","UEM","percent"
5,"New Caledonia",,"1963","UEM","percent"
5,"New Caledonia",,"1964","UEM","percent"
5,"New Caledonia",,"1965","UEM","percent"
5,"New Caledonia",,"1966","UEM","percent"
5,"New Caledonia",,"1967","UEM","percent"
5,"New Caledonia",,"1968","UEM","percent"
5,"New Caledonia",,"1969","UEM","percent"
5,"New Caledonia",,"1970","UEM","percent"
5,"New Caledonia",,"1971","UEM","percent"
5,"New Caledonia",,"1972","UEM","percent"
5,"New Caledonia",,"1973","UEM","percent"
5,"New Caledonia",,"1974","UEM","percent"
5,"New Caledonia",,"1975","UEM","percent"
5,"New Caledonia",,"1976","UEM","percent"
5,"New Caledonia",,"1977","UEM","percent"
5,"New Caledonia",,"1978","UEM","percent"
5,"New Caledonia",,"1979","UEM","percent"
5,"New Caledonia",,"1980","UEM","percent"
5,"New Caledonia",,"1981","UEM","percent"
5,"New Caledonia",,"1982","UEM","percent"
5,"New Caledonia",,"1983","UEM","percent"
5,"New Caledonia",,"1984","UEM","percent"
5,"New Caledonia",,"1985","UEM","percent"
5,"New Caledonia",,"1986","UEM","percent"
5,"New Caledonia",,"1987","UEM","percent"
5,"New Caledonia",,"1988","UEM","percent"
5,"New Caledonia",,"1989","UEM","percent"
5,"New Caledonia",,"1990","UEM","percent"
5,"New Caledonia",,"1991","UEM","percent"
5,"New Caledonia",,"1992","UEM","percent"
5,"New Caledonia",,"1993","UEM","percent"
5,"New Caledonia",,"1994","UEM","percent"
5,"New Caledonia",,"1995","UEM","percent"
5,"New Caledonia",18.60000038,"1996","UEM","percent"
5,"New Caledonia",,"1997","UEM","percent"
5,"New Caledonia",,"1998","UEM","percent"
5,"New Caledonia",,"1999","UEM","percent"
5,"New Caledonia",,"2000","UEM","percent"
5,"New Caledonia",,"2001","UEM","percent"
5,"New Caledonia",,"2002","UEM","percent"
5,"New Caledonia",,"2003","UEM","percent"
5,"New Caledonia",,"2004","UEM","percent"
5,"New Caledonia",,"2005","UEM","percent"
5,"New Caledonia",,"2006","UEM","percent"
5,"New Caledonia",,"2007","UEM","percent"
5,"New Caledonia",,"2008","UEM","percent"
5,"New Caledonia",,"2009","UEM","percent"
5,"New Caledonia",,"2010","UEM","percent"
5,"New Caledonia",,"2011","UEM","percent"
6,"Vanuatu",,"1960","GDP","USD"
6,"Vanuatu",,"1961","GDP","USD"
6,"Vanuatu",,"1962","GDP","USD"
6,"Vanuatu",,"1963","GDP","USD"
6,"Vanuatu",,"1964","GDP","USD"
6,"Vanuatu",,"1965","GDP","USD"
6,"Vanuatu",,"1966","GDP","USD"
6,"Vanuatu",,"1967","GDP","USD"
6,"Vanuatu",,"1968","GDP","USD"
6,"Vanuatu",,"1969","GDP","USD"
6,"Vanuatu",,"1970","GDP","USD"
6,"Vanuatu",,"1971","GDP","USD"
6,"Vanuatu",,"1972","GDP","USD"
6,"Vanuatu",,"1973","GDP","USD"
6,"Vanuatu",,"1974","GDP","USD"
6,"Vanuatu",,"1975","GDP","USD"
6,"Vanuatu",,"1976","GDP","USD"
6,"Vanuatu",,"1977","GDP","USD"
6,"Vanuatu",,"1978","GDP","USD"
6,"Vanuatu",119258829.4,"1979","GDP","USD"
6,"Vanuatu",113423182.2,"1980","GDP","USD"
6,"Vanuatu",98746408.99,"1981","GDP","USD"
6,"Vanuatu",98144643.75,"1982","GDP","USD"
6,"Vanuatu",110123776.8,"1983","GDP","USD"
6,"Vanuatu",135553759.4,"1984","GDP","USD"
6,"Vanuatu",123698508.8,"1985","GDP","USD"
6,"Vanuatu",118691400.8,"1986","GDP","USD"
6,"Vanuatu",130834146.2,"1987","GDP","USD"
6,"Vanuatu",148545377.9,"1988","GDP","USD"
6,"Vanuatu",144482170.5,"1989","GDP","USD"
6,"Vanuatu",158397406.3,"1990","GDP","USD"
6,"Vanuatu",188869985.1,"1991","GDP","USD"
6,"Vanuatu",196142588,"1992","GDP","USD"
6,"Vanuatu",188080372.4,"1993","GDP","USD"
6,"Vanuatu",219260343.3,"1994","GDP","USD"
6,"Vanuatu",233902114.7,"1995","GDP","USD"
6,"Vanuatu",245177629.3,"1996","GDP","USD"
6,"Vanuatu",255890215.7,"1997","GDP","USD"
6,"Vanuatu",262301249,"1998","GDP","USD"
6,"Vanuatu",267999225.3,"1999","GDP","USD"
6,"Vanuatu",272014693.1,"2000","GDP","USD"
6,"Vanuatu",257926881.7,"2001","GDP","USD"
6,"Vanuatu",261712966.3,"2002","GDP","USD"
6,"Vanuatu",313350116,"2003","GDP","USD"
6,"Vanuatu",363753466.3,"2004","GDP","USD"
6,"Vanuatu",393296584.4,"2005","GDP","USD"
6,"Vanuatu",435400633,"2006","GDP","USD"
6,"Vanuatu",527743610.8,"2007","GDP","USD"
6,"Vanuatu",593437284.1,"2008","GDP","USD"
6,"Vanuatu",590448828.6,"2009","GDP","USD"
6,"Vanuatu",679009691.5,"2010","GDP","USD"
6,"Vanuatu",760039790.3,"2011","GDP","USD"
6,"Vanuatu",,"1960","GDPpcPPP","USD"
6,"Vanuatu",,"1961","GDPpcPPP","USD"
6,"Vanuatu",,"1962","GDPpcPPP","USD"
6,"Vanuatu",,"1963","GDPpcPPP","USD"
6,"Vanuatu",,"1964","GDPpcPPP","USD"
6,"Vanuatu",,"1965","GDPpcPPP","USD"
6,"Vanuatu",,"1966","GDPpcPPP","USD"
6,"Vanuatu",,"1967","GDPpcPPP","USD"
6,"Vanuatu",,"1968","GDPpcPPP","USD"
6,"Vanuatu",,"1969","GDPpcPPP","USD"
6,"Vanuatu",,"1970","GDPpcPPP","USD"
6,"Vanuatu",,"1971","GDPpcPPP","USD"
6,"Vanuatu",,"1972","GDPpcPPP","USD"
6,"Vanuatu",,"1973","GDPpcPPP","USD"
6,"Vanuatu",,"1974","GDPpcPPP","USD"
6,"Vanuatu",,"1975","GDPpcPPP","USD"
6,"Vanuatu",,"1976","GDPpcPPP","USD"
6,"Vanuatu",,"1977","GDPpcPPP","USD"
6,"Vanuatu",,"1978","GDPpcPPP","USD"
6,"Vanuatu",,"1979","GDPpcPPP","USD"
6,"Vanuatu",1334.763386,"1980","GDPpcPPP","USD"
6,"Vanuatu",1483.404365,"1981","GDPpcPPP","USD"
6,"Vanuatu",1701.221503,"1982","GDPpcPPP","USD"
6,"Vanuatu",1967.543386,"1983","GDPpcPPP","USD"
6,"Vanuatu",2187.035581,"1984","GDPpcPPP","USD"
6,"Vanuatu",2224.647518,"1985","GDPpcPPP","USD"
6,"Vanuatu",2219.961299,"1986","GDPpcPPP","USD"
6,"Vanuatu",2168.526561,"1987","GDPpcPPP","USD"
6,"Vanuatu",2154.3597,"1988","GDPpcPPP","USD"
6,"Vanuatu",2214.396545,"1989","GDPpcPPP","USD"
6,"Vanuatu",2501.236114,"1990","GDPpcPPP","USD"
6,"Vanuatu",2594.080617,"1991","GDPpcPPP","USD"
6,"Vanuatu",2639.254855,"1992","GDPpcPPP","USD"
6,"Vanuatu",2639.626734,"1993","GDPpcPPP","USD"
6,"Vanuatu",2858.676621,"1994","GDPpcPPP","USD"
6,"Vanuatu",2884.050746,"1995","GDPpcPPP","USD"
6,"Vanuatu",2941.12115,"1996","GDPpcPPP","USD"
6,"Vanuatu",3087.563997,"1997","GDPpcPPP","USD"
6,"Vanuatu",3209.316581,"1998","GDPpcPPP","USD"
6,"Vanuatu",3208.325562,"1999","GDPpcPPP","USD"
6,"Vanuatu",3402.214044,"2000","GDPpcPPP","USD"
6,"Vanuatu",3282.980077,"2001","GDPpcPPP","USD"
6,"Vanuatu",3089.621794,"2002","GDPpcPPP","USD"
6,"Vanuatu",3207.428762,"2003","GDPpcPPP","USD"
6,"Vanuatu",3341.942339,"2004","GDPpcPPP","USD"
6,"Vanuatu",3544.973845,"2005","GDPpcPPP","USD"
6,"Vanuatu",3871.490123,"2006","GDPpcPPP","USD"
6,"Vanuatu",4087.996288,"2007","GDPpcPPP","USD"
6,"Vanuatu",4341.420116,"2008","GDPpcPPP","USD"
6,"Vanuatu",4417.891538,"2009","GDPpcPPP","USD"
6,"Vanuatu",4444.834841,"2010","GDPpcPPP","USD"
6,"Vanuatu",4499.962004,"2011","GDPpcPPP","USD"
6,"Vanuatu",4605.511471,"2012","GDPpcPPP","USD"
6,"Vanuatu",,"1960","LAB","count"
6,"Vanuatu",,"1961","LAB","count"
6,"Vanuatu",,"1962","LAB","count"
6,"Vanuatu",,"1963","LAB","count"
6,"Vanuatu",,"1964","LAB","count"
6,"Vanuatu",,"1965","LAB","count"
6,"Vanuatu",,"1966","LAB","count"
6,"Vanuatu",,"1967","LAB","count"
6,"Vanuatu",,"1968","LAB","count"
6,"Vanuatu",,"1969","LAB","count"
6,"Vanuatu",,"1970","LAB","count"
6,"Vanuatu",,"1971","LAB","count"
6,"Vanuatu",,"1972","LAB","count"
6,"Vanuatu",,"1973","LAB","count"
6,"Vanuatu",,"1974","LAB","count"
6,"Vanuatu",,"1975","LAB","count"
6,"Vanuatu",,"1976","LAB","count"
6,"Vanuatu",,"1977","LAB","count"
6,"Vanuatu",,"1978","LAB","count"
6,"Vanuatu",,"1979","LAB","count"
6,"Vanuatu",,"1980","LAB","count"
6,"Vanuatu",,"1981","LAB","count"
6,"Vanuatu",,"1982","LAB","count"
6,"Vanuatu",,"1983","LAB","count"
6,"Vanuatu",,"1984","LAB","count"
6,"Vanuatu",,"1985","LAB","count"
6,"Vanuatu",,"1986","LAB","count"
6,"Vanuatu",,"1987","LAB","count"
6,"Vanuatu",,"1988","LAB","count"
6,"Vanuatu",,"1989","LAB","count"
6,"Vanuatu",68773.105,"1990","LAB","count"
6,"Vanuatu",70446.50684,"1991","LAB","count"
6,"Vanuatu",72294.32608,"1992","LAB","count"
6,"Vanuatu",74197.48623,"1993","LAB","count"
6,"Vanuatu",76000.43057,"1994","LAB","count"
6,"Vanuatu",77598.78,"1995","LAB","count"
6,"Vanuatu",78848.56802,"1996","LAB","count"
6,"Vanuatu",79903.98866,"1997","LAB","count"
6,"Vanuatu",80900.8363,"1998","LAB","count"
6,"Vanuatu",82024.45435,"1999","LAB","count"
6,"Vanuatu",83406.4,"2000","LAB","count"
6,"Vanuatu",85081.05628,"2001","LAB","count"
6,"Vanuatu",86994.87739,"2002","LAB","count"
6,"Vanuatu",89194.94605,"2003","LAB","count"
6,"Vanuatu",91335.50775,"2004","LAB","count"
6,"Vanuatu",93452.12606,"2005","LAB","count"
6,"Vanuatu",95398.13989,"2006","LAB","count"
6,"Vanuatu",97449.91972,"2007","LAB","count"
6,"Vanuatu",99489.1984,"2008","LAB","count"
6,"Vanuatu",101391.5927,"2009","LAB","count"
6,"Vanuatu",104483.0557,"2010","LAB","count"
6,"Vanuatu",107801.5024,"2011","LAB","count"
6,"Vanuatu",63701,"1960","POP","count"
6,"Vanuatu",65708,"1961","POP","count"
6,"Vanuatu",67806,"1962","POP","count"
6,"Vanuatu",69962,"1963","POP","count"
6,"Vanuatu",72131,"1964","POP","count"
6,"Vanuatu",74287,"1965","POP","count"
6,"Vanuatu",76410,"1966","POP","count"
6,"Vanuatu",78518,"1967","POP","count"
6,"Vanuatu",80669,"1968","POP","count"
6,"Vanuatu",82941,"1969","POP","count"
6,"Vanuatu",85388,"1970","POP","count"
6,"Vanuatu",88023,"1971","POP","count"
6,"Vanuatu",90824,"1972","POP","count"
6,"Vanuatu",93761,"1973","POP","count"
6,"Vanuatu",96793,"1974","POP","count"
6,"Vanuatu",99879,"1975","POP","count"
6,"Vanuatu",103024,"1976","POP","count"
6,"Vanuatu",106223,"1977","POP","count"
6,"Vanuatu",109429,"1978","POP","count"
6,"Vanuatu",112579,"1979","POP","count"
6,"Vanuatu",115634,"1980","POP","count"
6,"Vanuatu",118578,"1981","POP","count"
6,"Vanuatu",121433,"1982","POP","count"
6,"Vanuatu",124248,"1983","POP","count"
6,"Vanuatu",127094,"1984","POP","count"
6,"Vanuatu",130028,"1985","POP","count"
6,"Vanuatu",133040,"1986","POP","count"
6,"Vanuatu",136129,"1987","POP","count"
6,"Vanuatu",139369,"1988","POP","count"
6,"Vanuatu",142852,"1989","POP","count"
6,"Vanuatu",146633,"1990","POP","count"
6,"Vanuatu",150779,"1991","POP","count"
6,"Vanuatu",155242,"1992","POP","count"
6,"Vanuatu",159814,"1993","POP","count"
6,"Vanuatu",164209,"1994","POP","count"
6,"Vanuatu",168236,"1995","POP","count"
6,"Vanuatu",171802,"1996","POP","count"
6,"Vanuatu",175004,"1997","POP","count"
6,"Vanuatu",178074,"1998","POP","count"
6,"Vanuatu",181346,"1999","POP","count"
6,"Vanuatu",185058,"2000","POP","count"
6,"Vanuatu",189285,"2001","POP","count"
6,"Vanuatu",193950,"2002","POP","count"
6,"Vanuatu",198952,"2003","POP","count"
6,"Vanuatu",204135,"2004","POP","count"
6,"Vanuatu",209375,"2005","POP","count"
6,"Vanuatu",214654,"2006","POP","count"
6,"Vanuatu",220001,"2007","POP","count"
6,"Vanuatu",225398,"2008","POP","count"
6,"Vanuatu",230833,"2009","POP","count"
6,"Vanuatu",236299,"2010","POP","count"
6,"Vanuatu",241778,"2011","POP","count"
6,"Vanuatu",247262,"2012","POP","count"
6,"Vanuatu",,"1960","PPP","LCU"
6,"Vanuatu",,"1961","PPP","LCU"
6,"Vanuatu",,"1962","PPP","LCU"
6,"Vanuatu",,"1963","PPP","LCU"
6,"Vanuatu",,"1964","PPP","LCU"
6,"Vanuatu",,"1965","PPP","LCU"
6,"Vanuatu",,"1966","PPP","LCU"
6,"Vanuatu",,"1967","PPP","LCU"
6,"Vanuatu",,"1968","PPP","LCU"
6,"Vanuatu",,"1969","PPP","LCU"
6,"Vanuatu",,"1970","PPP","LCU"
6,"Vanuatu",,"1971","PPP","LCU"
6,"Vanuatu",,"1972","PPP","LCU"
6,"Vanuatu",,"1973","PPP","LCU"
6,"Vanuatu",,"1974","PPP","LCU"
6,"Vanuatu",,"1975","PPP","LCU"
6,"Vanuatu",,"1976","PPP","LCU"
6,"Vanuatu",,"1977","PPP","LCU"
6,"Vanuatu",,"1978","PPP","LCU"
6,"Vanuatu",,"1979","PPP","LCU"
6,"Vanuatu",50.18591238,"1980","PPP","LCU"
6,"Vanuatu",49.30383745,"1981","PPP","LCU"
6,"Vanuatu",45.70673536,"1982","PPP","LCU"
6,"Vanuatu",44.7633597,"1983","PPP","LCU"
6,"Vanuatu",48.39201162,"1984","PPP","LCU"
6,"Vanuatu",45.34227599,"1985","PPP","LCU"
6,"Vanuatu",43.03122802,"1986","PPP","LCU"
6,"Vanuatu",48.68574369,"1987","PPP","LCU"
6,"Vanuatu",51.66344898,"1988","PPP","LCU"
6,"Vanuatu",53.00144885,"1989","PPP","LCU"
6,"Vanuatu",50.55570443,"1990","PPP","LCU"
6,"Vanuatu",53.92796414,"1991","PPP","LCU"
6,"Vanuatu",54.28298881,"1992","PPP","LCU"
6,"Vanuatu",54.20656057,"1993","PPP","LCU"
6,"Vanuatu",54.37130216,"1994","PPP","LCU"
6,"Vanuatu",54.04562497,"1995","PPP","LCU"
6,"Vanuatu",54.20842114,"1996","PPP","LCU"
6,"Vanuatu",54.87325899,"1997","PPP","LCU"
6,"Vanuatu",58.5271101,"1998","PPP","LCU"
6,"Vanuatu",59.45512002,"1999","PPP","LCU"
6,"Vanuatu",59.46726191,"2000","PPP","LCU"
6,"Vanuatu",60.31358391,"2001","PPP","LCU"
6,"Vanuatu",61.00140019,"2002","PPP","LCU"
6,"Vanuatu",60.21396766,"2003","PPP","LCU"
6,"Vanuatu",59.81025717,"2004","PPP","LCU"
6,"Vanuatu",58.13301,"2005","PPP","LCU"
6,"Vanuatu",58.49722731,"2006","PPP","LCU"
6,"Vanuatu",59.96019819,"2007","PPP","LCU"
6,"Vanuatu",62.95760358,"2008","PPP","LCU"
6,"Vanuatu",63.85596119,"2009","PPP","LCU"
6,"Vanuatu",64.6590037,"2010","PPP","LCU"
6,"Vanuatu",64.65949387,"2011","PPP","LCU"
6,"Vanuatu",64.02754469,"2012","PPP","LCU"
6,"Vanuatu",,"1960","UEM","percent"
6,"Vanuatu",,"1961","UEM","percent"
6,"Vanuatu",,"1962","UEM","percent"
6,"Vanuatu",,"1963","UEM","percent"
6,"Vanuatu",,"1964","UEM","percent"
6,"Vanuatu",,"1965","UEM","percent"
6,"Vanuatu",,"1966","UEM","percent"
6,"Vanuatu",,"1967","UEM","percent"
6,"Vanuatu",,"1968","UEM","percent"
6,"Vanuatu",,"1969","UEM","percent"
6,"Vanuatu",,"1970","UEM","percent"
6,"Vanuatu",,"1971","UEM","percent"
6,"Vanuatu",,"1972","UEM","percent"
6,"Vanuatu",,"1973","UEM","percent"
6,"Vanuatu",,"1974","UEM","percent"
6,"Vanuatu",,"1975","UEM","percent"
6,"Vanuatu",,"1976","UEM","percent"
6,"Vanuatu",,"1977","UEM","percent"
6,"Vanuatu",,"1978","UEM","percent"
6,"Vanuatu",,"1979","UEM","percent"
6,"Vanuatu",,"1980","UEM","percent"
6,"Vanuatu",,"1981","UEM","percent"
6,"Vanuatu",,"1982","UEM","percent"
6,"Vanuatu",,"1983","UEM","percent"
6,"Vanuatu",,"1984","UEM","percent"
6,"Vanuatu",,"1985","UEM","percent"
6,"Vanuatu",,"1986","UEM","percent"
6,"Vanuatu",,"1987","UEM","percent"
6,"Vanuatu",,"1988","UEM","percent"
6,"Vanuatu",,"1989","UEM","percent"
6,"Vanuatu",,"1990","UEM","percent"
6,"Vanuatu",,"1991","UEM","percent"
6,"Vanuatu",,"1992","UEM","percent"
6,"Vanuatu",,"1993","UEM","percent"
6,"Vanuatu",,"1994","UEM","percent"
6,"Vanuatu",,"1995","UEM","percent"
6,"Vanuatu",,"1996","UEM","percent"
6,"Vanuatu",,"1997","UEM","percent"
6,"Vanuatu",,"1998","UEM","percent"
6,"Vanuatu",,"1999","UEM","percent"
6,"Vanuatu",,"2000","UEM","percent"
6,"Vanuatu",,"2001","UEM","percent"
6,"Vanuatu",,"2002","UEM","percent"
6,"Vanuatu",,"2003","UEM","percent"
6,"Vanuatu",,"2004","UEM","percent"
6,"Vanuatu",,"2005","UEM","percent"
6,"Vanuatu",,"2006","UEM","percent"
6,"Vanuatu",,"2007","UEM","percent"
6,"Vanuatu",,"2008","UEM","percent"
6,"Vanuatu",4.599999905,"2009","UEM","percent"
6,"Vanuatu",,"2010","UEM","percent"
6,"Vanuatu",,"2011","UEM","percent"
7,"Solomon Islands",,"1960","GDP","USD"
7,"Solomon Islands",,"1961","GDP","USD"
7,"Solomon Islands",,"1962","GDP","USD"
7,"Solomon Islands",,"1963","GDP","USD"
7,"Solomon Islands",,"1964","GDP","USD"
7,"Solomon Islands",,"1965","GDP","USD"
7,"Solomon Islands",,"1966","GDP","USD"
7,"Solomon Islands",25203524.03,"1967","GDP","USD"
7,"Solomon Islands",28084252.76,"1968","GDP","USD"
7,"Solomon Islands",28606411.4,"1969","GDP","USD"
7,"Solomon Islands",,"1970","GDP","USD"
7,"Solomon Islands",50056882.82,"1971","GDP","USD"
7,"Solomon Islands",40606712.05,"1972","GDP","USD"
7,"Solomon Islands",55272108.84,"1973","GDP","USD"
7,"Solomon Islands",84539332.28,"1974","GDP","USD"
7,"Solomon Islands",74617096.48,"1975","GDP","USD"
7,"Solomon Islands",83099107.91,"1976","GDP","USD"
7,"Solomon Islands",93147039.25,"1977","GDP","USD"
7,"Solomon Islands",111022090,"1978","GDP","USD"
7,"Solomon Islands",151270207.9,"1979","GDP","USD"
7,"Solomon Islands",168715353.1,"1980","GDP","USD"
7,"Solomon Islands",187313261.3,"1981","GDP","USD"
7,"Solomon Islands",188446092.1,"1982","GDP","USD"
7,"Solomon Islands",180219397.5,"1983","GDP","USD"
7,"Solomon Islands",252806783.4,"1984","GDP","USD"
7,"Solomon Islands",232306861.2,"1985","GDP","USD"
7,"Solomon Islands",210737869.7,"1986","GDP","USD"
7,"Solomon Islands",238606299.6,"1987","GDP","USD"
7,"Solomon Islands",310684273.7,"1988","GDP","USD"
