"country_id","year","USD"
"AIA",2008,17022069246.6
"AIA",2009,16674190559.0938
"AIA",2010,17562152631.4792
"AIA",2011,18763481397.7127
"Alaska",1960,3777575944.23058
"Alaska",1961,3911978518.69233
"Alaska",1962,4207323096.06112
"Alaska",1963,4438986108.04643
"Alaska",1964,4767314470.56256
"Alaska",1965,5167691902.15299
"Alaska",1966,5666106287.22095
"Alaska",1967,5987562120.68658
"Alaska",1968,6542009026.13354
"Alaska",1969,7064009176.15835
"Alaska",1970,7437135977.77557
"Alaska",1971,8077943068.75682
"Alaska",1972,8890019099.11698
"Alaska",1973,9937227063.20071
"Alaska",1974,10783411738.2677
"Alaska",1975,11781271024.9033
"Alaska",1976,13128925348.7449
"Alaska",1977,14613014251.4138
"Alaska",1978,16517292628.2369
"Alaska",1979,18458582513.1461
"Alaska",1980,20084186005.5561
"Alaska",1981,22524768391.7055
"Alaska",1982,23423930323.4448
"Alaska",1983,25450128962.1986
"Alaska",1984,28305820811.5885
"Alaska",1985,30369756674.2732
"Alaska",1986,32112926133.545
"Alaska",1987,34100661832.5231
"Alaska",1988,36735010349.241
"Alaska",1989,39476764810.9932
"Alaska",1990,41734466804.2465
"Alaska",1991,43040029609.0882
"Alaska",1992,45442874771.3067
"Alaska",1993,47773148349.0426
"Alaska",1994,50751486176.208
"Alaska",1995,53255931556.7021
"Alaska",1996,56250960848.2984
"Alaska",1997,59918728728.0484
"Alaska",1998,63434821996.2298
"Alaska",1999,67498830727.2547
"Alaska",2000,71837160047.6238
"Alaska",2001,74269033843.6353
"Alaska",2002,76854759398.7499
"Alaska",2003,80476807180.2758
"Alaska",2004,85618503940.8672
"Alaska",2005,91181115891.4575
"Alaska",2006,96625436159.3412
"Alaska",2007,101322994822.899
"Alaska",2008,103191713123.326
"Alaska",2009,100862165261.435
"Alaska",2010,104643870528.822
"Alaska",2011,108794239445.381
"ALB",1984,1924242456
"ALB",1985,1965384581
"ALB",1986,2173750016
"ALB",1987,2156624896
"ALB",1988,2.126e+09
"ALB",1989,2335124992
"ALB",1990,2101624960
"ALB",1991,1139166679
"ALB",1992,709452572.7
"ALB",1993,1228071037
"ALB",1994,1985673026
"ALB",1995,2424498953
"ALB",1996,3013217853
"ALB",1997,2196223714
"ALB",1998,2727745453
"ALB",1999,3434402453
"ALB",2000,3686649387
"ALB",2001,4091020249
"ALB",2002,4449373456
"ALB",2003,5652325082
"ALB",2004,7464446950
"ALB",2005,8376483740
"ALB",2006,9132562332
"ALB",2007,10704660840
"ALB",2008,12968653525
"ALB",2009,12118583126
"ALB",2010,11858216877
"ALB",2011,12959563902
"Amsterdam Island and Saint Paul Island",1960,0
"Amsterdam Island and Saint Paul Island",1961,0
"Amsterdam Island and Saint Paul Island",1962,0
"Amsterdam Island and Saint Paul Island",1963,0
"Amsterdam Island and Saint Paul Island",1964,0
"Amsterdam Island and Saint Paul Island",1965,0
"Amsterdam Island and Saint Paul Island",1966,0
"Amsterdam Island and Saint Paul Island",1967,0
"Amsterdam Island and Saint Paul Island",1968,0
"Amsterdam Island and Saint Paul Island",1969,0
"Amsterdam Island and Saint Paul Island",1970,0
"Amsterdam Island and Saint Paul Island",1971,0
"Amsterdam Island and Saint Paul Island",1972,0
"Amsterdam Island and Saint Paul Island",1973,0
"Amsterdam Island and Saint Paul Island",1974,0
"Amsterdam Island and Saint Paul Island",1975,0
"Amsterdam Island and Saint Paul Island",1976,0
"Amsterdam Island and Saint Paul Island",1977,0
"Amsterdam Island and Saint Paul Island",1978,0
"Amsterdam Island and Saint Paul Island",1979,0
"Amsterdam Island and Saint Paul Island",1980,0
"Amsterdam Island and Saint Paul Island",1981,0
"Amsterdam Island and Saint Paul Island",1982,0
"Amsterdam Island and Saint Paul Island",1983,0
"Amsterdam Island and Saint Paul Island",1984,0
"Amsterdam Island and Saint Paul Island",1985,0
"Amsterdam Island and Saint Paul Island",1986,0
"Amsterdam Island and Saint Paul Island",1987,0
"Amsterdam Island and Saint Paul Island",1988,0
"Amsterdam Island and Saint Paul Island",1989,0
"Amsterdam Island and Saint Paul Island",1990,0
"Amsterdam Island and Saint Paul Island",1991,0
"Amsterdam Island and Saint Paul Island",1992,0
"Amsterdam Island and Saint Paul Island",1993,0
"Amsterdam Island and Saint Paul Island",1994,0
"Amsterdam Island and Saint Paul Island",1995,0
"Amsterdam Island and Saint Paul Island",1996,0
"Amsterdam Island and Saint Paul Island",1997,0
"Amsterdam Island and Saint Paul Island",1998,0
"Amsterdam Island and Saint Paul Island",1999,0
"Amsterdam Island and Saint Paul Island",2000,0
"Amsterdam Island and Saint Paul Island",2001,0
"Amsterdam Island and Saint Paul Island",2002,0
"Amsterdam Island and Saint Paul Island",2003,0
"Amsterdam Island and Saint Paul Island",2004,0
"Amsterdam Island and Saint Paul Island",2005,0
"Amsterdam Island and Saint Paul Island",2006,0
"Amsterdam Island and Saint Paul Island",2007,0
"Amsterdam Island and Saint Paul Island",2008,0
"Amsterdam Island and Saint Paul Island",2009,0
"Amsterdam Island and Saint Paul Island",2010,0
"Amsterdam Island and Saint Paul Island",2011,0
"Andaman and Nicobar",1960,2634638381.12
"Andaman and Nicobar",1961,2820409313.38
"Andaman and Nicobar",1962,2332845978.3
"Andaman and Nicobar",1963,2540053277.6
"Andaman and Nicobar",1964,2739696519.94
"Andaman and Nicobar",1965,2552997704.58333
"Andaman and Nicobar",1966,2864405377.95
"Andaman and Nicobar",1967,3469071872.15714
"Andaman and Nicobar",1968,3922677032.08571
"Andaman and Nicobar",1969,4393207330.17143
"Andaman and Nicobar",1970,4360592117.48571
"Andaman and Nicobar",1971,4653816116.25714
"Andaman and Nicobar",1972,5237286038.41429
"Andaman and Nicobar",1973,7296160766.74286
"Andaman and Nicobar",1974,10241660290.2429
"Andaman and Nicobar",1975,13102412131.1667
"Andaman and Nicobar",1976,15484863950.5
"Andaman and Nicobar",1977,18356716814.3333
"Andaman and Nicobar",1978,21185524342.5
"Andaman and Nicobar",1979,23946837551.6667
"Andaman and Nicobar",1980,30757342519.6667
"Andaman and Nicobar",1981,34487993470.3333
"Andaman and Nicobar",1982,36002240434.8333
"Andaman and Nicobar",1983,35143347446.8333
"Andaman and Nicobar",1984,36466339914
"Andaman and Nicobar",1985,32201176913.4286
"Andaman and Nicobar",1986,32643341552.1429
"Andaman and Nicobar",1987,36014306299.2857
"Andaman and Nicobar",1988,39575553505.4286
"Andaman and Nicobar",1989,42120460909.2857
"Andaman and Nicobar",1990,47741459581.8571
"Andaman and Nicobar",1991,53905049968.1429
"Andaman and Nicobar",1992,60827208529.4286
"Andaman and Nicobar",1993,60510624931.75
"Andaman and Nicobar",1994,69020143765
"Andaman and Nicobar",1995,80350462839.75
"Andaman and Nicobar",1996,90123313683.5
"Andaman and Nicobar",1997,86149977732.125
"Andaman and Nicobar",1998,60236583392.75
"Andaman and Nicobar",1999,68442378834.25
"Andaman and Nicobar",2000,66625398490.6667
"Andaman and Nicobar",2001,64302309107
"Andaman and Nicobar",2002,71199349923.8889
"Andaman and Nicobar",2003,79550107709.3333
"Andaman and Nicobar",2004,89175617565
"Andaman and Nicobar",2005,100169216197.889
"Andaman and Nicobar",2006,119532549257.333
"Andaman and Nicobar",2007,142551831741.667
"Andaman and Nicobar",2008,163412219952.222
"Andaman and Nicobar",2009,163212752819.889
"Andaman and Nicobar",2010,201934897243.667
"Andaman and Nicobar",2011,233195037425.222
"ANT",1960,1596128958.64
"ANT",1961,1710781575.86
"ANT",1962,1910947731.016
"ANT",1963,2113551895.068
"ANT",1964,2308173916.276
"ANT",1965,2441379625.196
"ANT",1966,2674659916.412
"ANT",1967,2930070456.996
"ANT",1968,3137876413.24
"ANT",1969,3501150792.08
"ANT",1970,5672563231.45456
"ANT",1971,6527116692.55636
"ANT",1972,7573564988.62908
"ANT",1973,8792900796.6618
"ANT",1974,10246841374.6073
"ANT",1975,11613812776.4509
"ANT",1976,12415710169.7127
"ANT",1977,10694782244.9543
"ANT",1978,12180964493.6828
"ANT",1979,12855315513.408
"ANT",1980,14380422984.6107
"ANT",1981,15386044778.5147
"ANT",1982,16465334442.2507
"ANT",1983,17268137450.0533
"ANT",1984,18550221340.256
"ANT",1985,17090399529.0827
"ANT",1986,17817005730.8773
"ANT",1987,18848890661.6
"ANT",1988,20146015501.3067
"ANT",1989,21250613227.3867
"ANT",1990,22813410598.7733
"ANT",1991,22023141609.5471
"ANT",1992,22144382827.2647
"ANT",1993,23440298335.2941
"ANT",1994,27425594046.75
"ANT",1995,29811862736.15
"ANT",1996,28813500714.5294
"ANT",1997,32412068441.5
"ANT",1998,35298806560
"ANT",1999,37674966995.775
"ANT",2000,40491227183.975
"ANT",2001,43174373169.15
"ANT",2002,44998754281
"ANT",2003,46088533914.9332
"ANT",2004,49152912338.2132
"ANT",2005,56110694953.52
"ANT",2006,60696146896.0233
"ANT",2007,65773031636.2238
"ANT",2008,70433751925
"ANT",2009,69058940974.0752
"ANT",2010,72374494804.5835
"ANT",2011,77075712658.8508
"ARE",1975,14720672892
"ARE",1976,19213022856
"ARE",1977,24871774866
"ARE",1978,23775831263
"ARE",1979,31225462774
"ARE",1980,43598747467
"ARE",1981,49333424084
"ARE",1982,46622718557
"ARE",1983,42803323301
"ARE",1984,41807954192
"ARE",1985,40603650189
"ARE",1986,33943612060
"ARE",1987,36384908706
"ARE",1988,36275674166
"ARE",1989,41464995871
"ARE",1990,50701443696
"ARE",1991,51552165569
"ARE",1992,54239171831
"ARE",1993,55625170196
"ARE",1994,59305093918
"ARE",1995,65743666508
"ARE",1996,73571233920
"ARE",1997,78839008363
"ARE",1998,75674338445
"ARE",1999,84445475523
"ARE",2000,1.04337e+11
"ARE",2001,1.03312e+11
"ARE",2002,1.09816e+11
"ARE",2003,1.24346e+11
"ARE",2004,1.47824e+11
"ARE",2005,1.80617e+11
"ARE",2006,2.22106e+11
"ARE",2007,2.5815e+11
"ARE",2008,3.14845e+11
"ARE",2009,2.70335e+11
"ARE",2010,2.97648e+11
"ARE",2011,3.60245e+11
"ARG",1962,24450604878
"ARG",1963,18272123664
"ARG",1964,25605249382
"ARG",1965,28344705968
"ARG",1966,28630474726
"ARG",1967,24256667555
"ARG",1968,26436857248
"ARG",1969,31256284545
"ARG",1970,31584210365
"ARG",1971,33293199095
"ARG",1972,34733000536
"ARG",1973,52544000117
"ARG",1974,72436777342
"ARG",1975,52438647922
"ARG",1976,51169499891
"ARG",1977,56781000101
"ARG",1978,58082870156
"ARG",1979,69252328953
"ARG",1980,76961923742
"ARG",1981,78676842366
"ARG",1982,84307486837
"ARG",1983,1.03979e+11
"ARG",1984,79092001998
"ARG",1985,88416668900
"ARG",1986,1.10934e+11
"ARG",1987,1.11106e+11
"ARG",1988,1.26207e+11
"ARG",1989,76636898036
"ARG",1990,1.41352e+11
"ARG",1991,1.8972e+11
"ARG",1992,2.28779e+11
"ARG",1993,2.36754e+11
"ARG",1994,2.5744e+11
"ARG",1995,2.58032e+11
"ARG",1996,2.7215e+11
"ARG",1997,2.92859e+11
"ARG",1998,2.98948e+11
"ARG",1999,2.83523e+11
"ARG",2000,2.84204e+11
"ARG",2001,2.68697e+11
"ARG",2002,1.0204e+11
"ARG",2003,1.29597e+11
"ARG",2004,1.53129e+11
"ARG",2005,1.83193e+11
"ARG",2006,2.14066e+11
"ARG",2007,2.60769e+11
"ARG",2008,3.26583e+11
"ARG",2009,3.07155e+11
"ARG",2010,3.68736e+11
"ARG",2011,4.46044e+11
"Ascension",1960,15142143125.8571
"Ascension",1961,16238768745.4714
"Ascension",1962,17268458399.6
"Ascension",1963,18411665238.8714
"Ascension",1964,20308322116.1286
"Ascension",1965,22093234029.2
"Ascension",1966,23678884806.6286
"Ascension",1967,24897886048.8857
"Ascension",1968,24254125344.2286
"Ascension",1969,26381600990.0571
"Ascension",1970,25699082071.1338
"Ascension",1971,28858548434.0187
"Ascension",1972,33642155579.1875
"Ascension",1973,39791418339.9625
"Ascension",1974,44147233605.0125
"Ascension",1975,53191894439.5875
"Ascension",1976,53998143075.3375
"Ascension",1977,60092667262.375
"Ascension",1978,72545574729.425
"Ascension",1979,90474398120.625
"Ascension",1980,110662375805.5
"Ascension",1981,104314224345.863
"Ascension",1982,99322238357.65
"Ascension",1983,94614440759.275
"Ascension",1984,91751705282.0875
"Ascension",1985,96875565448.225
"Ascension",1986,122426356430.812
"Ascension",1987,134083573507.367
"Ascension",1988,157305729812.067
"Ascension",1989,160403371326.133
"Ascension",1990,172249125059.5
"Ascension",1991,176839718858.4
"Ascension",1992,182308676418
"Ascension",1993,159904682955.09
"Ascension",1994,173155983032.1
"Ascension",1995,178608279565.273
"Ascension",1996,188195479746.818
"Ascension",1997,198534800563.455
"Ascension",1998,191112215124
"Ascension",1999,196438907202.417
"Ascension",2000,192202615018.167
"Ascension",2001,191167270100.667
"Ascension",2002,209942809582.833
"Ascension",2003,248731843351
"Ascension",2004,292053202940.167
"Ascension",2005,308570280593.417
"Ascension",2006,332105595921.167
"Ascension",2007,384476128113.833
"Ascension",2008,382848450631.333
"Ascension",2009,319570546063.667
"Ascension",2010,332250184915.628
"Ascension",2011,366386484908.522
"ASM",1960,6102708312.6
"ASM",1961,6420056765.2
"ASM",1962,6584039816.9
"ASM",1963,7134873784.5
"ASM",1964,7868949061.75
"ASM",1965,176534589.6
"ASM",1966,215659455
"ASM",1967,220984369.1
"ASM",1968,259590076.3
"ASM",1969,242943776.9
"ASM",1970,254035999.2
"ASM",1971,296613496.9
"ASM",1972,325843254.7
"ASM",1973,431254103
"ASM",1974,555337985.7
"ASM",1975,361413261.4
"ASM",1976,381161286.24
"ASM",1977,413666282.1
"ASM",1978,523570382.835
"ASM",1979,629849388.505
"ASM",1980,707705800.715
"ASM",1981,671107439.665
"ASM",1982,485512576.49
"ASM",1983,498809366.243333
"ASM",1984,513512757.063333
"ASM",1985,550815412.69
"ASM",1986,819885872.096667
"ASM",1987,908135583.22
"ASM",1988,970882872.033333
"ASM",1989,950767071.766667
"ASM",1990,853913440.2595
"ASM",1991,880210618.87875
"ASM",1992,955726803.0085
"ASM",1993,990333753.229
"ASM",1994,980983968.8525
"ASM",1995,1099076235.5525
"ASM",1996,1102321460.19
"ASM",1997,1011570019.4675
"ASM",1998,1054179753.2475
"ASM",1999,1058998426.1675
"ASM",2000,973881436.505
"ASM",2001,141191764.67
"ASM",2002,151310313.713333
"ASM",2003,176078465.976667
"ASM",2004,212279158.58
"ASM",2005,232957698.223333
"ASM",2006,963178715.804992
"ASM",2007,1044913078.17
"ASM",2008,788809473.563282
"ASM",2009,293848590.407653
"ASM",2010,340296542.256667
"ASM",2011,370186873.393333
"ATG",1977,66144443.28
"ATG",1978,74855554.23
"ATG",1979,92240739.11
"ATG",1980,110066664.7
"ATG",1981,124462954.8
"ATG",1982,137951855.3
"ATG",1983,153270373.6
"ATG",1984,173511108
"ATG",1985,201862965.3
"ATG",1986,245896292
"ATG",1987,286474069
"ATG",1988,338696290.3
"ATG",1989,373403703
"ATG",1990,391570363.5
"ATG",1991,410388899.4
"ATG",1992,423762955.5
"ATG",1993,456537023
"ATG",1994,500088880.1
"ATG",1995,494185188.3
"ATG",1996,541074082.3
"ATG",1997,579851829.8
"ATG",1998,620037014.2
"ATG",1999,651851840.3
"ATG",2000,787693391.3
"ATG",2001,778311556.5
"ATG",2002,806505874.3
"ATG",2003,849234753.9
"ATG",2004,905113766.5
"ATG",2005,1001970945
"ATG",2006,1141418340
"ATG",2007,1295824296
"ATG",2008,1354616665
"ATG",2009,1214286802
"ATG",2010,1153788954
"ATG",2011,1118317379
"AUS",1960,18582148057
"AUS",1961,19648336880
"AUS",1962,19874566021
"AUS",1963,21495128234
"AUS",1964,23756299698
"AUS",1965,25932355247
"AUS",1966,27248292082
"AUS",1967,30376301938
"AUS",1968,32654272595
"AUS",1969,36616642401
"AUS",1970,41274498824
"AUS",1971,45151752716
"AUS",1972,51952102804
"AUS",1973,63741191544
"AUS",1974,88856300663
"AUS",1975,97145978424
"AUS",1976,1.04933e+11
"AUS",1977,1.10188e+11
"AUS",1978,1.1831e+11
"AUS",1979,1.34718e+11
"AUS",1980,1.4984e+11
"AUS",1981,1.7688e+11
"AUS",1982,1.9393e+11
"AUS",1983,1.7711e+11
"AUS",1984,1.93588e+11
"AUS",1985,1.80614e+11
"AUS",1986,1.81987e+11
"AUS",1987,1.88952e+11
"AUS",1988,2.36169e+11
"AUS",1989,2.99757e+11
"AUS",1990,3.11454e+11
"AUS",1991,3.26195e+11
"AUS",1992,3.25605e+11
"AUS",1993,3.12322e+11
"AUS",1994,3.23419e+11
"AUS",1995,3.68595e+11
"AUS",1996,4.01901e+11
"AUS",1997,4.35891e+11
"AUS",1998,3.99746e+11
"AUS",1999,3.89475e+11
"AUS",2000,4.15774e+11
"AUS",2001,3.79358e+11
"AUS",2002,3.95013e+11
"AUS",2003,4.6646e+11
"AUS",2004,6.11386e+11
"AUS",2005,6.92301e+11
"AUS",2006,7.44836e+11
"AUS",2007,8.50326e+11
"AUS",2008,1.05282e+12
"AUS",2009,9.21972e+11
"AUS",2010,1.1392e+12
"AUS",2011,1.37938e+12
"Azores",1960,15024285747
"Azores",1961,16777656572.25
"Azores",1962,18879558243.75
"Azores",1963,21660217375.75
"Azores",1964,23858792023
"Azores",1965,26255788923.5
"Azores",1966,28991732807
"Azores",1967,31914297936.75
"Azores",1968,33921795833.25
"Azores",1969,37839727951
"Azores",1970,33967477652.82
"Azores",1971,37728487448.18
"Azores",1972,44971189628.2
"Azores",1973,56396704645.9
"Azores",1974,65710904533.36
"Azores",1975,75517874296.34
"Azores",1976,76374350820.16
"Azores",1977,86613287016.68
"Azores",1978,105133885901.3
"Azores",1979,133377781989.4
"Azores",1980,154746319187.4
"Azores",1981,138920189626.6
"Azores",1982,137081946742.2
"Azores",1983,133604918500.2
"Azores",1984,110449795676.167
"Azores",1985,114447083519.333
"Azores",1986,159436893949.333
"Azores",1987,199971862416.167
"Azores",1988,226124013707.667
"Azores",1989,239531714451.5
"Azores",1990,234610018036.875
"Azores",1991,248017441948.125
"Azores",1992,266007801645.587
"Azores",1993,220112266259.5
"Azores",1994,202108405442.333
"Azores",1995,225162914172.111
"Azores",1996,244658378346.889
"Azores",1997,230558379919.889
"Azores",1998,237895536749.333
"Azores",1999,238120713961.444
"Azores",2000,198170458397.14
"Azores",2001,204119849488.6
"Azores",2002,225615451769.6
"Azores",2003,283726711058.5
"Azores",2004,329352237712.3
"Azores",2005,345710565514.9
"Azores",2006,369225191157.9
"Azores",2007,424959474446.1
"Azores",2008,466302747698.9
"Azores",2009,427491102775.6
"Azores",2010,409030314194
"Azores",2011,435431364175.9
"Bassas da India",1960,414205038.7125
"Bassas da India",1961,423843606.415
"Bassas da India",1962,455893351.3425
"Bassas da India",1963,479001349.365
"Bassas da India",1964,511541437.2125
"Bassas da India",1965,522702931.525
"Bassas da India",1966,584650797.465
"Bassas da India",1967,619352589.9025
"Bassas da India",1968,671939752.5625
"Bassas da India",1969,707863129.8725
"Bassas da India",1970,762471710.915
"Bassas da India",1971,832742366.93
"Bassas da India",1972,974113976.6525
"Bassas da India",1973,1174782377.38
"Bassas da India",1974,1350382346.8225
"Bassas da India",1975,1575261883.465
"Bassas da India",1976,1443985998.45
"Bassas da India",1977,1648696031.432
"Bassas da India",1978,1928732684.682
"Bassas da India",1979,2326373125.04
"Bassas da India",1980,2406387951.45714
"Bassas da India",1981,2299568511.11429
"Bassas da India",1982,2240742735.32857
"Bassas da India",1983,2116505199.5
"Bassas da India",1984,2085104450.08571
"Bassas da India",1985,2004073629.7875
"Bassas da India",1986,2644365090.84286
"Bassas da India",1987,2075992110.3875
"Bassas da India",1988,2451172994.98889
"Bassas da India",1989,2412413970.2
"Bassas da India",1990,2562907246.14444
"Bassas da India",1991,2806331083.4625
"Bassas da India",1992,2520352440.35556
"Bassas da India",1993,2259788966.67778
"Bassas da India",1994,2449864295.68889
"Bassas da India",1995,2840494015.7
"Bassas da India",1996,3568690643.4
"Bassas da India",1997,3811890994.26667
"Bassas da India",1998,4195063476.77778
"Bassas da India",1999,4134375721.53333
"Bassas da India",2000,4184785762.85556
"Bassas da India",2001,4289920444.02222
"Bassas da India",2002,4392786182.02222
"Bassas da India",2003,4981504686.22222
"Bassas da India",2004,5371733454.72222
"Bassas da India",2005,5988230825.84444
"Bassas da India",2006,6594806106.82222
"Bassas da India",2007,7877488198.6
"Bassas da India",2008,9329731237.13333
"Bassas da India",2009,9248192673.47778
"Bassas da India",2010,9726550150.7674
"Bassas da India",2011,10758587163.9159
"BEL",1960,11658722591
"BEL",1961,12400145222
"BEL",1962,13264015675
"BEL",1963,14260017387
"BEL",1964,15960106681
"BEL",1965,17371457608
"BEL",1966,18651883472
"BEL",1967,19992040788
"BEL",1968,21376353113
"BEL",1969,23710735895
"BEL",1970,26381124884
"BEL",1971,29458668479
"BEL",1972,36756500047
"BEL",1973,47162657848
"BEL",1974,55351036497
"BEL",1975,64878745421
"BEL",1976,70248275973
"BEL",1977,81831567541
"BEL",1978,1.00014e+11
"BEL",1979,1.149e+11
"BEL",1980,1.25286e+11
"BEL",1981,1.03455e+11
"BEL",1982,90974923323
"BEL",1983,86123021068
"BEL",1984,82334988808
"BEL",1985,85218196227
"BEL",1986,1.18558e+11
"BEL",1987,1.47576e+11
"BEL",1988,1.60324e+11
"BEL",1989,1.62222e+11
"BEL",1990,2.02832e+11
"BEL",1991,2.07949e+11
"BEL",1992,2.31924e+11
"BEL",1993,2.21986e+11
"BEL",1994,2.41903e+11
"BEL",1995,2.8452e+11
"BEL",1996,2.75797e+11
"BEL",1997,2.49767e+11
"BEL",1998,2.55599e+11
"BEL",1999,2.54504e+11
"BEL",2000,2.32673e+11
"BEL",2001,2.32486e+11
"BEL",2002,2.52795e+11
"BEL",2003,3.1169e+11
"BEL",2004,3.61683e+11
"BEL",2005,3.7735e+11
"BEL",2006,3.99966e+11
"BEL",2007,4.59619e+11
"BEL",2008,5.07379e+11
"BEL",2009,4.73405e+11
"BEL",2010,4.68586e+11
"BEL",2011,5.13661e+11
"BEN",1960,226195578.2
"BEN",1961,235668220.8
"BEN",1962,236434954.3
"BEN",1963,253927697.4
"BEN",1964,269819005.9
"BEN",1965,289908680.3
"BEN",1966,302925235.6
"BEN",1967,306221953.3
"BEN",1968,326323105.8
"BEN",1969,330748244
"BEN",1970,333627713.3
"BEN",1971,335073028
"BEN",1972,410331856.3
"BEN",1973,504376073.9
"BEN",1974,554654861.4
"BEN",1975,676870139.2
"BEN",1976,698408261
"BEN",1977,750049780.1
"BEN",1978,928843468.5
"BEN",1979,1186231019
"BEN",1980,1405251844
"BEN",1981,1291120191
"BEN",1982,1267778671
"BEN",1983,1095348199
"BEN",1984,1051134009
"BEN",1985,1045712790
"BEN",1986,1336102027
"BEN",1987,1562412226
"BEN",1988,1620246085
"BEN",1989,1502294414
"BEN",1990,1959965331
"BEN",1991,1986437798
"BEN",1992,1695315186
"BEN",1993,2274558079
"BEN",1994,1598075945
"BEN",1995,2169627138
"BEN",1996,2361116448
"BEN",1997,2268301645
"BEN",1998,2455092688
"BEN",1999,2488892429
"BEN",2000,2359122303
"BEN",2001,2499269391
"BEN",2002,2807657386
"BEN",2003,3557229702
"BEN",2004,4050869968
"BEN",2005,4358015993
"BEN",2006,4705087452
"BEN",2007,5506275948
"BEN",2008,6633561835
"BEN",2009,6585134688
"BEN",2010,6558416322
"BEN",2011,7294900431
"BGD",1960,4274893910
"BGD",1961,4817580182
"BGD",1962,5081413345
"BGD",1963,5319458349
"BGD",1964,5386054613
"BGD",1965,5906636554
"BGD",1966,6439687606
"BGD",1967,7253575403
"BGD",1968,7483685483
"BGD",1969,8471006092
"BGD",1970,8992721807
"BGD",1971,8751842837
"BGD",1972,6288245866
"BGD",1973,8067027104
"BGD",1974,12459282561
"BGD",1975,19395903916
"BGD",1976,10083163547
"BGD",1977,9632469659
"BGD",1978,13299358553
"BGD",1979,15585961410
"BGD",1980,18114645161
"BGD",1981,19762945710
"BGD",1982,1.8087e+10
"BGD",1983,17155798869
"BGD",1984,19670160944
"BGD",1985,21613230769
"BGD",1986,21160234384
"BGD",1987,23781404932
"BGD",1988,25638749373
"BGD",1989,26825240347
"BGD",1990,30128776344
"BGD",1991,30957444767
"BGD",1992,31708863730
"BGD",1993,33166530060
"BGD",1994,33768661427
"BGD",1995,37939752960
"BGD",1996,40666015641
"BGD",1997,42318798538
"BGD",1998,44091754148
"BGD",1999,45694072379
"BGD",2000,47124925462
"BGD",2001,46987842847
"BGD",2002,47571130071
"BGD",2003,51913661485
"BGD",2004,56560744012
"BGD",2005,60277560976
"BGD",2006,61901116736
"BGD",2007,68415421373
"BGD",2008,79554350678
"BGD",2009,89359767442
"BGD",2010,1.00357e+11
"BGD",2011,1.11879e+11
"BGR",1980,20039628408
"BGR",1981,20056237269
"BGR",1982,19804095243
"BGR",1983,16959385327
"BGR",1984,17411160328
"BGR",1985,17562123540
"BGR",1986,20261212354
"BGR",1987,28429026656
"BGR",1988,23002459532
"BGR",1989,21746813404
"BGR",1990,20726300435
"BGR",1991,10943548724
"BGR",1992,10371900499
"BGR",1993,10831999517
"BGR",1994,9704877673
"BGR",1995,13069094969
"BGR",1996,8890316778
"BGR",1997,10053469055
"BGR",1998,13060786998
"BGR",1999,13228374466
"BGR",2000,12903546765
"BGR",2001,13868600710
"BGR",2002,15979194511
"BGR",2003,20668176834
"BGR",2004,25283228366
"BGR",2005,28895083540
"BGR",2006,33209188739
"BGR",2007,42113656147
"BGR",2008,51824867998
"BGR",2009,48568714012
