"site_id","site_name","biorgn","rgn","yr_start","yr_end","area_cat","change_rate","year","area_ha","pub"
4,"Southern Delmarva Coastal Bays","Temperate North Atlantic","USA",2001,2003,"<100ha","103.34",2003,158,1
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1879,30970,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1950,16448,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1982,8764,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1988,9427,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1990,10213,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1992,10426,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1994,10736,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1996,10897,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",1999,10057,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",2002,10558,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",2004,10941,2
5,"Tampa Bay","Tropical Atlantic","USA",1879,2003,">1000ha","-0.78",2006,11466,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",1982,7369,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",1988,7507,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",1992,7216,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",1993,7532,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",1996,7781,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",1999,7224,2
6,"Upper Charlotte Harbor","Tropical Atlantic","USA",1982,2002,">1000ha","0.01",2002,7381,2
7,"Saratosa Bay","Tropical Atlantic","USA",1950,2001,">1000ha","-0.56",1950,4886,2
7,"Saratosa Bay","Tropical Atlantic","USA",1950,2001,">1000ha","-0.56",1987,3476,2
7,"Saratosa Bay","Tropical Atlantic","USA",1950,2001,">1000ha","-0.56",1993,3865,2
7,"Saratosa Bay","Tropical Atlantic","USA",1950,2001,">1000ha","-0.56",1995,4158,2
7,"Saratosa Bay","Tropical Atlantic","USA",1950,2001,">1000ha","-0.56",1998,3701,2
7,"Saratosa Bay","Tropical Atlantic","USA",1950,2001,">1000ha","-0.56",2001,3668,2
15,"Cala Millo","Mediterranean","Spain",1956,2001,"<1000ha","-1.68",1956,259.4,3
15,"Cala Millo","Mediterranean","Spain",1956,2001,"<1000ha","-1.68",2001,213.7,3
16,"Calvia","Mediterranean","Spain",1956,2001,"<1000ha","-0.85",1956,313.1,3
16,"Calvia","Mediterranean","Spain",1956,2001,"<1000ha","-0.85",2001,121.7,3
17,"Maquoit Bay","Temperate North Atlantic","USA",1993,2001,"<1000ha","5.3",1993,373.2,4
17,"Maquoit Bay","Temperate North Atlantic","USA",1993,2001,"<1000ha","5.3",200,535.5,4
17,"Maquoit Bay","Temperate North Atlantic","USA",1993,2001,"<1000ha","5.3",2001,570.1,4
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1945,0.3601,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1954,1.1287,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1959,9.718,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1974,10.098,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1981,7.4888,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1986,4.2047,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1992,13.8553,5
18,"Holmstange","Temperate North Atlantic","Denmark",1945,1995,"<10ha","7.63",1995,16.3639,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1954,3.0671,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1958,5.0023,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1975,11.7847,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1981,6.7616,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1986,9.3079,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1992,28.5837,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1995,20.5012,5
19,"Boddum Vig","Temperate North Atlantic","Denmark",1954,1998,"<100ha","3.9",1998,17.0408,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1954,1.2873,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1960,1.6972,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1970,4.9942,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1977,5.2349,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1983,5.1017,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1995,3.2058,5
20,"Vejie","Temperate North Atlantic","Denmark",1954,1999,"<10ha","2.99",1999,4.9388,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1954,138.6405,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1967,156.8419,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1974,71.6146,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1980,117.2306,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1984,108.0853,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1989,138.4917,5
21,"Amager","Temperate North Atlantic","Denmark",1954,1995,"<1000ha","-0.98",1995,92.8247,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1954,147.3958,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1969,119.3412,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1975,115.4546,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1979,30.3404,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1983,141.4856,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1988,146.2929,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1993,67.1163,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1994,76.7664,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1995,81.5897,5
22,"Samso","Temperate North Atlantic","Denmark",1954,1999,"<1000ha","-1.16",1999,87.3645,5
23,"Terschelling harbour","Temperate North Atlantic","The Netherlands",1995,1998,"<100ha","-82.31",1995,18.9,6
23,"Terschelling harbour","Temperate North Atlantic","The Netherlands",1995,1998,"<100ha","-82.31",1998,1.6,6
24,"Paap","Temperate North Atlantic","The Netherlands",1994,1997,"<100ha","48.01",1994,27,6
24,"Paap","Temperate North Atlantic","The Netherlands",1994,1997,"<100ha","48.01",1995,64,6
24,"Paap","Temperate North Atlantic","The Netherlands",1994,1997,"<100ha","48.01",1996,159,6
24,"Paap","Temperate North Atlantic","The Netherlands",1994,1997,"<100ha","48.01",1997,114,6
25,"Stromstad","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-2.87",1980,190,7
25,"Stromstad","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-2.87",2000,107,7
26,"Lysekil","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-0.12",1980,167,7
26,"Lysekil","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-0.12",2000,163,7
27,"Udevalla","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-6.53",1980,384,7
27,"Udevalla","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-6.53",2000,104,7
28,"Stenungsund","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-1.03",1980,290,7
28,"Stenungsund","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-1.03",2000,236,7
29,"Kungalv","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-8.47",1980,794,7
29,"Kungalv","Temperate North Atlantic","Sweden",1980,2000,"<1000ha","-8.47",2000,146,7
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1987,0.00112885,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1987,0.00034993,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1987,0.00116875,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1988,0.00024182,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1988,0.00776219,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1988,0.01484461,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1989,0.01828509,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1989,0.02929817,8
31,"Hillsborough Bay","Tropical Atlantic","USA",1987,1990,"<1ha","120.48",1989,0.04191263,8
32,"Middle Tampa Bay","Tropical Atlantic","USA",1986,1989,"<100ha","23.79",1986,48,8
32,"Middle Tampa Bay","Tropical Atlantic","USA",1986,1989,"<100ha","23.79",1989,98,8
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1993,4721.61,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1997,3851.47,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1995,3826.11,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1996,3541.93,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1997,96.85,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1998,1583.78,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",1999,1599.23,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",2000,2963.57,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",2001,4109.8,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",2002,3975.45,9
38,"Vaccares Lagoon","Mediterranean","France",1993,2003,">1000ha","-1.89",2003,3909.16,9
39,"Mondego Estuary (South Arm)","Temperate North Atlantic","Portugal",1986,2002,"<10ha","-13.99",1986,15,10
39,"Mondego Estuary (South Arm)","Temperate North Atlantic","Portugal",1986,2002,"<10ha","-13.99",1993,1.6,10
39,"Mondego Estuary (South Arm)","Temperate North Atlantic","Portugal",1986,2002,"<10ha","-13.99",1997,0.02,10
39,"Mondego Estuary (South Arm)","Temperate North Atlantic","Portugal",1986,2002,"<10ha","-13.99",2000,0.9,10
39,"Mondego Estuary (South Arm)","Temperate North Atlantic","Portugal",1986,2002,"<10ha","-13.99",2002,1.6,10
41,"Ria Formosa","Temperate North Atlantic","Portugal",1940,1998,"<100ha","1.84",1940,7.1,11
41,"Ria Formosa","Temperate North Atlantic","Portugal",1940,1998,"<100ha","1.84",1980,6,11
41,"Ria Formosa","Temperate North Atlantic","Portugal",1940,1998,"<100ha","1.84",1989,7.9,11
41,"Ria Formosa","Temperate North Atlantic","Portugal",1940,1998,"<100ha","1.84",1996,50.1,11
41,"Ria Formosa","Temperate North Atlantic","Portugal",1940,1998,"<100ha","1.84",1998,20.7,11
44,"Urangan","Tropical Indo-Pacific","Australia",1998,2002,"<100ha","0.21",1998,91.48,12
44,"Urangan","Tropical Indo-Pacific","Australia",1998,2002,"<100ha","0.21",1999,0,12
44,"Urangan","Tropical Indo-Pacific","Australia",1998,2002,"<100ha","0.21",1999,0,12
44,"Urangan","Tropical Indo-Pacific","Australia",1998,2002,"<100ha","0.21",2002,92.26,12
46,"Northern Great Sandy Strait","Tropical Indo-Pacific","Australia",1998,2002,">1000ha","15.52",1998,1995,12
46,"Northern Great Sandy Strait","Tropical Indo-Pacific","Australia",1998,2002,">1000ha","15.52",1999,913.3,12
46,"Northern Great Sandy Strait","Tropical Indo-Pacific","Australia",1998,2002,">1000ha","15.52",1999,98.1,12
46,"Northern Great Sandy Strait","Tropical Indo-Pacific","Australia",1998,2002,">1000ha","15.52",2002,3712,12
62,"Marseilles","Mediterranean","France",1984,1999,"<1ha","1.27",1984,0.67,13
62,"Marseilles","Mediterranean","France",1984,1999,"<1ha","1.27",1987,0.63,13
62,"Marseilles","Mediterranean","France",1984,1999,"<1ha","1.27",1991,0.68,13
62,"Marseilles","Mediterranean","France",1984,1999,"<1ha","1.27",1994,0.7,13
62,"Marseilles","Mediterranean","France",1984,1999,"<1ha","1.27",1999,0.81,13
65,"Cockburn Sound East","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-15.32",1967,1750,14
65,"Cockburn Sound East","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-15.32",1972,310,14
65,"Cockburn Sound East","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-15.32",1981,14,14
65,"Cockburn Sound East","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-15.32",1994,23,14
65,"Cockburn Sound East","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-15.32",1999,13,14
66,"Cockburn Sound South","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-2.42",1967,634,14
66,"Cockburn Sound South","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-2.42",1972,528,14
66,"Cockburn Sound South","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-2.42",1981,283,14
66,"Cockburn Sound South","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-2.42",1994,291,14
66,"Cockburn Sound South","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-2.42",1999,292,14
67,"Cockburn Sound West","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-1.33",1967,545,14
67,"Cockburn Sound West","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-1.33",1972,504,14
67,"Cockburn Sound West","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-1.33",1981,443,14
67,"Cockburn Sound West","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-1.33",1994,372,14
67,"Cockburn Sound West","Temperate Southern Oceans","Australia",1967,1999,"<1000ha","-1.33",1999,356,14
69,"Hornillo Bay","Mediterranean","Spain",1988,1998,"<100ha","-7.52",1988,40,15
69,"Hornillo Bay","Mediterranean","Spain",1988,1998,"<100ha","-7.52",1994,18.85,15
69,"Hornillo Bay","Mediterranean","Spain",1988,1998,"<100ha","-7.52",1998,18.85,15
70,"Success Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.91",1965,229.4,16
70,"Success Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.91",1972,340.9,16
70,"Success Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.91",1982,456.5,16
70,"Success Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.91",1995,482.7,16
71,"Success Bank Central","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.47",1965,53.4,16
71,"Success Bank Central","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.47",1972,121.9,16
71,"Success Bank Central","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.47",1982,138.8,16
71,"Success Bank Central","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.47",1995,94.6,16
72,"Success Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.83",1965,224.5,16
72,"Success Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.83",1972,297.7,16
72,"Success Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.83",1982,382.8,16
72,"Success Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","1.83",1995,458.6,16
73,"Parmelia Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.04",1965,487,16
73,"Parmelia Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.04",1972,491.5,16
73,"Parmelia Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.04",1982,289.2,16
73,"Parmelia Bank East","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.04",1995,324.1,16
74,"Parmelia Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.06",1965,248.1,16
74,"Parmelia Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.06",1972,285.2,16
74,"Parmelia Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.06",1982,343.6,16
74,"Parmelia Bank West","Temperate Southern Oceans","Australia",1965,2004,"<1000ha","-1.06",1995,375.1,16
75,"Spencer Gulf","Temperate Southern Oceans","Australia",1987,1994,">1000ha","-13.05",1987,15953,17
75,"Spencer Gulf","Temperate Southern Oceans","Australia",1987,1994,">1000ha","-13.05",1994,6401,17
78,"Vaccares Lagoon","Mediterranean","France",1984,1994,">1000ha","3.6",1984,3000,18
78,"Vaccares Lagoon","Mediterranean","France",1984,1994,">1000ha","3.6",1994,4300,18
79,"Izembek Lagoon","Temperate North Pacific","USA",1978,1987,">1000ha","0.63",1978,15067,19
79,"Izembek Lagoon","Temperate North Pacific","USA",1978,1987,">1000ha","0.63",1987,15915,19
79,"Izembek Lagoon","Temperate North Pacific","USA",1978,1987,">1000ha","0.63",1995,15951,19
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1954,350,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1963,4190,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1965,3120,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1966,2820,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1980,1434,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1981,1313,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1982,1419,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1983,1864,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1984,1628,20
81,"Tuggerah Lakes","Temperate Southern Oceans","Australia",1954,1985,">1000ha","5.48",1985,1911,20
82,"Urbinu Lagoon","Mediterranean","France",1990,1999,"<1000ha","0.67",1990,137.2597,21
82,"Urbinu Lagoon","Mediterranean","France",1990,1999,"<1000ha","0.67",1994,106.1578,21
82,"Urbinu Lagoon","Mediterranean","France",1990,1999,"<1000ha","0.67",1996,161.6553,21
82,"Urbinu Lagoon","Mediterranean","France",1990,1999,"<1000ha","0.67",1999,145.8419,21
83,"Botany Bay, Northern Shoreline","Temperate Southern Oceans","Australia",1930,1985,"<100ha","-0.47",1930,35,22
83,"Botany Bay, Northern Shoreline","Temperate Southern Oceans","Australia",1930,1985,"<100ha","-0.47",1942,93,22
83,"Botany Bay, Northern Shoreline","Temperate Southern Oceans","Australia",1930,1985,"<100ha","-0.47",1951,22,22
83,"Botany Bay, Northern Shoreline","Temperate Southern Oceans","Australia",1930,1985,"<100ha","-0.47",1961,49,22
83,"Botany Bay, Northern Shoreline","Temperate Southern Oceans","Australia",1930,1985,"<100ha","-0.47",1977,16,22
83,"Botany Bay, Northern Shoreline","Temperate Southern Oceans","Australia",1930,1985,"<100ha","-0.47",1985,27,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1942,668,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1951,567,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1961,598,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1970,740,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1977,483,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1979,394,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1982,541,22
84,"Botany Bay, Southern Shoreline","Temperate Southern Oceans","Australia",1942,1984,"<1000ha","-0.61",1984,516,22
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1932,278.8,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1952,128.3,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1961,168.4,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1967,175.3,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1969,161.2,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1976,170.3,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1978,154.9,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1982,145.9,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1987,115.8,23
88,"Glenan Archipelago","Temperate North Atlantic","France",1932,1992,"<1000ha","-0.98",1990,154.6,23
96,"Mourillion","Mediterranean","France",1964,1999,"<1000ha","-1.81",1964,147,24
96,"Mourillion","Mediterranean","France",1964,1999,"<1000ha","-1.81",1979,78,24
97,"Marseille","Mediterranean","France",1900,1994,"<1000ha","-0.62",1900,471,24
97,"Marseille","Mediterranean","France",1900,1994,"<1000ha","-0.62",1994,263,24
115,"Whangamata Harbor","Temperate Southern Oceans","New Zealand",1944,1998,"<100ha","-0.51",1944,79,25
115,"Whangamata Harbor","Temperate Southern Oceans","New Zealand",1944,1998,"<100ha","-0.51",1998,60,25
116,"Wallis Lake","Temperate Southern Oceans","Australia",1988,2002,">1000ha","-0.95",1988,2374,26
116,"Wallis Lake","Temperate Southern Oceans","Australia",1988,2002,">1000ha","-0.95",1991,2184,26
116,"Wallis Lake","Temperate Southern Oceans","Australia",1988,2002,">1000ha","-0.95",1995,1856,26
116,"Wallis Lake","Temperate Southern Oceans","Australia",1988,2002,">1000ha","-0.95",2002,2078,26
119,"Esperance Bay","Temperate Southern Oceans","Australia",1956,2001,"<1000ha","-0.57",1956,585,27
119,"Esperance Bay","Temperate Southern Oceans","Australia",1956,2001,"<1000ha","-0.57",1969,509,27
119,"Esperance Bay","Temperate Southern Oceans","Australia",1956,2001,"<1000ha","-0.57",1977,428,27
119,"Esperance Bay","Temperate Southern Oceans","Australia",1956,2001,"<1000ha","-0.57",1989,482,27
