"loiczid","weighted_mean_cat","weighted_mean_trend"
93519,0.123333,-0.204545
93520,0.121311,-0.195652
93521,0.0709677,-0.257653
93522,0.0718182,-0.255
93523,0.0705329,-0.248047
93524,0.0706422,-0.255051
93525,0.0712963,-0.257653
93526,0.12963,-0.2
93527,0.123077,-0.210526
93528,0.127586,-0.204545
93529,0.122222,-0.2
93530,0.126531,-0.205882
93531,0.126531,-0.205882
93532,0.124,-0.205882
93541,0.129167,-0.205882
93542,0.129412,-0.222222
93543,0.129412,-0.222222
93544,0.124,-0.205882
93545,0.131915,-0.205882
93546,0.140909,-0.205882
93547,0.0528926,-0.119048
93548,0.0528926,-0.119048
93549,0.0542373,-0.119048
93550,0.0556522,-0.128205
93551,0.142857,-0.205882
93552,0.134783,-0.205882
93553,0.134783,-0.205882
93554,0.134783,-0.205882
93555,0.142857,-0.205882
93556,0.146341,-0.205882
93600,0.138776,-0.236842
93604,0.133333,-0.222222
93605,0.133333,-0.222222
93606,0.133333,-0.222222
93607,0.133333,-0.222222
93608,0.133333,-0.222222
93609,0.133333,-0.222222
93610,0.133333,-0.222222
93611,0.142857,-0.205882
93612,0.136364,-0.205882
93613,0.130435,-0.205882
93614,0.133333,-0.205882
93615,0.133333,-0.205882
93616,0.0469136,-0.172222
93617,0.0469136,-0.172222
93618,0.0483607,-0.175824
93619,0.146939,-0.236842
93620,0.146939,-0.236842
93621,0.138462,-0.236842
93622,0.141176,-0.236842
93623,0.143396,-0.25
93624,0.101333,-0.265957
93625,0.0771429,-0.211111
93626,0.134118,-0.277778
93627,0.0537634,-0.173469
93628,0.0496063,-0.16129
93629,0.0482213,-0.157609
93630,0.123077,-0.210526
93631,0.0374332,-0.0878378
93632,0.0391534,-0.0933333
93633,0.128302,-0.225
93634,0.138776,-0.225
93635,0.136,-0.225
93636,0.136,-0.225
93637,0.136,-0.225
93638,0.130612,-0.210526
93639,0.136,-0.225
93640,0.135849,-0.225
93641,0.138462,-0.214286
93642,0.133333,-0.214286
93643,0.136,-0.225
93644,0.138776,-0.225
93645,0.144,-0.225
93646,0.145098,-0.225
93647,0.15,-0.225
93648,0.144,-0.225
93722,0.143284,-0.25
93723,0.140625,-0.25
93724,0.144118,-0.222222
93725,0.144118,-0.222222
93726,0.140845,-0.232143
93727,0.136111,-0.214286
93728,0.132468,-0.224138
93729,0.102632,-0.230769
93730,0.136111,-0.2
93731,0.127273,-0.171875
93732,0.118072,-0.171875
93733,0.113953,-0.166667
93734,0.0723926,-0.12931
93735,0.0711111,-0.176136
93736,0.0494465,-0.158088
93737,0.0492806,-0.15942
93739,0.0474684,-0.150685
93740,0.0463453,-0.146259
93741,0.0709163,-0.140244
93742,0.0698276,-0.118421
93743,0.0758893,-0.169231
93744,0.0443662,-0.146018
93745,0.0424242,-0.126214
93765,0.0868613,-0.125984
93766,0.0837662,-0.132576
93767,0.0763636,-0.140152
93768,0.0782609,-0.166667
93769,0.0945055,-0.15
93770,0.110526,-0.178571
93771,0.12,-0.189655
93772,0.12,-0.189655
93773,0.12,-0.189655
93774,0.12,-0.189655
93775,0.12,-0.189655
93776,0.12,-0.189655
93777,0.121622,-0.196429
93778,0.121622,-0.196429
93779,0.121622,-0.196429
93780,0.121622,-0.196429
93781,0.12,-0.196429
93782,0.107143,-0.183333
93783,0.104651,-0.183333
93784,0.1,-0.1875
93785,0.096,-0.1875
93786,0.1,-0.1875
93787,0.112941,-0.2
93788,0.117949,-0.206897
93789,0.118421,-0.196429
93790,0.103448,-0.183333
93791,0.104444,-0.1875
93792,0.0771812,-0.192708
93793,0.0756598,-0.177686
93794,0.0707775,-0.182836
93795,0.0747664,-0.127778
93796,0.0654118,-0.117143
93797,0.0676471,-0.1575
93798,0.0698901,-0.1675
93799,0.0762353,-0.14011
93800,0.0773067,-0.157534
93801,0.0637771,-0.130952
93802,0.0695925,-0.132479
93803,0.0675799,-0.121302
93804,0.0724138,-0.120482
93805,0.0653509,-0.128655
93806,0.0688073,-0.125749
93807,0.0756892,-0.128834
93808,0.0632603,-0.121019
93809,0.064,-0.135338
93810,0.0651341,-0.12963
93811,0.062931,-0.117647
93812,0.0663793,-0.132353
93813,0.0663717,-0.112245
93814,0.11,-0.16
93815,0.112727,-0.145833
93816,0.110714,-0.145833
93817,0.112727,-0.145833
93818,0.116981,-0.152174
93819,0.121569,-0.152174
93820,0.126531,-0.166667
93821,0.134783,-0.166667
93920,0.145455,-0.214286
93921,0.139726,-0.209677
93922,0.136842,-0.203125
93923,0.135065,-0.19697
93924,0.12987,-0.1875
93925,0.128205,-0.1875
93926,0.121839,-0.175676
93927,0.105882,-0.186047
93928,0.143128,-0.252747
93929,0.151913,-0.25
93930,0.147486,-0.240741
93931,0.151613,-0.25
94030,0.0772242,-0.322097
94031,0.0769772,-0.321429
94032,0.0753571,-0.320076
94033,0.0750449,-0.320076
94034,0.0756272,-0.320076
94035,0.0775221,-0.32397
94062,0.0623077,-0.292453
94063,0.0645669,-0.288462
94064,0.0582996,-0.282178
94065,0.0580645,-0.282178
94066,0.0648221,-0.288462
94067,0.0621212,-0.287037
94068,0.0613027,-0.287037
94069,0.0614232,-0.279279
94070,0.0627737,-0.269912
94073,0.0805755,-0.264205
94074,0.0819742,-0.273684
94075,0.0688608,-0.269737
94076,0.0602985,-0.248092
94077,0.0615385,-0.25
94078,0.0614525,-0.253623
94079,0.0675,-0.264228
94080,0.069375,-0.266393
94081,0.0734426,-0.271186
94082,0.0754839,-0.27459
94083,0.0889488,-0.237931
94084,0.0868263,-0.231618
94085,0.0876923,-0.209524
94086,0.0754386,-0.198925
94087,0.0782609,-0.204301
94088,0.0735849,-0.197674
94089,0.0823009,-0.188889
94090,0.0686567,-0.179012
94091,0.0620321,-0.177632
94092,0.0833922,-0.285714
94093,0.0919861,-0.28
94094,0.0954802,-0.28481
94095,0.0997468,-0.293413
94197,0.0819048,-0.253425
94198,0.0814685,-0.257576
94199,0.0780847,-0.241935
94200,0.0665761,-0.216028
94201,0.0675132,-0.224719
94202,0.0683778,-0.223433
94204,0.081104,-0.279825
94205,0.0822204,-0.293499
94206,0.0793515,-0.292089
94207,0.0781967,-0.285992
94208,0.0746047,-0.283696
94209,0.0736842,-0.277883
94210,0.0763058,-0.27952
94211,0.075976,-0.277164
94212,0.0737249,-0.275665
94213,0.0731849,-0.276498
94214,0.0821429,-0.193548
94215,0.0807339,-0.2
94216,0.0835165,-0.229167
94217,0.110448,-0.217391
94218,0.112903,-0.214286
94219,0.118644,-0.225
94220,0.12069,-0.225
94221,0.0376238,-0.0925926
94222,0.0371681,-0.0894737
94223,0.0527233,-0.146875
94224,0.0375546,-0.0894737
94225,0.0403846,-0.0963855
94226,0.122807,-0.225
94227,0.117857,-0.210526
94228,0.113793,-0.2
94229,0.125806,-0.217391
94230,0.126667,-0.214286
94236,0.108772,-0.175
94237,0.108772,-0.175
94238,0.119298,-0.175
94239,0.128814,-0.204545
94240,0.117241,-0.175
94241,0.0713287,-0.260417
94242,0.0706422,-0.255051
94243,0.0682243,-0.244141
94244,0.0706422,-0.253769
94245,0.0713287,-0.257732
94246,0.130769,-0.194444
94247,0.129167,-0.194444
94248,0.126531,-0.194444
94249,0.126531,-0.194444
94250,0.129167,-0.205882
94251,0.131915,-0.205882
94261,0.126531,-0.205882
94262,0.126531,-0.205882
94263,0.126531,-0.205882
94264,0.131915,-0.205882
94265,0.140909,-0.205882
94266,0.134783,-0.205882
94267,0.0528926,-0.119048
94268,0.0542373,-0.119048
94269,0.0529915,-0.119048
94270,0.0534483,-0.119048
94271,0.15,-0.205882
94272,0.144186,-0.205882
94273,0.142857,-0.205882
94274,0.139535,-0.205882
94275,0.136364,-0.194444
94276,0.142857,-0.194444
94326,0.13913,-0.222222
94327,0.13617,-0.222222
94328,0.133333,-0.222222
94329,0.13913,-0.222222
94330,0.13617,-0.222222
94331,0.146341,-0.205882
94332,0.15,-0.205882
94333,0.153846,-0.205882
94334,0.15,-0.205882
94335,0.15,-0.205882
94336,0.139535,-0.205882
94337,0.130435,-0.205882
94338,0.136364,-0.205882
94339,0.133333,-0.222222
94340,0.133333,-0.222222
94341,0.130612,-0.222222
94342,0.133333,-0.210526
94343,0.140741,-0.238095
94344,0.137931,-0.227273
94345,0.123457,-0.26
94346,0.0541667,-0.174603
94347,0.0601227,-0.202703
94348,0.0539568,-0.168367
94349,0.0531915,-0.173469
94350,0.0507576,-0.166667
94351,0.0488372,-0.164894
94352,0.0509653,-0.164894
94353,0.0459144,-0.16129
94354,0.116364,-0.210526
94355,0.125926,-0.225
94356,0.043,-0.0925926
94357,0.0427861,-0.0914634
94358,0.121429,-0.204545
94359,0.125926,-0.1875
94360,0.123636,-0.1875
94361,0.123636,-0.1875
94362,0.128571,-0.1875
94363,0.128571,-0.1875
94364,0.130909,-0.1875
94365,0.130909,-0.1875
94366,0.133333,-0.204545
94367,0.138462,-0.204545
94368,0.144,-0.225
94369,0.144,-0.225
94370,0.138462,-0.225
94371,0.143396,-0.238095
94442,0.142857,-0.25
94443,0.15,-0.25
94444,0.147692,-0.25
94445,0.141538,-0.222222
94446,0.144118,-0.222222
94447,0.136111,-0.214286
94448,0.138028,-0.214286
94449,0.136111,-0.206897
94450,0.138028,-0.2
94451,0.135135,-0.193548
94452,0.128205,-0.193548
94453,0.120482,-0.171875
94454,0.0746667,-0.12963
94455,0.0723404,-0.147059
94456,0.0701754,-0.175824
94457,0.0491921,-0.15942
94458,0.0498294,-0.152778
94459,0.0474576,-0.150327
94460,0.0460829,-0.148649
94461,0.0432927,-0.136054
94462,0.0689922,-0.1375
94463,0.0658009,-0.0869565
94464,0.0563107,-0.186047
94465,0.044714,-0.147826
94466,0.0448276,-0.138614
94485,0.0778626,-0.125
94486,0.0761589,-0.153226
94487,0.0743802,-0.168539
94488,0.0923077,-0.15
94489,0.097619,-0.155172
94490,0.106849,-0.153846
94491,0.116216,-0.178571
94492,0.113514,-0.189655
94493,0.113514,-0.189655
94494,0.113514,-0.189655
94495,0.113514,-0.189655
94496,0.113514,-0.189655
94497,0.121622,-0.196429
94498,0.115068,-0.196429
94499,0.12,-0.189655
94500,0.108434,-0.177419
94501,0.107143,-0.177419
94502,0.105882,-0.183333
94503,0.0766234,-0.165254
94504,0.0887417,-0.225
94505,0.0893617,-0.219512
94506,0.0822695,-0.205128
94507,0.0942308,-0.181818
94508,0.1,-0.1875
94509,0.1125,-0.206897
94510,0.113158,-0.196429
94511,0.101124,-0.193548
94512,0.0979592,-0.191176
94513,0.0688645,-0.151961
94514,0.0755906,-0.170068
94515,0.0695067,-0.161491
94516,0.0645418,-0.130208
94517,0.0646586,-0.128947
94518,0.0728205,-0.162162
94519,0.06759,-0.154412
94520,0.0642706,-0.122951
94521,0.0657952,-0.128492
94522,0.0760807,-0.166667
94523,0.0716216,-0.132184
94524,0.0721805,-0.122754
94525,0.0669746,-0.121212
94526,0.0668142,-0.126471
94527,0.0750656,-0.121019
94528,0.0629156,-0.129139
94529,0.0723529,-0.152344
94530,0.0636364,-0.135338
94531,0.0658824,-0.127358
94532,0.0703448,-0.139831
94533,0.0634783,-0.125
94534,0.0869565,-0.115385
94535,0.105085,-0.145833
94536,0.116981,-0.145833
94537,0.114286,-0.130435
94538,0.121739,-0.130435
94539,0.124444,-0.136364
94540,0.121739,-0.136364
94541,0.129167,-0.152174
94542,0.130233,-0.15
94543,0.133333,-0.131579
94641,0.139726,-0.2
94642,0.135065,-0.203125
94643,0.131646,-0.19697
94644,0.126582,-0.1875
94645,0.118605,-0.171429
94646,0.108163,-0.171053
94647,0.135266,-0.237805
94648,0.140816,-0.241176
94649,0.150993,-0.225352
94650,0.15,-0.226027
94751,0.0788194,-0.32342
94752,0.0780919,-0.32397
94753,0.0751799,-0.321293
94754,0.0745946,-0.321293
94755,0.0759358,-0.324528
94756,0.0783688,-0.325188
94757,0.078508,-0.325188
94783,0.0632411,-0.288462
94784,0.0643137,-0.288462
94785,0.0603175,-0.286408
94786,0.0603175,-0.286408
94787,0.0638783,-0.28972
94788,0.0621212,-0.285047
94789,0.0614232,-0.279279
94790,0.0570281,-0.27619
94794,0.0758454,-0.262857
94795,0.0797495,-0.273438
94796,0.0810484,-0.279793
94797,0.0651811,-0.26087
94798,0.0638177,-0.257246
94799,0.0664723,-0.255474
94800,0.0685185,-0.257937
94801,0.0719626,-0.182927
94802,0.0738318,-0.189024
94803,0.0735849,-0.192771
94804,0.0766169,-0.183544
94805,0.0698925,-0.177632
94806,0.0681319,-0.168919
94807,0.0692308,-0.168919
94808,0.0703911,-0.171233
94809,0.0689266,-0.166667
94810,0.067052,-0.164286
94811,0.0685083,-0.164384
94812,0.0897833,-0.283465
94813,0.0951515,-0.294118
94814,0.0970684,-0.296154
94815,0.0951515,-0.275168
94916,0.0789744,-0.262397
94917,0.0816112,-0.260684
94918,0.0787479,-0.251037
94919,0.066223,-0.232218
94920,0.0626561,-0.219033
94921,0.0681452,-0.224734
94922,0.06639,-0.216851
94924,0.0789694,-0.275952
94925,0.0738033,-0.28112
94926,0.0797688,-0.28861
94927,0.07471,-0.279135
94928,0.075783,-0.27881
94929,0.0741085,-0.279356
94930,0.0756856,-0.28678
94931,0.0728146,-0.28125
94932,0.0716389,-0.278409
94933,0.0740964,-0.275822
94934,0.0792079,-0.196429
94935,0.101408,-0.208333
94936,0.111111,-0.214286
94937,0.12069,-0.225
94938,0.125,-0.225
94939,0.12,-0.210526
94940,0.125,-0.225
94941,0.0376238,-0.0925926
94942,0.04,-0.0952381
94943,0.0401869,-0.0988372
94944,0.0386473,-0.0941176
94945,0.035468,-0.0864198
94946,0.122807,-0.214286
94947,0.112727,-0.194444
94948,0.114815,-0.194444
94949,0.114815,-0.194444
94950,0.112727,-0.194444
94956,0.112727,-0.175
94957,0.119231,-0.175
94958,0.125,-0.175
94959,0.119231,-0.175
94960,0.116981,-0.175
94961,0.0707547,-0.260417
94962,0.0723404,-0.259067
94963,0.0726872,-0.259901
94964,0.0676819,-0.252083
94965,0.070922,-0.260417
94966,0.129167,-0.184211
94967,0.131915,-0.194444
94968,0.131915,-0.194444
94969,0.131915,-0.194444
94970,0.134783,-0.205882
94971,0.134783,-0.205882
94981,0.130612,-0.210526
94982,0.144186,-0.205882
94983,0.134783,-0.205882
94984,0.134783,-0.205882
94985,0.144186,-0.205882
94986,0.140909,-0.205882
94987,0.0529915,-0.119048
94988,0.0529915,-0.119048
94989,0.0525547,-0.172619
94990,0.0513274,-0.109756
94991,0.147368,-0.1875
94992,0.153846,-0.205882
94993,0.146341,-0.205882
94994,0.142857,-0.194444
94995,0.142857,-0.194444
94996,0.146341,-0.194444
95047,0.133333,-0.205882
95048,0.130612,-0.222222
95049,0.130612,-0.222222
95050,0.133333,-0.222222
95051,0.136364,-0.205882
95052,0.15,-0.205882
95053,0.142857,-0.205882
95054,0.139535,-0.205882
95055,0.139535,-0.205882
95056,0.139535,-0.205882
95057,0.133333,-0.205882
95058,0.130435,-0.205882
95059,0.130435,-0.205882
95060,0.130612,-0.210526
95061,0.130612,-0.210526
95062,0.130612,-0.210526
95063,0.120755,-0.210526
95064,0.120755,-0.210526
95065,0.120755,-0.210526
95066,0.0492188,-0.16129
95067,0.0535211,-0.173469
95068,0.0525458,-0.168874
95069,0.0582822,-0.202703
95070,0.0539007,-0.176768
95071,0.0555556,-0.182836
95072,0.0607242,-0.197581
95073,0.0484615,-0.164894
95074,0.126316,-0.225
95075,0.0479401,-0.153061
95076,0.0475836,-0.15
95077,0.0459259,-0.147059
95078,0.0459259,-0.148515
95079,0.115254,-0.1875
95080,0.115254,-0.1875
95081,0.123636,-0.1875
95082,0.123636,-0.1875
95083,0.123636,-0.1875
95084,0.124138,-0.1875
95085,0.124138,-0.1875
95086,0.123636,-0.1875
95087,0.128302,-0.1875
95088,0.133333,-0.204545
95089,0.133333,-0.204545
95090,0.130909,-0.204545
95091,0.133333,-0.204545
95092,0.133333,-0.204545
95093,0.133333,-0.204545
95162,0.147541,-0.270833
95163,0.138462,-0.25
95164,0.138462,-0.25
95165,0.141176,-0.25
95166,0.132353,-0.25
95167,0.135294,-0.222222
95168,0.136111,-0.214286
95169,0.134247,-0.214286
95170,0.133333,-0.214286
95171,0.125333,-0.193548
95172,0.128205,-0.193548
95173,0.128205,-0.193548
95174,0.118605,-0.1875
95175,0.0736196,-0.127119
95176,0.075,-0.171053
95177,0.0585859,-0.191176
95178,0.0770992,-0.166667
95179,0.0466454,-0.152482
95180,0.0462783,-0.153285
95181,0.0419355,-0.13245
95182,0.0412884,-0.130872
95183,0.0666667,-0.113333
95184,0.0780749,-0.133333
95185,0.0685897,-0.195946
95186,0.04081,-0.142308
95187,0.0420863,-0.128319
95205,0.0749035,-0.123932
95206,0.0815884,-0.193069
95207,0.0714976,-0.148148
95208,0.0965517,-0.155172
95209,0.104225,-0.16
95210,0.105556,-0.153846
95211,0.116667,-0.178571
95212,0.113889,-0.189655
95213,0.113889,-0.189655
95214,0.113889,-0.189655
95215,0.113889,-0.189655
95216,0.120548,-0.196429
95217,0.112329,-0.189655
95218,0.118919,-0.189655
95219,0.106024,-0.177419
95220,0.096,-0.176471
95221,0.0897959,-0.22093
95222,0.0801242,-0.168
95223,0.0761905,-0.153226
95224,0.0706422,-0.127451
95225,0.0840125,-0.169291
95226,0.0813456,-0.169291
95227,0.0806452,-0.176471
95228,0.0910891,-0.1875
95229,0.103371,-0.2
95230,0.0938776,-0.1875
95231,0.113924,-0.193548
95232,0.0754717,-0.137931
95233,0.0701031,-0.132231
95234,0.0677966,-0.122951
95235,0.0707071,-0.144531
95236,0.0702341,-0.144531
95237,0.0709459,-0.144531
95238,0.0707904,-0.144
95239,0.0705479,-0.144
95240,0.0668085,-0.129032
95241,0.0658009,-0.127072
95242,0.0698073,-0.13587
95243,0.0699774,-0.118343
95244,0.0748201,-0.130814
95245,0.0756892,-0.131098
95246,0.0659142,-0.126506
95247,0.0666667,-0.142857
95248,0.065566,-0.123457
95249,0.0618267,-0.118012
95250,0.0608911,-0.123377
95251,0.0673016,-0.139344
95252,0.0696246,-0.133333
95253,0.0643478,-0.122549
95254,0.0620087,-0.12
95255,0.0669643,-0.112245
95256,0.110714,-0.145833
95257,0.114286,-0.130435
95258,0.119149,-0.130435
95259,0.116667,-0.130435
95260,0.119149,-0.130435
95261,0.129167,-0.152174
95262,0.126531,-0.152174
95263,0.130233,-0.136364
95264,0.136585,-0.15
95360,0.134328,-0.214286
95361,0.141667,-0.193548
95362,0.139726,-0.1875
95363,0.135065,-0.1875
95364,0.131579,-0.177419
95365,0.126437,-0.180556
95366,0.122034,-0.197674
95367,0.143269,-0.244186
95368,0.150785,-0.247059
95369,0.147879,-0.236486
95472,0.0788091,-0.324627
95473,0.0769504,-0.323864
95474,0.0751799,-0.322519
95475,0.0753153,-0.322519
95476,0.0766488,-0.323864
95477,0.0782301,-0.325188
95478,0.0783688,-0.325843
95504,0.0621514,-0.288462
95505,0.0604082,-0.284314
95515,0.0793349,-0.264368
95516,0.0787879,-0.26738
95517,0.0792291,-0.272251
95518,0.0821429,-0.277228
95519,0.0676218,-0.258865
95520,0.0688427,-0.255396
95521,0.116923,-0.208333
95522,0.119403,-0.22
95523,0.112676,-0.203704
95524,0.111429,-0.192308
95525,0.118182,-0.217391
95526,0.121212,-0.22
95527,0.121212,-0.22
95528,0.126154,-0.22
95529,0.126154,-0.22
95530,0.125,-0.22
95531,0.104878,-0.206897
95532,0.100917,-0.227273
95533,0.0922078,-0.290323
95534,0.095873,-0.293893
95535,0.0954545,-0.287425
95536,0.087218,-0.286885
95537,0.0977346,-0.280142
95538,0.084252,-0.27459
95634,0.0764398,-0.259494
95635,0.0780255,-0.266932
95636,0.0792144,-0.260081
95637,0.0800643,-0.264113
95638,0.075549,-0.256506
95639,0.0660891,-0.232372
95640,0.0646,-0.222222
95641,0.0629665,-0.218112
95644,0.0754533,-0.273601
95645,0.0727941,-0.276824
95646,0.0738372,-0.283333
95647,0.0738492,-0.282366
95648,0.0738401,-0.283784
95649,0.0740594,-0.283784
95650,0.073622,-0.282022
95651,0.0735146,-0.276995
95652,0.0728,-0.274648
95653,0.0246914,-0.0972222
95654,0.101449,-0.195652
95655,0.111111,-0.214286
95656,0.114754,-0.225
95657,0.125,-0.225
95658,0.125,-0.225
95659,0.125,-0.225
95660,0.125,-0.225
95661,0.036,-0.0875
95662,0.0401961,-0.0914634
95663,0.0338308,-0.0864198
95664,0.0341709,-0.0822785
95665,0.114815,-0.194444
95666,0.125424,-0.214286
95667,0.123333,-0.214286
95668,0.110714,-0.184211
95669,0.116981,-0.194444
95670,0.121569,-0.194444
95671,0.121569,-0.194444
95672,0.121569,-0.194444
95673,0.121569,-0.194444
95674,0.116981,-0.184211
95675,0.124,-0.194444
95676,0.114815,-0.175
95677,0.119231,-0.175
95678,0.119231,-0.175
95679,0.119231,-0.175
95680,0.119231,-0.175
95681,0.129167,-0.175
95682,0.0714286,-0.260417
95683,0.070892,-0.258974
95684,0.0705882,-0.260101
95685,0.0712264,-0.260309
95686,0.126531,-0.184211
95687,0.137778,-0.184211
95688,0.140909,-0.194444
95689,0.140909,-0.194444
95690,0.131915,-0.194444
95691,0.134783,-0.205882
95692,0.134783,-0.205882
95693,0.134783,-0.205882
95694,0.134783,-0.205882
95701,0.137778,-0.205882
95702,0.13913,-0.222222
95703,0.144186,-0.205882
95704,0.145455,-0.222222
95705,0.142857,-0.205882
95706,0.142857,-0.205882
95707,0.0529915,-0.119048
95708,0.053913,-0.119048
95709,0.053913,-0.119048
95710,0.054386,-0.119048
95711,0.151351,-0.2
95712,0.15,-0.205882
95713,0.142857,-0.194444
95714,0.142857,-0.194444
95715,0.0705202,-0.214286
95716,0.14359,-0.1875
95768,0.12766,-0.205882
95769,0.128,-0.222222
95770,0.130612,-0.222222
95771,0.139535,-0.205882
95772,0.15,-0.205882
95773,0.15,-0.205882
95774,0.142857,-0.205882
95775,0.139535,-0.205882
95776,0.139535,-0.205882
95777,0.139535,-0.205882
95778,0.133333,-0.194444
95779,0.133333,-0.210526
95780,0.130612,-0.210526
95781,0.130612,-0.210526
95782,0.130612,-0.210526
95783,0.130612,-0.210526
95784,0.130612,-0.210526
95785,0.123077,-0.210526
95786,0.0464567,-0.157609
95787,0.0457364,-0.157609
95788,0.0459144,-0.157609
95789,0.0484615,-0.164894
95790,0.0484615,-0.164894
95791,0.0568807,-0.198198
95792,0.0558747,-0.192623
95793,0.0535714,-0.176768
95794,0.114783,-0.297297
95795,0.0598187,-0.192308
95796,0.057754,-0.180769
95797,0.0549505,-0.167857
95798,0.048,-0.150485
95799,0.109677,-0.1875
95800,0.0429185,-0.0947368
95801,0.0463576,-0.153509
95802,0.0465116,-0.153509
95803,0.0468227,-0.153509
95804,0.127586,-0.1875
95805,0.122034,-0.1875
95806,0.121429,-0.1875
95807,0.126316,-0.1875
95808,0.122034,-0.1875
95809,0.124138,-0.195652
95810,0.135849,-0.204545
95811,0.138462,-0.204545
95812,0.139623,-0.204545
95813,0.130769,-0.204545
95814,0.135849,-0.204545
95883,0.141935,-0.26087
95884,0.135385,-0.24
95885,0.133333,-0.24
95886,0.133333,-0.24
95887,0.131343,-0.24
95888,0.128571,-0.211538
95889,0.127778,-0.222222
95890,0.128767,-0.214286
95891,0.131579,-0.2
95892,0.125333,-0.2
95893,0.133333,-0.2
95894,0.13,-0.209677
95895,0.113953,-0.166667
95896,0.0722892,-0.125
95897,0.0737374,-0.144928
95898,0.0785714,-0.155844
95899,0.0729642,-0.175824
95900,0.0458462,-0.15625
95901,0.0423704,-0.122517
95902,0.0426513,-0.129032
95903,0.0672414,-0.118421
95904,0.109756,-0.15
95905,0.0783626,-0.104651
95906,0.0681648,-0.162162
95907,0.0404834,-0.136029
95908,0.0415842,-0.133065
95925,0.0755365,-0.134615
95926,0.0814545,-0.186869
95927,0.0713568,-0.14375
95928,0.0963855,-0.160714
95929,0.108108,-0.173077
95930,0.109589,-0.166667
95931,0.120548,-0.189655
95932,0.113889,-0.189655
95933,0.113889,-0.189655
95934,0.113889,-0.189655
95935,0.118919,-0.189655
95936,0.106024,-0.177419
95937,0.0754098,-0.138393
95938,0.0772358,-0.137168
95939,0.0752852,-0.137931
95940,0.0746753,-0.153226
95941,0.0802469,-0.16791
95942,0.0830565,-0.153846
95943,0.078481,-0.140351
95944,0.0822511,-0.152778
95945,0.0712401,-0.119355
95946,0.0749311,-0.162963
95947,0.0842857,-0.210526
95948,0.0857143,-0.191176
95949,0.0910891,-0.181818
95950,0.0741818,-0.137931
95951,0.0743494,-0.132479
95952,0.0745247,-0.147059
95953,0.0693431,-0.133621
95954,0.0633833,-0.122905
95955,0.0654167,-0.129032
95956,0.0672098,-0.130319
95957,0.0676171,-0.132275
95958,0.0659794,-0.132979
95959,0.0698947,-0.132597
95960,0.0704883,-0.130556
95961,0.0656109,-0.132948
95962,0.0697068,-0.153226
95963,0.079798,-0.175497
95964,0.0775194,-0.163194
95965,0.083237,-0.166667
95966,0.0837209,-0.167939
95967,0.0707547,-0.135802
95968,0.0663484,-0.119497
95969,0.068046,-0.123494
95970,0.0626506,-0.116352
95971,0.0644776,-0.137097
95972,0.0644628,-0.120192
95973,0.0688525,-0.139344
95974,0.0660944,-0.121359
95975,0.0628319,-0.103093
95976,0.0666667,-0.112245
95977,0.0980392,-0.113636
95978,0.119149,-0.130435
95979,0.114286,-0.130435
95980,0.114286,-0.130435
95981,0.126531,-0.145833
95982,0.127273,-0.136364
95983,0.130233,-0.136364
95984,0.130233,-0.136364
95985,0.130233,-0.136364
96080,0.134328,-0.214286
96081,0.143662,-0.2
96082,0.139726,-0.1875
96083,0.133333,-0.177419
96084,0.138667,-0.1875
96085,0.122222,-0.171053
96086,0.134021,-0.224359
96087,0.13956,-0.214286
96088,0.148603,-0.234177
96089,0.146939,-0.223077
96192,0.077972,-0.325279
96193,0.0768142,-0.323864
96194,0.0744604,-0.323194
96195,0.0750449,-0.320611
96196,0.0751799,-0.322519
96197,0.0762411,-0.325188
96198,0.0778157,-0.321168
96238,0.0775414,-0.261236
96239,0.0823301,-0.275362
96240,0.0695157,-0.256849
96241,0.0696165,-0.253571
96242,0.0716418,-0.257143
96243,0.116923,-0.208333
96244,0.113846,-0.195652
96245,0.112121,-0.1875
96246,0.115625,-0.195652
96247,0.115152,-0.2
96248,0.112676,-0.192308
96249,0.12,-0.2
96250,0.121212,-0.208333
96251,0.107692,-0.196429
96252,0.106173,-0.206897
96253,0.102703,-0.228571
96254,0.0945687,-0.293651
96255,0.0952607,-0.289017
96256,0.097479,-0.286164
96257,0.0939189,-0.289855
96258,0.0980609,-0.290909
96261,0.113636,-0.269231
96347,0.0582057,-0.257653
96354,0.0752864,-0.264113
96355,0.0768293,-0.266537
96356,0.076176,-0.261719
96357,0.0774775,-0.259615
96358,0.0758929,-0.259398
96359,0.0627586,-0.222222
96360,0.0641438,-0.21375
96361,0.0637627,-0.216184
96363,0.0775681,-0.280656
96364,0.0771124,-0.284884
96365,0.0733333,-0.277902
96366,0.0253676,-0.101942
96367,0.0748231,-0.27972
96368,0.0749747,-0.280374
96369,0.0748479,-0.280516
96370,0.0737487,-0.279621
96371,0.111688,-0.232143
96372,0.113514,-0.222222
96373,0.107246,-0.2
96374,0.107692,-0.195652
96375,0.116667,-0.225
96376,0.116667,-0.225
96377,0.125,-0.225
96378,0.125,-0.225
96379,0.12,-0.210526
96380,0.116981,-0.194444
96381,0.116981,-0.194444
96382,0.116981,-0.194444
96383,0.0376963,-0.0921053
96384,0.127273,-0.225
96385,0.127273,-0.225
96386,0.127273,-0.225
96387,0.12,-0.210526
96388,0.112727,-0.194444
96389,0.119231,-0.194444
96390,0.119231,-0.194444
96391,0.124,-0.194444
96392,0.130435,-0.194444
96393,0.124,-0.194444
