"rgn_id","habitat","variable","gap_fill"
138,"coral","health",NA
139,"coral","health","0"
140,"coral","health","adjacent and disagg2012_gap_fill"
141,"coral","health",NA
143,"coral","health",NA
144,"coral","health",NA
145,"coral","health",NA
146,"coral","health","adjacent"
147,"coral","health","disagg2012_gap_fill"
148,"coral","health","adjacent and disagg2012_gap_fill"
149,"coral","health",NA
150,"coral","health","georegion and disagg2012_gap_fill"
151,"coral","health","adjacent and disagg2012_gap_fill"
152,"coral","health","adjacent"
153,"coral","health","adjacent and disagg2012_gap_fill"
154,"coral","health","adjacent and disagg2012_gap_fill"
155,"coral","health","adjacent"
156,"coral","health","adjacent and disagg2012_gap_fill"
157,"coral","health","adjacent and disagg2012_gap_fill"
158,"coral","health","adjacent and disagg2012_gap_fill"
159,"coral","health","georegion and disagg2012_gap_fill"
161,"coral","health","disagg2012_gap_fill"
162,"coral","health",NA
163,"coral","health","0"
164,"coral","health","0"
166,"coral","health","0"
167,"coral","health",NA
168,"coral","health",NA
169,"coral","health",NA
171,"coral","health","georegion"
172,"coral","health",NA
173,"coral","health",NA
174,"coral","health",NA
175,"coral","health",NA
176,"coral","health",NA
177,"coral","health",NA
178,"coral","health",NA
179,"coral","health",NA
180,"coral","health",NA
181,"coral","health",NA
182,"coral","health",NA
183,"coral","health",NA
184,"coral","health",NA
186,"coral","health",NA
187,"coral","health",NA
188,"coral","health",NA
189,"coral","health",NA
190,"coral","health","georegion"
191,"coral","health","georegion"
192,"coral","health",NA
193,"coral","health",NA
194,"coral","health",NA
195,"coral","health",NA
196,"coral","health",NA
197,"coral","health",NA
198,"coral","health",NA
199,"coral","health",NA
200,"coral","health",NA
202,"coral","health","adjacent"
203,"coral","health","adjacent"
204,"coral","health","adjacent"
205,"coral","health","0"
206,"coral","health","0"
207,"coral","health","adjacent"
208,"coral","health","adjacent"
209,"coral","health","0"
210,"coral","health","0"
212,"coral","health","adjacent"
213,"coral","health",NA
214,"coral","health","0"
215,"coral","health","adjacent"
216,"coral","health","0"
218,"coral","health",NA
219,"coral","health",NA
220,"coral","health","disagg2012_gap_fill"
221,"coral","health","adjacent and disagg2012_gap_fill"
222,"coral","health",NA
223,"coral","health",NA
224,"coral","health",NA
227,"coral","health",NA
228,"coral","health",NA
231,"coral","health","adjacent"
232,"coral","health",NA
237,"coral","health","adjacent and disagg2012_gap_fill"
244,"coral","health","disagg2012_gap_fill"
245,"coral","health","disagg2012_gap_fill"
247,"coral","health","0"
248,"coral","health","disagg2012_gap_fill"
249,"coral","health","disagg2012_gap_fill"
250,"coral","health","disagg2012_gap_fill"
