Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Australia,AUS,,,,,,,,,,,,,,,,,,,,,0.996436406,1.002750427,1.058325943,1.105293947,1.130957919,1.155725545,1.199022372,1.249443272,1.312294359,1.36094773,1.37395579,1.352683717,1.330836568,1.32060643,1.309541343,1.313968179,1.316412304,1.312140616,1.299786536,1.29695,1.315664023,1.330163823,1.336489854,1.351227003,1.363263085,1.388355787,1.407821721,1.423403959,1.479072714,1.436856445,1.498182762,1.493079081,1.462130682
Austria,AUT,,,,,,,,,,,,,,,,,,,,,0.974559398,0.950895962,0.944285923,0.939900878,0.950717762,0.949878603,0.956521945,0.951920424,0.93417328,0.926771496,0.919035496,0.919901799,0.929824099,0.93493714,0.938903563,0.936502967,0.931180111,0.925263552,0.917888776,0.91708873,0.900251792,0.917310511,0.895700463,0.88459369,0.874432346,0.886404376,0.857463554,0.867501299,0.852493659,0.848899313,0.84493628,0.846492186,0.847852573
Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19285E-05,2.11751E-05,0.000241669,0.002004365,0.029174863,0.184097779,0.22868882,0.245095286,0.239369954,0.241008858,0.26537695,0.266020275,0.269934866,0.280250807,0.2952533,0.331889201,0.357853045,0.42073904,0.525783713,0.422968367,0.474144048,0.541980718,0.534479513
"Bahamas, The",BHS,,,,,,,,,,,,,,,,,,,,,0.509880605,0.548648656,0.536248819,0.546676285,0.54359788,0.57211797,0.585685124,0.606490629,0.594780416,0.583595887,0.590799323,0.585989314,0.596315151,0.578550584,0.579386008,0.570756841,0.566346034,0.748371109,0.760507315,0.786625337,0.777063162,0.76252365,0.780058586,0.772786714,0.760632848,0.773424738,0.755457522,0.755812965,0.750470677,0.736221146,0.72561971,0.697532298,0.692660212
Bahrain,BHR,,,,,,,,,,,,,,,,,,,,,0.320554008,0.348512603,0.373580971,0.346105645,0.332181528,0.316454849,0.255697621,0.250056334,0.246497088,0.246996573,0.249457466,0.236716872,0.223643821,0.212224,0.223237369,0.220541371,0.217130434,0.215008603,0.197066089,0.199377551,0.223106044,0.207473474,0.207709721,0.217840305,0.23127795,0.248763473,0.266039665,0.278048771,0.303429136,0.25732234,0.288606522,,
Bangladesh,BGD,,,,,,,,,,,,,,,,,,,,,10.77706366,10.89092836,11.25994327,11.75383115,12.91965503,13.93459572,14.72038458,15.85736058,16.48843982,17.2409738,17.66339418,18.20968283,18.36484616,18.02242667,18.32901777,19.22801488,19.69350749,19.91808153,20.67813775,21.3281231,21.26464489,21.12289731,21.44953759,21.95815098,22.26335089,22.64161766,23.06853986,23.94002679,25.48067385,26.90578426,28.26939854,29.76535396,31.40361899
Barbados,BRB,,,,,,,,,,,,,,,,,,,,,,,,,,1.100321783,1.079856107,1.14358567,1.106313403,1.122420167,1.140355105,1.120501724,1.081238435,1.088578307,1.079660635,1.119208632,1.151812809,1.174307199,1.199651015,1.203057231,1.186439914,1.219666925,1.206255466,1.26043953,1.239043085,1.236742,1.2301485,1.271205006,1.336517096,1.370430664,,,
Belarus,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1453E-05,0.000180077,0.002070738,0.023372497,0.468454732,3.486146563,5.265492689,8.867249266,15.44090386,63.42663636,177.1180062,310.9387783,443.3316324,567.4168925,677.0446914,779.3257828,836.1347209,916.7784722,1086.741669,1138.918277,1248.787212,2094.002949,3576.891197
Belgium,BEL,,,,,,,,,,,,,,,,,,,,,0.901044851,0.866170721,0.878234546,0.892235877,0.90670883,0.920555613,0.925605265,0.914382671,0.903010814,0.911801517,0.902546447,0.896726911,0.905921262,0.921860843,0.92188325,0.914169186,0.913499076,0.912878571,0.924923484,0.921268349,0.890966595,0.885597683,0.865224405,0.8785234,0.896540115,0.899600072,0.884006783,0.886862602,0.873504476,0.863037444,0.863911488,0.866608672,0.868374148
Belize,BLZ,,,,,,,,,,,,,,,,,,,,,1.671925158,1.494840105,1.313007815,1.360399145,1.434987451,1.366331152,1.392254594,1.476165963,1.486947698,1.46127941,1.44749203,1.364069919,1.389281161,1.38192822,1.402948843,1.454398001,1.457227354,1.408550305,1.409915031,1.358480595,1.335520174,1.304207711,1.306313027,1.239945037,1.232220429,1.221769,1.230609786,1.242036986,1.253946426,1.229802827,1.222642577,1.215657888,
Benin,BEN,,,,,,,,,,,,,,,,,,,,,155.3964337,152.6920691,167.1642654,168.4357084,165.5101757,152.7726633,144.0456537,144.18354,138.4808794,136.4263468,134.3022778,130.8709706,132.0486146,132.2888735,175.0654359,196.9181551,206.8569963,210.387708,218.3271965,216.1110693,221.1081916,221.9577702,223.4168482,222.5299324,217.2618054,219.5847037,219.4365727,218.6317816,229.2711058,231.7193329,232.9231629,233.4488028,242.5221577
Bermuda,BMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,5.938935439,5.667990932,5.741376136,5.889661177,6.246504817,6.444023813,6.724447097,6.559418924,7.270440895,7.392440402,7.528923327,7.919631781,8.477340022,8.974576921,9.925894868,10.48088052,11.12818377,12.2808357,13.3834885,14.17080639,14.18779546,14.60388463,15.07198054,15.21643253,15.3614013,15.7388483,16.07202743,16.1050697,16.6536717,17.30848024,18.11014836,19.29165692,19.12855439
Bolivia,BOL,,,,,,,,,,,,,,,,,,,,,1.15201E-05,1.36387E-05,3.32033E-05,0.000116644,0.001735116,0.20942927,0.676039073,0.748568785,0.854922496,0.932551194,1.044639333,1.189022932,1.318198884,1.374500894,1.454196219,1.583531236,1.736164724,1.800504129,1.900757215,1.918464889,1.97539475,1.967726262,1.990901129,2.073252539,2.177231803,2.232475022,2.458211801,2.56509936,2.770129803,2.679545293,2.87626628,3.226573374,3.370018232
Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557380721,0.59290105,0.483214901,0.535760104,0.519979856,0.555285438,0.700006636,0.704762926,0.724442407,0.715970396,0.71430645,0.718166749,0.713710098,0.731499663,0.755109572,0.747246783,0.757120741,0.747255957,0.732911104
Botswana,BWA,,,,,,,,,,,,,,,,,,,,,0.505027453,0.461342717,0.450917826,0.471694753,0.524754831,0.625779383,0.698161107,0.764390063,0.906322663,0.992656985,1.016637761,1.034132777,1.080042501,1.194960189,1.30626399,1.388647659,1.558707428,1.645171742,1.701883226,1.974405891,1.933325054,2.239212941,2.210688352,2.115645508,2.2874886,2.420824218,2.515668105,2.550965579,2.719041418,2.791733509,3.322742635,3.499878515,3.225790009
Brazil,BRA,,,,,,,,,,,,,,,,,,,,,1.02406E-11,1.94016E-11,3.74585E-11,8.65502E-11,2.60918E-10,8.39875E-10,2.01492E-09,5.95303E-09,4.32093E-08,5.45141E-07,1.48926E-05,7.4066E-05,0.000774841,0.015932792,0.367215508,0.694485944,0.798992751,0.843809085,0.86736684,0.927291921,0.963726123,1.026855746,1.117108104,1.244238151,1.307469175,1.356743033,1.395193582,1.435401247,1.521397833,1.616505167,1.726425171,1.808266116,1.860925002
Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,,,1.448939573,1.444292777,1.295480681,1.103872348,1.050358824,0.994108454,0.662135501,0.712312126,0.635552146,0.665770481,0.695388378,0.653451627,0.651023232,0.618253835,0.552816882,0.555769598,0.570612737,0.607880478,0.529630567,0.58249473,0.73559347,0.679064783,0.670714286,0.69697716,0.785613094,0.903068538,0.962748263,0.946101545,1.043117417,0.805609689,0.837172971,0.978515965,0.96330775
Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,0.001052393,0.000989355,0.000950409,0.000908347,0.000899426,0.000874772,0.000867153,0.000843007,0.000770731,0.000792757,0.00096381,0.003043768,0.004757005,0.007033214,0.011904334,0.018890383,0.040760871,0.418977584,0.509372457,0.522665006,0.538708808,0.558828932,0.556490506,0.557372742,0.577006528,0.599070733,0.607941244,0.636528857,0.653215227,0.661476154,0.673664428,0.679095311,0.666616263
Burkina Faso,BFA,,,,,,,,,,,,,,,,,,,,,192.9665486,200.3982802,205.9775805,208.8581169,214.384528,209.6062765,192.0120066,188.8545085,188.7198081,190.660787,187.0189348,173.6956326,170.4987596,164.4353831,184.7455474,192.7673881,190.0738871,189.3809898,201.586456,207.4874303,199.7122224,203.22549,206.0913808,204.836457,199.415694,200.2265691,192.6896775,191.4900892,204.5118406,207.5477458,219.5512952,221.86259,214.0410189
Burundi,BDI,,,,,,,,,,,,,,,,,,,,,69.464796,59.66126097,59.4246469,60.83831211,68.73102552,70.07483527,65.62412284,61.57705936,61.58232991,68.10634875,69.54533407,70.01264169,72.27226504,76.19750732,79.63445841,90.35568595,101.6155591,131.9922489,145.0681092,164.3519149,223.5221818,248.5466062,247.088878,270.8990819,298.1301683,342.9644829,341.6991112,354.991168,430.6340836,462.0887368,512.0905571,573.0976172,646.1619957
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.112705,1050.240913,1144.553983,1164.077584,1192.152317,1293.360653,1299.927469,1231.63348,1236.158548,1225.116753,1221.40985,1245.3162,1278.551591,1295.940685,1341.533666,1473.341642,1497.082055,1523.420825,1541.865855,1529.500046
Cameroon,CMR,,,,,,,,,,,,,,,,,,,,,161.5688311,160.7236127,170.4027872,184.8400167,202.2924007,218.2576168,213.8668122,202.808313,197.5785598,186.9469977,183.0754393,183.3770664,177.2995971,201.4264064,225.8004956,241.5955058,243.7834324,248.1123963,253.6356535,254.841194,256.5282832,256.3060509,260.4019092,255.9430376,252.6981376,251.0153029,252.7551668,247.8394712,256.6306396,245.9016838,249.7246212,251.974012,250.9851443
Canada,CAN,,,,,,,,,,,,,,,,,,,,,1.158900717,1.173780347,1.200191491,1.217262666,1.21167655,1.212313749,1.22171865,1.241579054,1.253982346,1.263100233,1.254689291,1.247548409,1.234673985,1.225551269,1.214228196,1.216418849,1.212911012,1.206125317,1.187542786,1.19081,1.23166014,1.217838722,1.229333499,1.226327597,1.230816861,1.213644034,1.207815168,1.211220831,1.234390033,1.199300669,1.218315363,1.233055572,1.222139425
Cape Verde,CPV,,,,,,,,,,,,,,,,,,,,,40.17346533,40.24899126,44.53614876,47.36724147,49.65484941,49.95006924,57.50220013,59.75494611,60.86896954,60.76364603,59.91636627,60.72418379,61.39183185,90.89284236,70.32239403,71.89046341,73.31750145,73.63545651,75.11117719,79.20663348,76.07501492,75.34483811,73.8494166,75.5176192,72.70505569,69.3602975,68.93266782,67.90520912,68.57409942,70.84221887,72.22967324,73.50506631,74.34528783
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,,,,,,,,,,,,,,,,,,,,,156.0799837,162.5023414,185.2044664,197.9378612,193.4811425,251.8539586,237.4528574,227.8276883,227.1146991,227.3304047,223.9866375,213.0802788,213.6886091,201.9143511,242.9094729,261.8495541,261.9838367,260.54617,259.4725007,258.6231953,261.1336984,266.3119315,266.703712,269.4377171,262.8178568,263.7402441,266.2539922,263.5086887,275.9409555,283.3950179,284.3909985,280.8094222,281.5700041
Chad,TCD,,,,,,,,,,,,,,,,,,,,,154.3226805,152.4635712,156.9587539,151.0047512,180.5646276,166.2546607,135.0826394,127.1256945,134.3486043,127.8528395,133.0507733,132.6327507,113.1315109,109.249118,153.6923887,163.4652949,179.0258322,182.2839824,191.891293,174.7965895,180.1451381,200.456402,201.0164745,197.025011,210.2917142,207.9998296,229.3207861,234.1936715,256.490836,229.8502789,253.9040173,288.837901,302.6873959
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,,,,,,,,,,,,,,,,,,,,,41.29723731,42.6828963,43.6638335,54.87971322,59.56427648,75.54892895,90.22723119,109.2034148,128.2016851,138.8330734,162.0582075,189.7204271,207.1337916,224.2499442,247.3330707,264.8965624,266.7069457,273.3845523,275.6768111,278.4435178,285.107948,289.5010718,296.8906069,307.8069322,321.7602579,333.69,320.2566453,323.5117657,339.2710616,350.5879833,347.8522942,334.24112,329.8873078
China,CHN,,,,,,,,,,,,,,,,,,,,,1.851820334,1.731949651,1.628406555,1.582113226,1.60011418,1.711132108,1.753183197,1.791133794,1.939984718,2.028722571,2.068711718,2.137756992,2.266122064,2.552818683,3.017451973,3.353909758,3.507635613,3.493358774,3.415386159,3.323793823,3.320491535,3.31353631,3.279636423,3.2958593,3.427338553,3.447589843,3.466278585,3.624699996,3.822813048,3.767022635,3.965763845,4.186210179,4.164243834
Colombia,COL,,,,,,,,,,,,,,,,,,,,,23.23394594,26.08261139,30.673464,35.52274,41.82894106,50.69868061,64.04609305,76.76695782,94.77357147,113.8785448,138.3593106,168.8543141,202.1263504,253.0793456,360.5282484,418.7492823,480.8705889,551.2222016,623.8898057,692.489118,893.1085585,930.2360448,970.0025915,1014.866341,1059.006117,1081.948116,1108.666237,1131.730205,1190.905289,1220.761066,1251.098287,1310.365218,1315.766506
Comoros,COM,,,,,,,,,,,,,,,,,,,,,137.8387528,144.3875679,144.9815999,160.6740149,164.3971043,170.8056776,179.4212557,179.9321604,177.2456463,180.9978693,178.177384,186.3128104,170.1259135,171.1923851,183.5755568,194.3294225,197.0568583,195.1159483,195.0034594,203.3546101,205.868022,218.6784569,224.158776,230.7850299,228.4487515,226.194539,223.507875,228.4692569,235.8336377,244.4387907,251.7099247,258.0216042,258.5928376
"Congo, Dem. Rep.",COD,,,,,,,,,,,,,,,,,,,,,1.33712E-11,1.62879E-11,2.20286E-11,3.77645E-11,6.90109E-11,8.42503E-11,1.05855E-10,1.78706E-10,3.30855E-10,6.70425E-10,1.3497E-09,3.00527E-08,1.22984E-06,2.12099E-05,0.005583725,0.030907576,0.22418654,0.643657623,0.805710227,4.30306815,25.93613408,122.7430185,159.4150217,176.4823709,182.1405549,214.2669438,238.3673911,273.021447,317.5291474,425.2852875,512.5047076,569.1152326,592.4975354
"Congo, Rep.",COG,,,,,,,,,,,,,,,,,,,,,142.1882479,166.1307553,166.0555249,169.8618075,183.5411904,182.551982,126.4689003,132.2395506,119.8328323,130.20303,124.1544941,118.2960926,114.0376997,110.3292854,147.8677876,149.4132491,173.2281683,178.3891812,143.8619039,183.4038179,263.9656293,222.1710378,214.8192301,201.4427762,228.8653413,268.7602108,308.5782399,303.2503205,370.9438818,291.8633077,347.6921689,376.776011,363.7691623
Costa Rica,CRI,,,,,,,,,,,,,,,,,,,,,5.802644491,7.486037956,12.99539647,20.36722895,23.14053572,26.31330497,30.7021134,33.47726388,39.05797906,43.4160473,48.98800224,59.76644625,70.52191454,76.34010678,86.44961057,103.2332623,117.4618975,132.4050329,146.4032157,165.8929201,173.7079207,184.4654603,198.1853176,210.1828055,228.6518736,244.8169,263.2530005,279.8437371,307.7320706,330.6148387,352.2230514,358.9834636,364.7213813
Cote d'Ivoire,CIV,,,,,,,,,,,,,,,,,,,,,202.1742285,190.3524305,194.3150026,203.8316371,231.638048,225.5460106,216.155885,201.4448891,193.9243778,184.9970354,170.1750879,165.6739848,162.2176546,168.5065315,241.7480335,262.3429022,270.6236629,276.7037555,287.1112501,285.5575257,278.4495726,283.8423861,293.4772957,291.1674459,284.981438,287.4853254,291.0304095,290.5016741,306.9500754,304.3242128,306.0132143,314.718004,311.4443466
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.097789173,3.13665824,3.30355065,3.519985954,3.615262211,3.684686329,3.712932048,3.74037977,3.841614435,3.85997052,3.915336252,3.903029117,3.839915219,3.831244576,3.873557911,3.952038018,3.892267487,3.769336565
Cuba,CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,,,,,,,,,,,,,,,,,,,,,0.504232612,0.518139358,0.538943588,0.544589771,0.56782199,0.582223626,0.593127639,0.598497769,0.596828205,0.602507138,0.61203037,0.614928669,0.638627265,0.654942523,0.675706841,0.713454102,0.713257775,0.716158453,0.724265783,0.733851356,0.732559696,0.723752671,0.723119304,0.746295045,0.737030112,0.727833636,0.71067935,0.711049123,0.685118875,0.672392884,0.683712798,0.684075327,0.669423189
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.520870123,7.261633114,7.969703581,9.436891761,10.38436715,11.09979936,11.96513219,12.72388559,13.89495639,14.13850554,14.21247683,14.22200446,14.31887997,14.03417724,14.29100477,14.31623626,14.05315867,13.94500243,14.26194544,13.97674846,14.2434015,13.89855572,13.78535244
Denmark,DNK,,,,,,,,,,,,,,,,,,,,,7.71060971,7.786330731,8.080382018,8.348315971,8.527561575,8.630952416,8.667248687,8.824171844,8.864880475,8.964471051,8.875331201,8.800853989,8.74092522,8.610078763,8.562989442,8.494362021,8.453796071,8.440800933,8.397544944,8.46970946,8.409132204,8.4679403,8.302206548,8.536675276,8.404139308,8.590082555,8.335942423,8.235198956,8.012261407,7.876652197,7.821319281,7.856844166,7.866965992
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.36079585,74.74138065,75.68832063,77.32337108,80.70619414,82.7249821,84.14103993,84.62983657,85.29725197,85.76140739,85.95974651,85.53326407,84.69887189,84.58420051,84.84756508,84.68501744,84.93571417,86.61140472,92.80767648,93.55461826,95.9581044,98.71880572,100.5235131
Dominica,DMA,,,,,,,,,,,,,,,,,,,,,1.078593998,0.985819327,0.970918773,1.008886881,1.036818174,1.08992654,1.1318473,1.152990991,1.167838871,1.20360963,1.194745346,1.24596237,1.270811531,1.278216725,1.32771922,1.323062717,1.336726852,1.343208501,1.326776847,1.345464205,1.690769855,1.687448046,1.676388825,1.593336982,1.619713583,1.557509,1.456577914,1.44216114,1.433850216,1.532979312,1.472244791,1.431953803,1.428916744
Dominican Republic,DOM,,,,,,,,,,,,,,,,,,,,,0.636508294,0.611606577,0.621222234,0.618341587,0.705209498,1.062681404,1.137014814,1.26397244,1.753201051,2.088491452,3.027507993,5.936663648,6.140763901,6.309988801,6.813856949,7.285175724,7.404125595,7.893250593,8.250942789,8.414658801,8.805943132,9.050574849,9.393262014,12.29360829,17.36113151,17.25616,17.61953046,18.09927654,19.43732237,19.8370383,20.58169575,21.49309083,22.09434828
Ecuador,ECU,,,,,,,,,,,,,,,,,,,,,0.762981489,0.805668259,0.689670296,0.572904581,0.530514444,0.502231226,0.423993273,0.376082598,0.32121909,0.326183202,0.332534643,0.343761762,0.351158073,0.352702271,0.397544258,0.408795789,0.407668775,0.427980287,0.406086271,0.29496062,0.26644208,0.334564774,0.369005624,0.399675668,0.405314071,0.422627711,0.442177222,0.458297668,0.510471315,0.50934109,0.528610032,0.553586623,0.560341701
"Egypt, Arab Rep.",EGY,,,,,,,,,,,,,,,,,,,,,0.319774978,0.295846367,0.304419845,0.317122224,0.339752948,0.359480082,0.396563113,0.505242257,0.554899545,0.63390029,0.7233613,0.800877011,0.939136122,0.996450852,1.059076621,1.152985,1.213448472,1.308090515,1.340177515,1.332301021,1.368412933,1.363069065,1.384014142,1.447327161,1.572032245,1.616057155,1.680777048,1.839163942,2.018968817,2.224977607,2.417527745,2.643302392,2.841821098
El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339466214,0.350654606,0.35802973,0.380184178,0.409453984,0.441907412,0.463561068,0.470914615,0.482729993,0.477365687,0.481976081,0.487312119,0.485316123,0.488649486,0.489961323,0.4954558,0.501270435,0.508438447,0.523577352,0.516551717,0.52153549,0.539775741,0.534317074
Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,82.96727621,79.54481363,77.77328273,77.09572533,70.94299978,66.64455583,66.76608858,65.43413051,63.58264299,96.07506949,96.33854796,118.6866333,149.1056046,111.6379563,155.3104281,222.8047827,191.7837281,185.7319317,183.0564522,208.1817658,287.4231055,311.1140723,301.6706709,354.6218455,246.0934099,306.7881139,373.8025719,405.8768014
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000922349,1.930913131,2.089799958,2.242636371,2.403590842,2.450031496,2.636174852,2.658317432,3.251938122,3.659282187,4.182291954,4.991924559,6.059526555,6.311975,6.81142628,7.101963422,8.06533804,10.353976,11.39982274,12.65149014,13.69287205
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173055287,0.236752176,0.305040205,0.370540688,0.401111941,0.429305977,0.443908649,0.455159539,0.476801981,0.47739502,0.480693956,0.485899065,0.501982466,0.520791648,0.554941973,0.548811403,0.527360429,0.531905439,0.541206695,0.551194938
Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,1.324228878,1.301485201,1.285811738,1.205388462,1.541475591,1.428263212,1.302672214,1.297935348,1.320706124,1.31407863,1.513422831,1.712425796,1.899834221,1.916494616,2.110908984,2.079138046,2.132031241,2.093297329,2.076721875,2.172579957,2.002164918,1.898824658,2.09708234,2.11952332,2.254015703,2.435822459,2.774845659,3.537738671,4.353699382,4.461886572,5.435066693,7.125430225
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,,,,,,,,,,,,,,,,,,,,,0.944294761,0.871821715,0.921256678,0.946697928,0.939871153,0.987018141,0.994814005,1.037437247,1.075990866,1.06649122,1.096154666,1.123662529,1.169429448,1.227154035,1.212789185,1.19892753,1.212183898,1.230294437,1.304093204,1.372787101,1.281008135,1.294711321,1.31630769,1.390657713,1.382916306,1.429742989,1.436656179,1.437437272,1.452654109,1.436689006,1.533930217,1.655850793,1.607013763
Finland,FIN,,,,,,,,,,,,,,,,,,,,,0.777232824,0.793014578,0.816241868,0.84874786,0.887246708,0.906678592,0.929589319,0.942157347,0.98032316,1.004864713,1.019977742,0.999846683,0.98562748,0.983011145,0.97863336,1.002105084,1.004861645,0.998336758,1.003294676,1.002842472,0.994887153,1.011598494,1.003258144,1.01050946,0.975276063,0.977232128,0.951050836,0.940650772,0.917628739,0.908145295,0.925253107,0.938301249,0.939508621
France,FRA,,,,,,,,,,,,,,,,,,,,,0.85073091,0.868533193,0.91771145,0.968630777,0.999796725,1.02268702,1.05243464,1.048660563,1.046824352,1.042904413,1.031752701,1.022847595,1.01840394,1.013951582,1.004349637,0.996086624,0.989631535,0.975094459,0.967431278,0.959872028,0.939071281,0.918531975,0.904970377,0.93780205,0.939982767,0.923333793,0.903762295,0.893010211,0.882238939,0.86570477,0.868875738,0.86568917,0.863017202
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,,,,,,,,,,,,,,,,,,,,,163.125711,164.7211541,181.50623,179.7066515,194.0036224,185.85219,143.9578391,141.2492427,140.0655075,145.415765,161.6193803,138.5414211,135.9736621,132.378652,190.1316926,188.297137,210.1147098,208.0919913,168.7097984,198.1815379,248.4731492,227.7732967,223.5956096,218.7852634,226.2653938,256.2303101,267.8989821,274.0307676,337.2227283,278.6400384,325.4419863,366.7168107,362.7843885
"Gambia, The",GMB,,,,,,,,,,,,,,,,,,,,,0.842519714,0.78236642,0.844271556,0.833937465,0.876101566,1.185255756,1.629058146,1.875452051,1.988248194,2.179326626,2.350912656,5.321147276,5.313001914,5.466369777,5.559660063,5.648591631,6.014792337,5.548794319,5.768052845,5.546247873,5.549138964,5.524088873,6.000672086,6.634638394,7.540331768,7.560359062,7.465569813,7.56677041,7.55196543,7.873885515,8.10403808,8.230022722,8.432129014
