"rgn_id","rgn_nam","year","units","layer","value_num"
14,"Taiwan",2009,"count","TotalContributionToEmployment",418400
14,"Taiwan",2010,"count","TotalContributionToEmployment",529300
14,"Taiwan",2011,"count","TotalContributionToEmployment",592400
14,"Taiwan",2012,"count","TotalContributionToEmployment",620000
14,"Taiwan",2013,"count","TotalContributionToEmployment",643400
14,"Taiwan",1988,"USD","TotalContributionToGDP",8.574e+09
14,"Taiwan",1989,"USD","TotalContributionToGDP",9.265e+09
14,"Taiwan",1990,"USD","TotalContributionToGDP",9.25e+09
14,"Taiwan",1991,"USD","TotalContributionToGDP",9.826e+09
14,"Taiwan",1992,"USD","TotalContributionToGDP",9.969e+09
14,"Taiwan",1993,"USD","TotalContributionToGDP",9.947e+09
14,"Taiwan",1994,"USD","TotalContributionToGDP",1.1866e+10
14,"Taiwan",1995,"USD","TotalContributionToGDP",1.2748e+10
14,"Taiwan",1996,"USD","TotalContributionToGDP",1.4976e+10
14,"Taiwan",1997,"USD","TotalContributionToGDP",1.4995e+10
14,"Taiwan",1998,"USD","TotalContributionToGDP",1.5006e+10
14,"Taiwan",1999,"USD","TotalContributionToGDP",1.5944e+10
14,"Taiwan",2000,"USD","TotalContributionToGDP",1.5663e+10
14,"Taiwan",2001,"USD","TotalContributionToGDP",1.4913e+10
14,"Taiwan",2002,"USD","TotalContributionToGDP",1.7521e+10
14,"Taiwan",2003,"USD","TotalContributionToGDP",1.5767e+10
14,"Taiwan",2004,"USD","TotalContributionToGDP",1.4147e+10
14,"Taiwan",2005,"USD","TotalContributionToGDP",1.4305e+10
14,"Taiwan",2006,"USD","TotalContributionToGDP",1.5893e+10
14,"Taiwan",2007,"USD","TotalContributionToGDP",1.7278e+10
14,"Taiwan",2008,"USD","TotalContributionToGDP",1.7245e+10
14,"Taiwan",2009,"USD","TotalContributionToGDP",1.663e+10
14,"Taiwan",2010,"USD","TotalContributionToGDP",2.1989e+10
14,"Taiwan",2011,"USD","TotalContributionToGDP",2.4292e+10
14,"Taiwan",2012,"USD","TotalContributionToGDP",2.4893e+10
14,"Taiwan",2013,"USD","TotalContributionToGDP",2.5801e+10
15,"Philippines",1988,"count","DirectContributionToEmployment",362900
15,"Philippines",1989,"count","DirectContributionToEmployment",400300
15,"Philippines",1990,"count","DirectContributionToEmployment",396900
15,"Philippines",1991,"count","DirectContributionToEmployment",372500
15,"Philippines",1992,"count","DirectContributionToEmployment",397400
15,"Philippines",1993,"count","DirectContributionToEmployment",454900
15,"Philippines",1994,"count","DirectContributionToEmployment",513900
15,"Philippines",1995,"count","DirectContributionToEmployment",610100
15,"Philippines",1996,"count","DirectContributionToEmployment",756200
15,"Philippines",1997,"count","DirectContributionToEmployment",1018200
15,"Philippines",1998,"count","DirectContributionToEmployment",1043400
15,"Philippines",1999,"count","DirectContributionToEmployment",886000
15,"Philippines",2000,"count","DirectContributionToEmployment",1039000
15,"Philippines",2001,"count","DirectContributionToEmployment",1048300
15,"Philippines",2002,"count","DirectContributionToEmployment",1078700
15,"Philippines",2003,"count","DirectContributionToEmployment",1084000
15,"Philippines",2004,"count","DirectContributionToEmployment",1110800
15,"Philippines",2005,"count","DirectContributionToEmployment",1134200
15,"Philippines",2006,"count","DirectContributionToEmployment",1197900
15,"Philippines",2007,"count","DirectContributionToEmployment",1323100
15,"Philippines",2008,"count","DirectContributionToEmployment",1127600
15,"Philippines",2009,"count","DirectContributionToEmployment",1218000
15,"Philippines",2010,"count","DirectContributionToEmployment",1094600
15,"Philippines",2011,"count","DirectContributionToEmployment",1130000
15,"Philippines",2012,"count","DirectContributionToEmployment",1208400
15,"Philippines",2013,"count","DirectContributionToEmployment",1226700
15,"Philippines",1988,"count","TotalContributionToEmployment",1392200
15,"Philippines",1989,"count","TotalContributionToEmployment",1502800
15,"Philippines",1990,"count","TotalContributionToEmployment",1461200
15,"Philippines",1991,"count","TotalContributionToEmployment",1328100
15,"Philippines",1992,"count","TotalContributionToEmployment",1393100
15,"Philippines",1993,"count","TotalContributionToEmployment",1559200
15,"Philippines",1994,"count","TotalContributionToEmployment",1639100
15,"Philippines",1995,"count","TotalContributionToEmployment",1841000
15,"Philippines",1996,"count","TotalContributionToEmployment",2129100
15,"Philippines",1997,"count","TotalContributionToEmployment",2603100
15,"Philippines",1998,"count","TotalContributionToEmployment",3100600
15,"Philippines",1999,"count","TotalContributionToEmployment",2885200
15,"Philippines",2000,"count","TotalContributionToEmployment",3116500
15,"Philippines",2001,"count","TotalContributionToEmployment",3327000
15,"Philippines",2002,"count","TotalContributionToEmployment",3010900
15,"Philippines",2003,"count","TotalContributionToEmployment",2941500
15,"Philippines",2004,"count","TotalContributionToEmployment",3248100
15,"Philippines",2005,"count","TotalContributionToEmployment",3630100
15,"Philippines",2006,"count","TotalContributionToEmployment",3890400
15,"Philippines",2007,"count","TotalContributionToEmployment",4524200
15,"Philippines",2008,"count","TotalContributionToEmployment",3004000
15,"Philippines",2009,"count","TotalContributionToEmployment",3380100
15,"Philippines",2010,"count","TotalContributionToEmployment",3182700
15,"Philippines",2011,"count","TotalContributionToEmployment",3944900
15,"Philippines",2012,"count","TotalContributionToEmployment",4197800
15,"Philippines",2013,"count","TotalContributionToEmployment",4295100
15,"Philippines",1988,"USD","TotalContributionToGDP",8.122e+09
15,"Philippines",1989,"USD","TotalContributionToGDP",8.176e+09
15,"Philippines",1990,"USD","TotalContributionToGDP",7.85e+09
15,"Philippines",1991,"USD","TotalContributionToGDP",7.776e+09
15,"Philippines",1992,"USD","TotalContributionToGDP",8.171e+09
15,"Philippines",1993,"USD","TotalContributionToGDP",8.802e+09
15,"Philippines",1994,"USD","TotalContributionToGDP",7.272e+09
15,"Philippines",1995,"USD","TotalContributionToGDP",8.503e+09
15,"Philippines",1996,"USD","TotalContributionToGDP",1.0348e+10
15,"Philippines",1997,"USD","TotalContributionToGDP",1.3969e+10
15,"Philippines",1998,"USD","TotalContributionToGDP",1.4669e+10
15,"Philippines",1999,"USD","TotalContributionToGDP",1.6568e+10
15,"Philippines",2000,"USD","TotalContributionToGDP",1.5601e+10
15,"Philippines",2001,"USD","TotalContributionToGDP",1.6254e+10
15,"Philippines",2002,"USD","TotalContributionToGDP",1.5176e+10
15,"Philippines",2003,"USD","TotalContributionToGDP",1.5265e+10
15,"Philippines",2004,"USD","TotalContributionToGDP",1.7701e+10
15,"Philippines",2005,"USD","TotalContributionToGDP",2.0136e+10
15,"Philippines",2006,"USD","TotalContributionToGDP",2.2721e+10
15,"Philippines",2007,"USD","TotalContributionToGDP",2.7454e+10
15,"Philippines",2008,"USD","TotalContributionToGDP",1.8838e+10
15,"Philippines",2009,"USD","TotalContributionToGDP",2.0963e+10
15,"Philippines",2010,"USD","TotalContributionToGDP",2.0266e+10
15,"Philippines",2011,"USD","TotalContributionToGDP",2.4816e+10
15,"Philippines",2012,"USD","TotalContributionToGDP",2.8069e+10
15,"Philippines",2013,"USD","TotalContributionToGDP",3.0301e+10
16,"Australia",1988,"count","DirectContributionToEmployment",283100
16,"Australia",1989,"count","DirectContributionToEmployment",272700
16,"Australia",1990,"count","DirectContributionToEmployment",281400
16,"Australia",1991,"count","DirectContributionToEmployment",301700
16,"Australia",1992,"count","DirectContributionToEmployment",294500
16,"Australia",1993,"count","DirectContributionToEmployment",301800
16,"Australia",1994,"count","DirectContributionToEmployment",342700
16,"Australia",1995,"count","DirectContributionToEmployment",356100
16,"Australia",1996,"count","DirectContributionToEmployment",369200
16,"Australia",1997,"count","DirectContributionToEmployment",373400
16,"Australia",1998,"count","DirectContributionToEmployment",383600
16,"Australia",1999,"count","DirectContributionToEmployment",384000
16,"Australia",2000,"count","DirectContributionToEmployment",448400
16,"Australia",2001,"count","DirectContributionToEmployment",461600
16,"Australia",2002,"count","DirectContributionToEmployment",466400
16,"Australia",2003,"count","DirectContributionToEmployment",456800
16,"Australia",2004,"count","DirectContributionToEmployment",477000
16,"Australia",2005,"count","DirectContributionToEmployment",468900
16,"Australia",2006,"count","DirectContributionToEmployment",474000
16,"Australia",2007,"count","DirectContributionToEmployment",489500
16,"Australia",2008,"count","DirectContributionToEmployment",482700
16,"Australia",2009,"count","DirectContributionToEmployment",482500
16,"Australia",2010,"count","DirectContributionToEmployment",487800
16,"Australia",2011,"count","DirectContributionToEmployment",491700
16,"Australia",2012,"count","DirectContributionToEmployment",498500
16,"Australia",2013,"count","DirectContributionToEmployment",522200
16,"Australia",1988,"count","TotalContributionToEmployment",1128500
16,"Australia",1989,"count","TotalContributionToEmployment",1015800
16,"Australia",1990,"count","TotalContributionToEmployment",1062300
16,"Australia",1991,"count","TotalContributionToEmployment",1091200
16,"Australia",1992,"count","TotalContributionToEmployment",1075900
16,"Australia",1993,"count","TotalContributionToEmployment",1058400
16,"Australia",1994,"count","TotalContributionToEmployment",1171300
16,"Australia",1995,"count","TotalContributionToEmployment",1228600
16,"Australia",1996,"count","TotalContributionToEmployment",1275400
16,"Australia",1997,"count","TotalContributionToEmployment",1284800
16,"Australia",1998,"count","TotalContributionToEmployment",1304100
16,"Australia",1999,"count","TotalContributionToEmployment",1346600
16,"Australia",2000,"count","TotalContributionToEmployment",1509500
16,"Australia",2001,"count","TotalContributionToEmployment",1491100
16,"Australia",2002,"count","TotalContributionToEmployment",1504100
16,"Australia",2003,"count","TotalContributionToEmployment",1475500
16,"Australia",2004,"count","TotalContributionToEmployment",1421800
16,"Australia",2005,"count","TotalContributionToEmployment",1652900
16,"Australia",2006,"count","TotalContributionToEmployment",1420900
16,"Australia",2007,"count","TotalContributionToEmployment",1448500
16,"Australia",2008,"count","TotalContributionToEmployment",1381000
16,"Australia",2009,"count","TotalContributionToEmployment",1409800
16,"Australia",2010,"count","TotalContributionToEmployment",1430800
16,"Australia",2011,"count","TotalContributionToEmployment",1416800
16,"Australia",2012,"count","TotalContributionToEmployment",1400600
16,"Australia",2013,"count","TotalContributionToEmployment",1449300
16,"Australia",1988,"USD","TotalContributionToGDP",9.6527e+10
16,"Australia",1989,"USD","TotalContributionToGDP",8.548e+10
16,"Australia",1990,"USD","TotalContributionToGDP",8.7554e+10
16,"Australia",1991,"USD","TotalContributionToGDP",9.1628e+10
16,"Australia",1992,"USD","TotalContributionToGDP",9.3701e+10
16,"Australia",1993,"USD","TotalContributionToGDP",9.5911e+10
16,"Australia",1994,"USD","TotalContributionToGDP",1.07305e+11
16,"Australia",1995,"USD","TotalContributionToGDP",1.12012e+11
16,"Australia",1996,"USD","TotalContributionToGDP",1.17513e+11
16,"Australia",1997,"USD","TotalContributionToGDP",1.21959e+11
16,"Australia",1998,"USD","TotalContributionToGDP",1.27617e+11
16,"Australia",1999,"USD","TotalContributionToGDP",1.33934e+11
16,"Australia",2000,"USD","TotalContributionToGDP",1.47721e+11
16,"Australia",2001,"USD","TotalContributionToGDP",1.47605e+11
16,"Australia",2002,"USD","TotalContributionToGDP",1.52766e+11
16,"Australia",2003,"USD","TotalContributionToGDP",1.51802e+11
16,"Australia",2004,"USD","TotalContributionToGDP",1.46215e+11
16,"Australia",2005,"USD","TotalContributionToGDP",1.69854e+11
16,"Australia",2006,"USD","TotalContributionToGDP",1.43776e+11
16,"Australia",2007,"USD","TotalContributionToGDP",1.48345e+11
16,"Australia",2008,"USD","TotalContributionToGDP",1.38562e+11
16,"Australia",2009,"USD","TotalContributionToGDP",1.43598e+11
16,"Australia",2010,"USD","TotalContributionToGDP",1.46185e+11
16,"Australia",2011,"USD","TotalContributionToGDP",1.45085e+11
16,"Australia",2012,"USD","TotalContributionToGDP",1.486e+11
16,"Australia",2013,"USD","TotalContributionToGDP",1.51053e+11
17,"Papua New Guinea",1988,"count","DirectContributionToEmployment",5500
17,"Papua New Guinea",1989,"count","DirectContributionToEmployment",11400
17,"Papua New Guinea",1990,"count","DirectContributionToEmployment",23500
17,"Papua New Guinea",1991,"count","DirectContributionToEmployment",20800
17,"Papua New Guinea",1992,"count","DirectContributionToEmployment",35100
17,"Papua New Guinea",1993,"count","DirectContributionToEmployment",25800
17,"Papua New Guinea",1994,"count","DirectContributionToEmployment",21800
17,"Papua New Guinea",1995,"count","DirectContributionToEmployment",19300
17,"Papua New Guinea",1996,"count","DirectContributionToEmployment",20500
17,"Papua New Guinea",1997,"count","DirectContributionToEmployment",20400
17,"Papua New Guinea",1998,"count","DirectContributionToEmployment",23000
17,"Papua New Guinea",1999,"count","DirectContributionToEmployment",26100
17,"Papua New Guinea",2000,"count","DirectContributionToEmployment",27700
17,"Papua New Guinea",2001,"count","DirectContributionToEmployment",28500
17,"Papua New Guinea",2002,"count","DirectContributionToEmployment",44400
17,"Papua New Guinea",2003,"count","DirectContributionToEmployment",37800
17,"Papua New Guinea",2004,"count","DirectContributionToEmployment",40100
17,"Papua New Guinea",2005,"count","DirectContributionToEmployment",33000
17,"Papua New Guinea",2006,"count","DirectContributionToEmployment",22000
17,"Papua New Guinea",2007,"count","DirectContributionToEmployment",21300
17,"Papua New Guinea",2008,"count","DirectContributionToEmployment",20100
17,"Papua New Guinea",2009,"count","DirectContributionToEmployment",34800
17,"Papua New Guinea",2010,"count","DirectContributionToEmployment",26200
17,"Papua New Guinea",2011,"count","DirectContributionToEmployment",23300
17,"Papua New Guinea",2012,"count","DirectContributionToEmployment",23400
17,"Papua New Guinea",2013,"count","DirectContributionToEmployment",23800
17,"Papua New Guinea",1988,"count","TotalContributionToEmployment",7300
17,"Papua New Guinea",1989,"count","TotalContributionToEmployment",14800
17,"Papua New Guinea",1990,"count","TotalContributionToEmployment",52300
17,"Papua New Guinea",1991,"count","TotalContributionToEmployment",61000
17,"Papua New Guinea",1992,"count","TotalContributionToEmployment",81600
17,"Papua New Guinea",1993,"count","TotalContributionToEmployment",61600
17,"Papua New Guinea",1994,"count","TotalContributionToEmployment",50600
17,"Papua New Guinea",1995,"count","TotalContributionToEmployment",45600
17,"Papua New Guinea",1996,"count","TotalContributionToEmployment",50500
17,"Papua New Guinea",1997,"count","TotalContributionToEmployment",48200
17,"Papua New Guinea",1998,"count","TotalContributionToEmployment",51600
17,"Papua New Guinea",1999,"count","TotalContributionToEmployment",62600
17,"Papua New Guinea",2000,"count","TotalContributionToEmployment",78600
17,"Papua New Guinea",2001,"count","TotalContributionToEmployment",70600
17,"Papua New Guinea",2002,"count","TotalContributionToEmployment",103900
17,"Papua New Guinea",2003,"count","TotalContributionToEmployment",86100
17,"Papua New Guinea",2004,"count","TotalContributionToEmployment",107500
17,"Papua New Guinea",2005,"count","TotalContributionToEmployment",92300
17,"Papua New Guinea",2006,"count","TotalContributionToEmployment",55000
17,"Papua New Guinea",2007,"count","TotalContributionToEmployment",51800
17,"Papua New Guinea",2008,"count","TotalContributionToEmployment",47200
17,"Papua New Guinea",2009,"count","TotalContributionToEmployment",80700
17,"Papua New Guinea",2010,"count","TotalContributionToEmployment",60900
