"rgn_id","rgn_nam","value_num","year","layer","units"
32,"Reunion",5600,1994,"DirectContributionToEmployment","count"
32,"Reunion",5400,1995,"DirectContributionToEmployment","count"
32,"Reunion",5800,1996,"DirectContributionToEmployment","count"
32,"Reunion",6400,1997,"DirectContributionToEmployment","count"
32,"Reunion",6600,1998,"DirectContributionToEmployment","count"
32,"Reunion",7400,1999,"DirectContributionToEmployment","count"
32,"Reunion",7300,2000,"DirectContributionToEmployment","count"
32,"Reunion",7100,2001,"DirectContributionToEmployment","count"
32,"Reunion",7800,2002,"DirectContributionToEmployment","count"
32,"Reunion",8400,2003,"DirectContributionToEmployment","count"
32,"Reunion",7800,2004,"DirectContributionToEmployment","count"
32,"Reunion",8400,2005,"DirectContributionToEmployment","count"
32,"Reunion",7200,2006,"DirectContributionToEmployment","count"
32,"Reunion",6900,2007,"DirectContributionToEmployment","count"
32,"Reunion",7000,2008,"DirectContributionToEmployment","count"
32,"Reunion",6700,2009,"DirectContributionToEmployment","count"
32,"Reunion",6600,2010,"DirectContributionToEmployment","count"
32,"Reunion",7300,2011,"DirectContributionToEmployment","count"
32,"Reunion",7400,2012,"DirectContributionToEmployment","count"
32,"Reunion",7700,2013,"DirectContributionToEmployment","count"
37,"Mauritius",36900,1988,"DirectContributionToEmployment","count"
37,"Mauritius",32600,1989,"DirectContributionToEmployment","count"
37,"Mauritius",36700,1990,"DirectContributionToEmployment","count"
37,"Mauritius",36100,1991,"DirectContributionToEmployment","count"
37,"Mauritius",38500,1992,"DirectContributionToEmployment","count"
37,"Mauritius",36900,1993,"DirectContributionToEmployment","count"
37,"Mauritius",41700,1994,"DirectContributionToEmployment","count"
37,"Mauritius",43900,1995,"DirectContributionToEmployment","count"
37,"Mauritius",46300,1996,"DirectContributionToEmployment","count"
37,"Mauritius",47500,1997,"DirectContributionToEmployment","count"
37,"Mauritius",48500,1998,"DirectContributionToEmployment","count"
37,"Mauritius",50500,1999,"DirectContributionToEmployment","count"
37,"Mauritius",50700,2000,"DirectContributionToEmployment","count"
37,"Mauritius",58500,2001,"DirectContributionToEmployment","count"
37,"Mauritius",56800,2002,"DirectContributionToEmployment","count"
37,"Mauritius",55900,2003,"DirectContributionToEmployment","count"
37,"Mauritius",61700,2004,"DirectContributionToEmployment","count"
37,"Mauritius",66000,2005,"DirectContributionToEmployment","count"
37,"Mauritius",72500,2006,"DirectContributionToEmployment","count"
37,"Mauritius",79300,2007,"DirectContributionToEmployment","count"
37,"Mauritius",73400,2008,"DirectContributionToEmployment","count"
37,"Mauritius",63800,2009,"DirectContributionToEmployment","count"
37,"Mauritius",68200,2010,"DirectContributionToEmployment","count"
37,"Mauritius",69000,2011,"DirectContributionToEmployment","count"
37,"Mauritius",69400,2012,"DirectContributionToEmployment","count"
37,"Mauritius",70900,2013,"DirectContributionToEmployment","count"
39,"Maldives",10800,1988,"DirectContributionToEmployment","count"
39,"Maldives",11100,1989,"DirectContributionToEmployment","count"
39,"Maldives",12300,1990,"DirectContributionToEmployment","count"
39,"Maldives",11800,1991,"DirectContributionToEmployment","count"
39,"Maldives",15100,1992,"DirectContributionToEmployment","count"
39,"Maldives",14400,1993,"DirectContributionToEmployment","count"
39,"Maldives",17400,1994,"DirectContributionToEmployment","count"
39,"Maldives",18500,1995,"DirectContributionToEmployment","count"
39,"Maldives",21600,1996,"DirectContributionToEmployment","count"
39,"Maldives",22000,1997,"DirectContributionToEmployment","count"
39,"Maldives",23500,1998,"DirectContributionToEmployment","count"
39,"Maldives",23400,1999,"DirectContributionToEmployment","count"
39,"Maldives",24100,2000,"DirectContributionToEmployment","count"
39,"Maldives",25900,2001,"DirectContributionToEmployment","count"
39,"Maldives",28200,2002,"DirectContributionToEmployment","count"
39,"Maldives",33900,2003,"DirectContributionToEmployment","count"
39,"Maldives",38200,2004,"DirectContributionToEmployment","count"
39,"Maldives",26700,2005,"DirectContributionToEmployment","count"
39,"Maldives",40400,2006,"DirectContributionToEmployment","count"
39,"Maldives",42600,2007,"DirectContributionToEmployment","count"
39,"Maldives",40700,2008,"DirectContributionToEmployment","count"
39,"Maldives",33900,2009,"DirectContributionToEmployment","count"
39,"Maldives",36700,2010,"DirectContributionToEmployment","count"
39,"Maldives",28500,2011,"DirectContributionToEmployment","count"
39,"Maldives",28600,2012,"DirectContributionToEmployment","count"
39,"Maldives",28700,2013,"DirectContributionToEmployment","count"
40,"Sri Lanka",113100,1988,"DirectContributionToEmployment","count"
40,"Sri Lanka",118800,1989,"DirectContributionToEmployment","count"
40,"Sri Lanka",153300,1990,"DirectContributionToEmployment","count"
40,"Sri Lanka",164500,1991,"DirectContributionToEmployment","count"
40,"Sri Lanka",183500,1992,"DirectContributionToEmployment","count"
40,"Sri Lanka",185900,1993,"DirectContributionToEmployment","count"
40,"Sri Lanka",190700,1994,"DirectContributionToEmployment","count"
40,"Sri Lanka",188200,1995,"DirectContributionToEmployment","count"
40,"Sri Lanka",165500,1996,"DirectContributionToEmployment","count"
40,"Sri Lanka",187000,1997,"DirectContributionToEmployment","count"
40,"Sri Lanka",204600,1998,"DirectContributionToEmployment","count"
40,"Sri Lanka",219900,1999,"DirectContributionToEmployment","count"
40,"Sri Lanka",234900,2000,"DirectContributionToEmployment","count"
40,"Sri Lanka",226500,2001,"DirectContributionToEmployment","count"
40,"Sri Lanka",278200,2002,"DirectContributionToEmployment","count"
40,"Sri Lanka",302400,2003,"DirectContributionToEmployment","count"
40,"Sri Lanka",314600,2004,"DirectContributionToEmployment","count"
40,"Sri Lanka",277100,2005,"DirectContributionToEmployment","count"
40,"Sri Lanka",272600,2006,"DirectContributionToEmployment","count"
40,"Sri Lanka",256700,2007,"DirectContributionToEmployment","count"
40,"Sri Lanka",233900,2008,"DirectContributionToEmployment","count"
40,"Sri Lanka",212400,2009,"DirectContributionToEmployment","count"
40,"Sri Lanka",235700,2010,"DirectContributionToEmployment","count"
40,"Sri Lanka",262300,2011,"DirectContributionToEmployment","count"
40,"Sri Lanka",276100,2012,"DirectContributionToEmployment","count"
40,"Sri Lanka",279200,2013,"DirectContributionToEmployment","count"
41,"Mozambique",50700,1988,"DirectContributionToEmployment","count"
41,"Mozambique",53700,1989,"DirectContributionToEmployment","count"
41,"Mozambique",60300,1990,"DirectContributionToEmployment","count"
41,"Mozambique",51400,1991,"DirectContributionToEmployment","count"
41,"Mozambique",76800,1992,"DirectContributionToEmployment","count"
41,"Mozambique",87200,1993,"DirectContributionToEmployment","count"
41,"Mozambique",86700,1994,"DirectContributionToEmployment","count"
41,"Mozambique",86300,1995,"DirectContributionToEmployment","count"
41,"Mozambique",70300,1996,"DirectContributionToEmployment","count"
41,"Mozambique",112800,1997,"DirectContributionToEmployment","count"
41,"Mozambique",110500,1998,"DirectContributionToEmployment","count"
41,"Mozambique",104500,1999,"DirectContributionToEmployment","count"
41,"Mozambique",117900,2000,"DirectContributionToEmployment","count"
41,"Mozambique",124200,2001,"DirectContributionToEmployment","count"
41,"Mozambique",139600,2002,"DirectContributionToEmployment","count"
41,"Mozambique",144300,2003,"DirectContributionToEmployment","count"
41,"Mozambique",145500,2004,"DirectContributionToEmployment","count"
41,"Mozambique",205800,2005,"DirectContributionToEmployment","count"
41,"Mozambique",204700,2006,"DirectContributionToEmployment","count"
41,"Mozambique",224000,2007,"DirectContributionToEmployment","count"
41,"Mozambique",244300,2008,"DirectContributionToEmployment","count"
41,"Mozambique",250800,2009,"DirectContributionToEmployment","count"
41,"Mozambique",219300,2010,"DirectContributionToEmployment","count"
41,"Mozambique",240100,2011,"DirectContributionToEmployment","count"
41,"Mozambique",254700,2012,"DirectContributionToEmployment","count"
41,"Mozambique",262100,2013,"DirectContributionToEmployment","count"
42,"Madagasca",35200,1988,"DirectContributionToEmployment","count"
42,"Madagasca",39600,1989,"DirectContributionToEmployment","count"
42,"Madagasca",42100,1990,"DirectContributionToEmployment","count"
42,"Madagasca",39200,1991,"DirectContributionToEmployment","count"
42,"Madagasca",44800,1992,"DirectContributionToEmployment","count"
42,"Madagasca",42200,1993,"DirectContributionToEmployment","count"
42,"Madagasca",56200,1994,"DirectContributionToEmployment","count"
